                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                0.82763,                0.49252,                  1.008,                0.71515,                0.85087,                0.87157,                0.58846,                 1.0745,                0.76145,                 1.1597,             0.00074675,             0.00074675,             0.00074675
                     63,                0.81844,                0.49402,                 1.0118,                0.78695,                0.75338,                0.84496,                0.57345,                 1.1401,                0.83288,                 1.1953,              0.0007385,              0.0007385,              0.0007385
                     64,                0.86226,                0.49533,                 1.0391,                 0.8293,                0.78974,                0.82765,                  0.548,                 1.1367,                0.89309,                 1.2155,             0.00073025,             0.00073025,             0.00073025
                     65,                0.80102,                0.48178,                 1.0243,                0.82513,                0.79353,                0.82277,                0.55783,                 1.1433,                0.90219,                 1.2118,               0.000722,               0.000722,               0.000722
                     66,                0.81698,                0.47807,                 1.0141,                0.84559,                0.72607,                0.79033,                0.53324,                 1.1597,                0.98056,                 1.2234,             0.00071375,             0.00071375,             0.00071375
                     67,                0.78107,                0.45849,                0.98559,                 0.8783,                0.70501,                0.81728,                0.52995,                 1.1678,                 0.9934,                 1.2163,              0.0007055,              0.0007055,              0.0007055
                     68,                 0.7613,                0.45338,                0.98455,                0.78206,                0.83535,                0.85841,                0.56442,                 1.1251,                 0.8353,                 1.1912,             0.00069725,             0.00069725,             0.00069725
                     69,                 0.7852,                0.45943,                0.99188,                0.82751,                0.84792,                0.89408,                0.60299,                 1.1125,                0.77187,                  1.188,               0.000689,               0.000689,               0.000689
                     70,                0.77052,                0.45425,                 0.9869,                0.78383,                 0.8487,                0.86216,                0.56295,                 1.1222,                0.77289,                 1.2098,             0.00068075,             0.00068075,             0.00068075
                     71,                0.75226,                0.44853,                 0.9872,                0.80128,                0.85227,                 0.8594,                 0.5595,                  1.163,                0.80496,                 1.2237,              0.0006725,              0.0006725,              0.0006725
                     72,                0.78098,                0.46896,                0.98628,                 0.8265,                0.82614,                0.87823,                0.57365,                 1.1716,                0.73105,                 1.2311,             0.00066425,             0.00066425,             0.00066425
                     73,                0.76171,                0.44327,                0.95858,                 0.7918,                 0.8761,                0.84846,                0.57079,                 1.1628,                0.67095,                   1.24,               0.000656,               0.000656,               0.000656
                     74,                0.74816,                 0.4491,                0.97915,                0.89371,                0.88426,                0.91885,                0.59171,                 1.1882,                0.64639,                 1.2414,             0.00064775,             0.00064775,             0.00064775
                     75,                0.73842,                0.43284,                0.95985,                0.81823,                0.90381,                0.90212,                 0.5897,                 1.2022,                0.65584,                 1.2565,              0.0006395,              0.0006395,              0.0006395
                     76,                0.75543,                0.43978,                0.98265,                0.80656,                  0.875,                0.88964,                0.58255,                 1.1894,                0.64776,                 1.2283,             0.00063125,             0.00063125,             0.00063125
                     77,                0.75463,                0.44156,                   0.99,                0.75134,                0.90514,                0.88628,                0.63199,                 1.0827,                0.60509,                 1.1767,               0.000623,               0.000623,               0.000623
                     78,                0.72764,                0.42488,                0.96551,                0.89047,                0.82197,                0.87271,                0.60952,                 1.1236,                0.65314,                 1.2039,             0.00061475,             0.00061475,             0.00061475
                     79,                0.70893,                 0.4232,                0.96488,                0.84944,                0.79228,                0.83994,                0.58409,                  1.101,                0.70082,                 1.1887,              0.0006065,              0.0006065,              0.0006065
                     80,                0.71809,                0.42118,                0.94717,                0.82127,                0.82581,                0.87972,                0.59227,                 1.1451,                0.71102,                 1.2151,             0.00059825,             0.00059825,             0.00059825
                     81,                0.72506,                0.42919,                0.95842,                0.84887,                0.82197,                0.88725,                0.59535,                 1.1083,                0.67821,                 1.2022,                0.00059,                0.00059,                0.00059
                     82,                0.74253,                 0.4329,                  0.964,                0.73123,                0.87233,                0.87678,                0.58079,                 1.0918,                0.68701,                 1.1944,             0.00058175,             0.00058175,             0.00058175
                     83,                0.69489,                0.41808,                 0.9612,                0.84924,                0.81061,                0.86083,                0.56903,                 1.0953,                0.73476,                 1.1988,              0.0005735,              0.0005735,              0.0005735
                     84,                0.72237,                  0.423,                 0.9536,                0.88694,                 0.7754,                0.84272,                0.57318,                 1.0525,                0.71952,                 1.1859,             0.00056525,             0.00056525,             0.00056525
                     85,                 0.6887,                0.40362,                 0.9477,                 0.8868,                0.79193,                0.86836,                0.57262,                 1.0663,                0.71964,                 1.1912,               0.000557,               0.000557,               0.000557
                     86,                0.70451,                0.41302,                0.96593,                0.77006,                0.89822,                0.89359,                  0.596,                 1.0788,                0.72351,                 1.1706,             0.00054875,             0.00054875,             0.00054875
                     87,                0.68717,                0.40608,                0.94775,                0.82494,                0.86111,                0.88672,                0.59131,                 1.1052,                0.71788,                 1.1855,              0.0005405,              0.0005405,              0.0005405
                     88,                0.71785,                0.41239,                0.96477,                0.82999,                0.85728,                0.87164,                0.57706,                 1.1399,                0.72913,                 1.2151,             0.00053225,             0.00053225,             0.00053225
                     89,                0.71094,                0.42506,                0.96105,                0.80539,                0.88889,                0.87464,                0.57438,                 1.1349,                0.69945,                 1.2085,               0.000524,               0.000524,               0.000524
                     90,                0.68044,                0.40815,                0.95859,                0.78677,                0.90278,                0.89523,                0.59883,                 1.1148,                0.67634,                 1.1943,             0.00051575,             0.00051575,             0.00051575
                     91,                0.67782,                0.40405,                0.94381,                0.75536,                0.88262,                0.86576,                0.59323,                 1.1057,                0.66722,                 1.1816,              0.0005075,              0.0005075,              0.0005075
                     92,                0.70592,                0.41533,                0.96494,                0.76453,                0.89705,                0.86046,                 0.5754,                 1.1344,                0.67285,                 1.1913,             0.00049925,             0.00049925,             0.00049925
                     93,                0.67472,                0.40251,                0.92973,                0.76379,                0.87502,                0.88691,                0.59716,                 1.1419,                0.66296,                 1.2023,               0.000491,               0.000491,               0.000491
                     94,                0.68984,                0.40453,                0.94969,                0.77532,                0.90123,                0.92005,                0.61927,                 1.1091,                0.66058,                 1.1982,             0.00048275,             0.00048275,             0.00048275
                     95,                0.69701,                0.41371,                0.98427,                 0.7542,                0.85608,                 0.8633,                0.59958,                 1.1079,                0.69266,                 1.2064,              0.0004745,              0.0004745,              0.0004745
                     96,                0.70923,                0.40391,                0.96559,                0.79363,                0.83586,                0.87099,                0.59535,                 1.1253,                0.70093,                 1.2113,             0.00046625,             0.00046625,             0.00046625
                     97,                0.67226,                0.40536,                0.93773,                0.83106,                  0.849,                0.90815,                0.61082,                 1.0971,                0.70743,                 1.1939,               0.000458,               0.000458,               0.000458
                     98,                0.66458,                0.40547,                 0.9426,                0.79491,                0.84203,                0.90005,                0.61586,                 1.0931,                0.70545,                 1.1987,             0.00044975,             0.00044975,             0.00044975
                     99,                0.65346,                0.38608,                0.93072,                0.84765,                0.80514,                0.88561,                  0.606,                 1.1245,                0.70098,                 1.2137,              0.0004415,              0.0004415,              0.0004415
                    100,                 0.6568,                0.39351,                0.94895,                0.76703,                0.90128,                0.89486,                0.60178,                 1.1204,                0.64624,                 1.2017,             0.00043325,             0.00043325,             0.00043325
                    101,                0.67939,                0.39162,                0.95193,                0.75625,                0.91934,                0.89599,                0.61206,                  1.105,                  0.627,                 1.1845,               0.000425,               0.000425,               0.000425
                    102,                0.65518,                0.38837,                 0.9448,                0.81601,                0.84585,                0.90217,                0.60154,                  1.113,                0.67497,                 1.1876,             0.00041675,             0.00041675,             0.00041675
                    103,                0.64632,                0.39406,                0.93455,                0.78518,                0.86364,                0.88618,                0.59399,                 1.1268,                 0.6895,                 1.1868,              0.0004085,              0.0004085,              0.0004085
                    104,                0.63246,                0.38243,                0.93553,                 0.8258,                0.75397,                 0.8271,                0.57499,                 1.0958,                0.74893,                 1.1716,             0.00040025,             0.00040025,             0.00040025
                    105,                0.61911,                0.37303,                0.93024,                0.68494,                0.80682,                0.81386,                0.56145,                 1.1021,                0.81041,                  1.185,               0.000392,               0.000392,               0.000392
                    106,                0.62803,                0.38344,                0.91946,                0.76043,                0.80569,                0.85547,                0.57731,                 1.1083,                0.78459,                  1.185,             0.00038375,             0.00038375,             0.00038375
                    107,                0.62577,                0.37935,                0.91961,                 0.8291,                0.85227,                0.88137,                0.59615,                 1.0926,                 0.7189,                 1.1756,              0.0003755,              0.0003755,              0.0003755
                    108,                0.62554,                0.37823,                0.91803,                0.79832,                0.89141,                 0.9061,                0.60611,                 1.1111,                0.73068,                 1.1874,             0.00036725,             0.00036725,             0.00036725
                    109,                 0.6306,                 0.3791,                0.94579,                0.82397,                0.84975,                0.88165,                0.59886,                 1.1101,                0.74609,                 1.1916,               0.000359,               0.000359,               0.000359
                    110,                0.60304,                0.37484,                0.93587,                0.78421,                0.87664,                0.89423,                 0.6191,                 1.0754,                0.73265,                 1.1795,             0.00035075,             0.00035075,             0.00035075
                    111,                0.61859,                0.37311,                 0.9424,                0.79088,                 0.8675,                 0.9055,                0.61082,                 1.1113,                0.72477,                 1.1948,              0.0003425,              0.0003425,              0.0003425
                    112,                0.60288,                0.35836,                0.90239,                0.78076,                0.87538,                0.90627,                0.60717,                 1.0975,                0.71742,                 1.1973,             0.00033425,             0.00033425,             0.00033425
                    113,                  0.617,                0.37422,                0.92445,                0.77605,                0.83333,                0.87545,                0.59551,                  1.114,                0.73613,                 1.2041,               0.000326,               0.000326,               0.000326
                    114,                0.61041,                0.35949,                0.92005,                0.76614,                0.82197,                0.84764,                0.58859,                 1.0973,                0.78552,                 1.2048,             0.00031775,             0.00031775,             0.00031775
                    115,                0.62332,                0.36787,                0.91597,                0.82389,                0.82305,                0.85645,                0.58847,                 1.0928,                0.79482,                 1.2071,              0.0003095,              0.0003095,              0.0003095
                    116,                 0.6075,                0.35959,                0.92423,                0.82853,                0.85279,                 0.8613,                0.59191,                 1.1176,                0.79156,                 1.1975,             0.00030125,             0.00030125,             0.00030125
                    117,                0.62583,                0.36734,                0.93253,                0.81414,                 0.8431,                0.85927,                0.60294,                 1.1085,                0.79277,                 1.1916,               0.000293,               0.000293,               0.000293
                    118,                0.57926,                0.35952,                 0.9302,                0.82784,                 0.8471,                0.88957,                0.62589,                 1.1043,                0.78848,                 1.1872,             0.00028475,             0.00028475,             0.00028475
                    119,                0.59123,                0.35482,                 0.9125,                0.77769,                0.82197,                0.87858,                0.61695,                 1.0868,                0.78251,                 1.1788,              0.0002765,              0.0002765,              0.0002765
                    120,                0.57355,                0.34792,                0.91016,                0.75116,                0.83324,                0.87541,                0.62748,                  1.049,                0.74296,                 1.1587,             0.00026825,             0.00026825,             0.00026825
                    121,                0.60147,                0.36255,                0.92481,                0.74002,                0.86111,                 0.8748,                0.62789,                 1.0595,                0.71329,                 1.1619,                0.00026,                0.00026,                0.00026
                    122,                 0.5916,                 0.3496,                0.92281,                0.77402,                0.86111,                0.87622,                0.62042,                 1.0815,                0.70011,                 1.1706,             0.00025175,             0.00025175,             0.00025175
                    123,                  0.559,                0.34646,                0.89619,                 0.7645,                0.85269,                0.85811,                0.61083,                 1.0768,                0.70912,                 1.1703,              0.0002435,              0.0002435,              0.0002435
                    124,                0.58929,                0.36038,                0.92183,                0.74413,                  0.875,                0.86329,                 0.6173,                  1.064,                0.71073,                   1.16,             0.00023525,             0.00023525,             0.00023525
                    125,                0.54264,                0.33878,                0.90639,                0.75007,                0.86687,                  0.874,                0.61409,                 1.0761,                0.73914,                 1.1743,               0.000227,               0.000227,               0.000227
                    126,                0.56553,                0.34962,                0.90737,                0.77449,                0.85049,                 0.8766,                0.61042,                 1.0941,                 0.7209,                 1.2006,             0.00021875,             0.00021875,             0.00021875
                    127,                0.55652,                0.34225,                 0.9052,                0.78848,                0.84171,                0.87545,                0.60932,                 1.1043,                0.70998,                 1.2116,              0.0002105,              0.0002105,              0.0002105
                    128,                0.56042,                0.34763,                0.89916,                0.82451,                0.85814,                0.88938,                0.61198,                 1.1102,                 0.6988,                  1.216,             0.00020225,             0.00020225,             0.00020225
                    129,                0.58546,                0.35289,                0.92999,                0.81473,                0.83586,                0.88102,                0.59811,                 1.1181,                0.70123,                 1.2217,               0.000194,               0.000194,               0.000194
                    130,                0.57459,                0.35535,                0.90917,                0.81494,                0.84258,                0.85805,                0.59579,                 1.1243,                0.71705,                 1.2231,             0.00018575,             0.00018575,             0.00018575
                    131,                0.54757,                0.34555,                0.90417,                0.81284,                0.84239,                0.85144,                0.58338,                 1.1262,                0.74522,                 1.2288,              0.0001775,              0.0001775,              0.0001775
                    132,                0.56517,                0.34819,                0.91231,                0.83027,                0.84305,                0.85874,                0.58181,                 1.1393,                0.78056,                 1.2319,             0.00016925,             0.00016925,             0.00016925
                    133,                0.57597,                0.35453,                 0.9154,                0.82634,                0.84163,                0.88052,                0.59273,                 1.1201,                0.76627,                 1.2236,               0.000161,               0.000161,               0.000161
                    134,                0.54369,                0.34439,                0.89666,                0.81933,                0.86515,                0.89975,                0.59662,                 1.1093,                0.74508,                 1.2124,             0.00015275,             0.00015275,             0.00015275
                    135,                0.53081,                0.33047,                  0.901,                0.85904,                0.84653,                0.89709,                0.59862,                 1.1106,                 0.7524,                 1.2093,              0.0001445,              0.0001445,              0.0001445
                    136,                0.53013,                0.33438,                0.89249,                0.85799,                0.85878,                0.89843,                0.59783,                 1.1138,                0.75081,                 1.2091,             0.00013625,             0.00013625,             0.00013625
                    137,                 0.5336,                0.33068,                0.89469,                0.79505,                0.88912,                0.90423,                 0.6034,                 1.1189,                0.75131,                 1.2113,               0.000128,               0.000128,               0.000128
                    138,                0.54525,                0.33491,                0.89403,                0.79683,                0.87333,                0.89628,                0.59663,                 1.1276,                0.74447,                 1.2166,             0.00011975,             0.00011975,             0.00011975
                    139,                0.51339,                0.32587,                0.88173,                0.79794,                0.87004,                0.88951,                0.59756,                 1.1175,                0.74054,                 1.2106,              0.0001115,              0.0001115,              0.0001115
                    140,                 0.5146,                0.32418,                0.89943,                0.80728,                0.89195,                0.90467,                0.61508,                 1.0945,                0.71281,                 1.1972,             0.00010325,             0.00010325,             0.00010325
                    141,                0.47119,                0.28206,                0.86052,                0.76941,                0.89734,                0.89889,                0.61561,                 1.0824,                   0.71,                  1.194,                9.5e-05,                9.5e-05,                9.5e-05
                    142,                0.47075,                0.29385,                0.85847,                0.77847,                0.90153,                0.89691,                 0.6186,                 1.0762,                0.70249,                 1.1933,              8.675e-05,              8.675e-05,              8.675e-05
                    143,                0.46989,                0.28079,                0.85708,                0.77368,                0.90278,                0.89001,                0.61356,                 1.0737,                0.70317,                 1.1952,               7.85e-05,               7.85e-05,               7.85e-05
                    144,                 0.4669,                0.27903,                0.86193,                0.77067,                0.88822,                0.88488,                0.60946,                 1.0746,                0.71556,                  1.199,              7.025e-05,              7.025e-05,              7.025e-05
                    145,                0.46527,                0.28087,                 0.8565,                0.75968,                0.86368,                0.87413,                0.61274,                 1.0794,                0.72405,                 1.2029,                6.2e-05,                6.2e-05,                6.2e-05
                    146,                0.45228,                0.28004,                 0.8565,                0.79229,                0.84722,                0.87251,                0.61099,                 1.0892,                0.73617,                  1.212,              5.375e-05,              5.375e-05,              5.375e-05
                    147,                0.44554,                 0.2746,                0.85711,                0.79358,                0.84722,                0.87034,                0.60334,                 1.0969,                0.73981,                 1.2146,               4.55e-05,               4.55e-05,               4.55e-05
                    148,                0.45924,                0.27904,                0.85588,                0.80317,                0.84514,                0.87436,                0.60102,                 1.0994,                0.74828,                 1.2173,              3.725e-05,              3.725e-05,              3.725e-05
                    149,                0.45014,                0.27529,                0.86558,                0.75808,                0.87328,                0.88864,                0.60161,                 1.0993,                0.74591,                 1.2158,                2.9e-05,                2.9e-05,                2.9e-05
                    150,                0.43489,                0.27162,                0.84708,                0.82728,                 0.8314,                0.88178,                 0.6017,                 1.1036,                0.74966,                 1.2157,              2.075e-05,              2.075e-05,              2.075e-05
