                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                0.96014,                0.54707,                 1.1293,                0.83031,                0.74057,                0.81921,                0.55461,                 1.1515,                0.94176,                 1.4055,             0.00097168,             0.00097168,             0.00097168
                     21,                0.93468,                0.53975,                 1.1337,                0.82425,                0.82655,                0.85998,                0.61505,                 1.1122,                0.89497,                 1.3578,             0.00096435,             0.00096435,             0.00096435
                     22,                0.92336,                0.53349,                 1.1262,                0.81284,                0.82404,                0.84881,                0.60425,                 1.1227,                0.93598,                 1.3491,             0.00095702,             0.00095702,             0.00095702
                     23,                 0.9315,                0.50668,                 1.1052,                0.86873,                0.76519,                0.84535,                0.61726,                 1.0536,                0.95473,                 1.2812,             0.00094968,             0.00094968,             0.00094968
                     24,                0.89642,                0.50626,                 1.0898,                0.86035,                 0.7906,                0.84733,                0.61041,                  1.083,                0.95625,                 1.3155,             0.00094235,             0.00094235,             0.00094235
                     25,                0.93845,                0.51947,                 1.1051,                 0.8242,                0.79842,                0.82316,                0.57456,                 1.1589,                0.92669,                 1.3672,             0.00093502,             0.00093502,             0.00093502
                     26,                0.95116,                0.52929,                 1.1115,                0.84191,                0.76269,                0.80591,                0.56716,                 1.1393,                 1.1521,                 1.3684,             0.00092769,             0.00092769,             0.00092769
                     27,                0.97724,                0.52283,                 1.1122,                 0.8764,                0.84919,                0.85294,                0.62328,                  1.078,                0.90112,                 1.3171,             0.00092035,             0.00092035,             0.00092035
                     28,                0.93256,                0.49221,                 1.0973,                0.85135,                0.80877,                0.86687,                0.64474,                 1.0627,                0.83929,                 1.3059,             0.00091302,             0.00091302,             0.00091302
                     29,                0.89375,                0.49264,                 1.0957,                0.87741,                0.80586,                 0.8648,                0.61252,                 1.1305,                0.83662,                 1.3941,             0.00090569,             0.00090569,             0.00090569
                     30,                0.89052,                0.47571,                 1.0852,                 0.8619,                0.84762,                0.86081,                0.60886,                  1.119,                0.77697,                 1.3768,             0.00089835,             0.00089835,             0.00089835
                     31,                0.85233,                0.46322,                  1.058,                0.91253,                0.83728,                0.88487,                0.62827,                 1.0944,                 0.7703,                 1.3409,             0.00089102,             0.00089102,             0.00089102
                     32,                0.83201,                0.44821,                 1.0508,                0.83602,                0.80905,                0.86816,                0.64009,                 1.0533,                0.80787,                 1.3179,             0.00088369,             0.00088369,             0.00088369
                     33,                0.86492,                0.47132,                 1.0704,                0.81015,                0.83095,                0.82975,                0.61987,                0.99001,                0.90142,                 1.2393,             0.00087636,             0.00087636,             0.00087636
                     34,                0.88314,                0.47339,                 1.0862,                0.86148,                0.85253,                0.87288,                0.61174,                 1.1384,                0.76336,                 1.3638,             0.00086902,             0.00086902,             0.00086902
                     35,                0.85091,                0.46178,                 1.0683,                0.83216,                0.77539,                0.82903,                0.59654,                 1.1112,                0.90607,                 1.3264,             0.00086169,             0.00086169,             0.00086169
                     36,                0.86419,                0.44409,                 1.0569,                0.85254,                0.86255,                 0.8456,                0.61055,                 1.0289,                0.77539,                 1.3134,             0.00085436,             0.00085436,             0.00085436
                     37,                0.84271,                0.44803,                 1.0671,                0.88312,                0.84038,                0.85972,                0.64035,                  1.013,                0.83425,                 1.2804,             0.00084703,             0.00084703,             0.00084703
                     38,                0.80956,                0.44465,                 1.0604,                0.88362,                0.83443,                0.87702,                0.62691,                 1.0727,                0.78205,                 1.3377,             0.00083969,             0.00083969,             0.00083969
                     39,                0.81099,                0.43145,                 1.0516,                0.88531,                0.84307,                0.85904,                 0.6156,                 1.0829,                0.71964,                 1.3846,             0.00083236,             0.00083236,             0.00083236
                     40,                 0.8062,                 0.4389,                 1.0492,                0.85638,                0.85298,                0.85179,                0.61531,                 1.0735,                0.74186,                 1.3544,             0.00082503,             0.00082503,             0.00082503
                     41,                0.79553,                0.43566,                 1.0509,                0.86355,                0.85413,                0.87164,                0.65739,                 1.0212,                0.75671,                 1.3327,              0.0008177,              0.0008177,              0.0008177
                     42,                0.81498,                0.42991,                 1.0389,                 0.8793,                0.84756,                0.86938,                 0.6447,                 1.0182,                 0.7922,                 1.3148,             0.00081036,             0.00081036,             0.00081036
                     43,                0.84027,                0.45009,                 1.0604,                0.88764,                0.81742,                0.86849,                0.62822,                 1.1013,                0.78673,                 1.3497,             0.00080303,             0.00080303,             0.00080303
                     44,                0.78591,                0.40269,                  1.026,                0.89103,                0.85545,                0.87517,                0.64626,                 1.0561,                0.77364,                 1.3178,              0.0007957,              0.0007957,              0.0007957
                     45,                0.77872,                0.41433,                 1.0337,                0.91826,                0.86801,                0.89001,                0.64213,                 1.0714,                0.77774,                 1.3142,             0.00078837,             0.00078837,             0.00078837
                     46,                0.77102,                0.39966,                 1.0222,                0.90876,                0.85352,                0.88451,                 0.6424,                 1.0633,                0.77887,                 1.3171,             0.00078103,             0.00078103,             0.00078103
                     47,                0.78021,                0.41492,                 1.0205,                0.87986,                0.84295,                0.88255,                0.66477,                 1.0229,                 0.8012,                 1.2781,              0.0007737,              0.0007737,              0.0007737
                     48,                0.76885,                0.40706,                 1.0179,                 0.8634,                0.83788,                0.85767,                0.63063,                 1.0554,                0.87456,                 1.3249,             0.00076637,             0.00076637,             0.00076637
                     49,                 0.7385,                0.38974,                 1.0136,                0.89091,                0.78753,                0.84825,                0.61638,                 1.0524,                0.90173,                  1.316,             0.00075904,             0.00075904,             0.00075904
                     50,                0.74709,                0.39151,                 1.0054,                0.86366,                0.83485,                0.85589,                 0.6337,                 1.0506,                0.88198,                 1.3132,              0.0007517,              0.0007517,              0.0007517
                     51,                0.71881,                0.38214,                0.98667,                0.85821,                0.84557,                0.86648,                0.65121,                0.98623,                0.84403,                 1.2431,             0.00074437,             0.00074437,             0.00074437
                     52,                 0.7286,                0.38893,                0.99289,                0.88697,                0.84311,                0.87545,                0.63779,                 1.0319,                0.83025,                 1.2853,             0.00073704,             0.00073704,             0.00073704
                     53,                 0.7319,                0.39201,                  1.003,                 0.8432,                0.84098,                0.87487,                0.64487,                 1.0513,                0.78161,                 1.3134,              0.0007297,              0.0007297,              0.0007297
                     54,                0.72905,                0.39131,                0.98713,                0.86004,                0.82955,                0.85303,                0.63564,                 1.0265,                0.83339,                 1.3055,             0.00072237,             0.00072237,             0.00072237
                     55,                0.74593,                0.40842,                0.98661,                0.90965,                0.80882,                0.86847,                0.63918,                 1.0641,                0.75633,                 1.3674,             0.00071504,             0.00071504,             0.00071504
                     56,                0.73002,                0.38482,                0.98669,                0.91062,                0.85267,                0.88963,                0.63151,                   1.11,                0.66657,                 1.3799,             0.00070771,             0.00070771,             0.00070771
                     57,                0.70757,                0.38672,                0.99855,                0.87743,                0.85497,                0.89843,                0.65336,                 1.0651,                0.67126,                 1.3715,             0.00070037,             0.00070037,             0.00070037
                     58,                0.73068,                0.38657,                0.97757,                0.88552,                0.84669,                0.87073,                0.64635,                 1.0557,                0.74938,                 1.3745,             0.00069304,             0.00069304,             0.00069304
                     59,                0.70943,                0.37104,                0.98576,                0.87959,                 0.8486,                 0.8923,                 0.6497,                 1.0905,                0.72044,                 1.4149,             0.00068571,             0.00068571,             0.00068571
                     60,                0.71653,                0.37391,                0.98288,                0.90621,                0.84014,                0.89425,                0.66065,                 1.0202,                0.71508,                 1.2868,             0.00067838,             0.00067838,             0.00067838
                     61,                0.68001,                0.36389,                0.96352,                0.89414,                0.83968,                0.87041,                0.63787,                 1.0615,                0.84678,                 1.3127,             0.00067104,             0.00067104,             0.00067104
                     62,                0.69471,                0.37436,                0.97503,                0.89165,                0.78975,                0.86066,                0.64422,                 1.0167,                0.81399,                 1.2928,             0.00066371,             0.00066371,             0.00066371
                     63,                0.67115,                0.37139,                0.98072,                0.88626,                0.78958,                0.83582,                0.60497,                 1.0866,                0.89276,                 1.3525,             0.00065638,             0.00065638,             0.00065638
                     64,                0.68218,                 0.3695,                0.97213,                 0.8749,                0.77028,                0.80731,                0.61011,                 1.0266,                0.99125,                 1.3109,             0.00064905,             0.00064905,             0.00064905
                     65,                0.65238,                0.35575,                0.96041,                0.88524,                0.80531,                0.83963,                0.61815,                  1.059,                 1.0034,                 1.3271,             0.00064171,             0.00064171,             0.00064171
                     66,                 0.6563,                0.34867,                0.95675,                0.90573,                0.82629,                0.86608,                0.64725,                 1.0385,                 0.8965,                 1.3219,             0.00063438,             0.00063438,             0.00063438
                     67,                  0.651,                 0.3465,                 0.9487,                0.85244,                0.85487,                0.84523,                0.63237,                 1.0417,                0.86017,                  1.358,             0.00062705,             0.00062705,             0.00062705
                     68,                0.63119,                 0.3365,                0.95046,                0.89336,                0.82889,                0.85626,                0.63454,                 1.0525,                0.84464,                 1.3542,             0.00061972,             0.00061972,             0.00061972
                     69,                0.66255,                0.34111,                 0.9485,                0.89865,                0.82674,                0.86237,                 0.6373,                 1.0757,                0.81182,                 1.3645,             0.00061238,             0.00061238,             0.00061238
                     70,                 0.6611,                0.34298,                0.95162,                 0.8844,                0.83508,                0.85267,                0.61748,                 1.0998,                0.81602,                 1.3753,             0.00060505,             0.00060505,             0.00060505
                     71,                0.63162,                0.33423,                0.95109,                0.87365,                0.80982,                0.85736,                 0.6324,                  1.068,                0.82777,                 1.3417,             0.00059772,             0.00059772,             0.00059772
                     72,                0.60611,                0.32517,                0.93351,                0.88764,                0.80003,                0.86561,                0.64396,                  1.035,                0.81393,                 1.3336,             0.00059039,             0.00059039,             0.00059039
                     73,                0.60758,                0.32544,                0.93979,                0.86521,                0.82888,                0.85404,                0.64467,                 1.0479,                0.89119,                 1.3512,             0.00058305,             0.00058305,             0.00058305
                     74,                 0.6283,                0.34526,                0.95699,                0.87526,                0.84053,                0.87663,                0.66009,                 1.0269,                0.83964,                 1.3524,             0.00057572,             0.00057572,             0.00057572
                     75,                0.63173,                0.33966,                0.94423,                0.90581,                0.83808,                0.87647,                0.66551,                 1.0083,                0.72785,                 1.3114,             0.00056839,             0.00056839,             0.00056839
                     76,                 0.6244,                0.33012,                0.94246,                0.90493,                0.83663,                0.88499,                0.65212,                 1.0483,                0.69891,                 1.3469,             0.00056105,             0.00056105,             0.00056105
                     77,                0.64136,                 0.3362,                0.95475,                0.89108,                0.85571,                0.88014,                0.64133,                 1.0891,                0.72019,                 1.3601,             0.00055372,             0.00055372,             0.00055372
                     78,                0.62218,                0.33256,                0.93716,                0.89789,                0.82865,                0.84887,                0.62888,                 1.0085,                0.70184,                 1.3359,             0.00054639,             0.00054639,             0.00054639
                     79,                0.62112,                0.32255,                 0.9508,                0.88979,                0.82121,                0.84632,                0.63008,                 1.0339,                0.73085,                  1.366,             0.00053906,             0.00053906,             0.00053906
                     80,                0.59458,                0.31638,                0.91658,                0.86805,                 0.8393,                0.83451,                0.61814,                 1.0417,                0.80573,                 1.3703,             0.00053172,             0.00053172,             0.00053172
                     81,                0.58332,                0.30668,                0.91399,                0.89573,                0.84685,                0.85756,                 0.6458,                 1.0275,                0.76787,                 1.3739,             0.00052439,             0.00052439,             0.00052439
                     82,                0.58184,                0.31665,                0.92073,                 0.8779,                0.86095,                0.86463,                0.65232,                 1.0387,                0.76061,                 1.3737,             0.00051706,             0.00051706,             0.00051706
                     83,                0.56918,                0.30367,                0.91862,                0.87944,                0.83789,                0.85633,                0.63153,                 1.0479,                0.74662,                 1.3738,             0.00050973,             0.00050973,             0.00050973
                     84,                0.57081,                0.30734,                0.91859,                0.88227,                0.79878,                0.86582,                 0.6511,                 1.0444,                0.79369,                 1.3383,             0.00050239,             0.00050239,             0.00050239
                     85,                0.55087,                0.30851,                0.91985,                0.89074,                0.77802,                0.82483,                0.62274,                 1.0838,                0.93743,                  1.387,             0.00049506,             0.00049506,             0.00049506
                     86,                0.56053,                0.30404,                0.90981,                0.88357,                0.84705,                0.88154,                0.67264,                 1.0626,                0.80408,                 1.3859,             0.00048773,             0.00048773,             0.00048773
                     87,                0.57432,                0.31224,                0.92302,                0.90446,                0.84814,                 0.8869,                0.66725,                 1.0312,                 0.7625,                  1.353,              0.0004804,              0.0004804,              0.0004804
                     88,                 0.5591,                0.31357,                0.91268,                0.86967,                0.82559,                0.87588,                 0.6529,                 1.0419,                0.82761,                  1.349,             0.00047306,             0.00047306,             0.00047306
                     89,                0.57225,                0.31679,                0.90331,                0.88569,                0.80655,                0.87134,                0.65825,                 1.0304,                0.87495,                 1.3603,             0.00046573,             0.00046573,             0.00046573
                     90,                0.54426,                0.31322,                0.90765,                0.86792,                0.83409,                0.87295,                 0.6517,                 1.0498,                0.82663,                 1.3566,              0.0004584,              0.0004584,              0.0004584
                     91,                0.55139,                 0.3119,                0.91025,                0.88225,                0.80249,                0.87468,                 0.6606,                 1.0301,                0.81476,                 1.3421,             0.00045107,             0.00045107,             0.00045107
                     92,                0.55013,                0.31761,                0.91545,                0.89172,                 0.7959,                0.86698,                0.65348,                 1.0638,                 0.7907,                 1.3735,             0.00044373,             0.00044373,             0.00044373
                     93,                0.53895,                0.30221,                0.90017,                 0.8658,                0.84395,                0.85226,                0.63543,                 1.0534,                0.81805,                 1.3754,              0.0004364,              0.0004364,              0.0004364
                     94,                0.55764,                0.30346,                0.90646,                0.86854,                0.85096,                0.86047,                0.64788,                 1.0411,                0.79744,                 1.3672,             0.00042907,             0.00042907,             0.00042907
                     95,                 0.5498,                 0.3074,                 0.9146,                0.89715,                0.81244,                0.87231,                 0.6534,                 1.0272,                0.81065,                 1.3344,             0.00042174,             0.00042174,             0.00042174
                     96,                 0.5371,                0.30095,                0.89812,                0.88875,                0.81761,                0.87197,                0.64999,                   1.05,                0.81485,                  1.366,              0.0004144,              0.0004144,              0.0004144
                     97,                0.52627,                0.29605,                0.90162,                0.87264,                0.81057,                0.87315,                0.66126,                 1.0485,                0.81264,                 1.3921,             0.00040707,             0.00040707,             0.00040707
                     98,                0.54135,                0.30057,                0.91391,                0.85811,                0.83647,                0.87083,                0.65314,                 1.0485,                0.78883,                 1.3847,             0.00039974,             0.00039974,             0.00039974
                     99,                0.52618,                0.29087,                0.89988,                0.89703,                0.78706,                0.86266,                 0.6477,                 1.0293,                0.81324,                 1.3644,             0.00039241,             0.00039241,             0.00039241
                    100,                0.52568,                0.28298,                0.90817,                0.89855,                0.78375,                0.85641,                0.64143,                 1.0478,                0.82489,                 1.4167,             0.00038507,             0.00038507,             0.00038507
                    101,                0.51634,                0.29481,                0.90897,                0.88332,                0.80789,                 0.8717,                0.65954,                 1.0257,                0.78076,                 1.4141,             0.00037774,             0.00037774,             0.00037774
                    102,                0.52575,                0.27993,                0.89972,                0.87295,                0.81226,                0.87412,                 0.6533,                 1.0432,                   0.77,                 1.4057,             0.00037041,             0.00037041,             0.00037041
                    103,                0.52847,                0.28526,                0.90024,                0.85349,                0.85419,                0.86347,                0.64075,                 1.0626,                0.74733,                 1.4251,             0.00036307,             0.00036307,             0.00036307
                    104,                0.51515,                0.28143,                0.89397,                0.86794,                0.83552,                0.86883,                0.64662,                 1.0604,                0.77654,                 1.4121,             0.00035574,             0.00035574,             0.00035574
                    105,                0.50371,                 0.2738,                0.89031,                0.87598,                0.83423,                0.86921,                0.65677,                 1.0716,                0.80486,                 1.4184,             0.00034841,             0.00034841,             0.00034841
                    106,                0.49332,                0.27687,                0.90534,                0.86314,                0.84617,                0.87658,                0.66082,                 1.0708,                0.83262,                 1.4248,             0.00034108,             0.00034108,             0.00034108
                    107,                0.50069,                0.27833,                0.88639,                0.88638,                0.81908,                0.86605,                0.66516,                 1.0296,                0.83271,                  1.384,             0.00033374,             0.00033374,             0.00033374
                    108,                0.48905,                0.27391,                0.87381,                0.88174,                  0.834,                 0.8715,                0.66975,                 1.0206,                0.81376,                  1.384,             0.00032641,             0.00032641,             0.00032641
                    109,                0.47044,                0.26302,                0.88138,                0.90198,                 0.8341,                0.86632,                0.66032,                 1.0388,                0.80085,                 1.4048,             0.00031908,             0.00031908,             0.00031908
                    110,                0.48877,                0.26852,                0.87905,                0.86851,                0.85921,                0.86571,                0.65409,                 1.0518,                0.80259,                 1.4205,             0.00031175,             0.00031175,             0.00031175
                    111,                 0.4829,                0.26636,                0.87372,                0.88053,                0.84686,                0.86541,                0.64918,                 1.0437,                0.79735,                 1.4114,             0.00030441,             0.00030441,             0.00030441
                    112,                0.47314,                 0.2593,                0.87628,                0.87689,                0.84134,                0.86692,                0.64792,                 1.0426,                0.76696,                 1.4114,             0.00029708,             0.00029708,             0.00029708
                    113,                0.46892,                0.26293,                0.88185,                0.88072,                0.85362,                 0.8708,                0.65747,                 1.0405,                0.75395,                 1.4106,             0.00028975,             0.00028975,             0.00028975
                    114,                0.46652,                0.25808,                0.87875,                0.87199,                0.86355,                0.86916,                 0.6433,                  1.067,                0.76186,                 1.4294,             0.00028242,             0.00028242,             0.00028242
                    115,                0.46459,                0.26503,                0.88584,                0.87576,                0.86866,                0.85288,                0.63636,                 1.0447,                0.74131,                  1.431,             0.00027508,             0.00027508,             0.00027508
                    116,                0.47752,                0.26648,                0.88667,                0.88747,                0.86907,                0.86627,                0.65225,                 1.0186,                0.73686,                 1.4011,             0.00026775,             0.00026775,             0.00026775
                    117,                0.46086,                 0.2613,                0.87574,                0.86922,                0.86831,                0.86327,                0.65568,                  1.028,                 0.7718,                 1.3947,             0.00026042,             0.00026042,             0.00026042
                    118,                0.44943,                0.25329,                0.86549,                0.89028,                0.83878,                0.85997,                0.65351,                  1.025,                 0.7903,                 1.3942,             0.00025309,             0.00025309,             0.00025309
                    119,                0.45814,                0.25844,                0.86812,                 0.8714,                0.83753,                 0.8586,                 0.6472,                 1.0348,                0.79068,                 1.4164,             0.00024575,             0.00024575,             0.00024575
                    120,                0.45952,                0.26147,                0.88342,                0.89399,                0.84214,                0.87445,                0.67112,                 1.0118,                0.76123,                 1.3897,             0.00023842,             0.00023842,             0.00023842
                    121,                0.45368,                0.25035,                0.86767,                0.88251,                0.83603,                0.87348,                0.66934,                 1.0171,                  0.788,                 1.4093,             0.00023109,             0.00023109,             0.00023109
                    122,                0.44747,                 0.2501,                0.86353,                0.84655,                0.85859,                0.86615,                0.66441,                 1.0231,                0.75664,                   1.43,             0.00022376,             0.00022376,             0.00022376
                    123,                0.43967,                0.24611,                0.86069,                0.86294,                0.84338,                0.87566,                0.67429,                 1.0277,                0.75745,                  1.439,             0.00021642,             0.00021642,             0.00021642
                    124,                 0.4236,                0.23805,                 0.8595,                0.89074,                 0.8362,                0.88847,                  0.679,                 1.0212,                0.76395,                 1.4101,             0.00020909,             0.00020909,             0.00020909
                    125,                0.41735,                0.23819,                0.85528,                0.87475,                0.83697,                0.87349,                0.67047,                 1.0157,                  0.754,                 1.4063,             0.00020176,             0.00020176,             0.00020176
                    126,                0.42627,                0.24322,                0.85878,                0.87317,                0.84516,                0.86752,                0.66539,                 1.0139,                0.77567,                  1.394,             0.00019442,             0.00019442,             0.00019442
                    127,                0.42426,                0.24122,                0.85754,                0.88924,                0.84107,                0.87942,                0.67028,                 1.0328,                0.78523,                  1.399,             0.00018709,             0.00018709,             0.00018709
                    128,                0.43501,                 0.2464,                0.86111,                0.89124,                0.84296,                0.87635,                0.66129,                 1.0438,                0.78956,                 1.4064,             0.00017976,             0.00017976,             0.00017976
                    129,                0.42705,                 0.2456,                0.85494,                0.88339,                0.85058,                0.87366,                0.65724,                 1.0427,                0.79434,                 1.4049,             0.00017243,             0.00017243,             0.00017243
                    130,                0.41287,                0.23809,                0.84478,                0.89547,                0.83428,                0.88191,                0.67609,                 1.0198,                0.80127,                  1.383,             0.00016509,             0.00016509,             0.00016509
                    131,                  0.431,                0.24501,                0.86597,                  0.893,                0.83089,                0.88518,                0.68109,                 1.0179,                0.81682,                 1.3878,             0.00015776,             0.00015776,             0.00015776
                    132,                0.41518,                0.23186,                 0.8561,                0.87331,                0.84719,                0.89216,                 0.6865,                 1.0249,                0.80789,                    1.4,             0.00015043,             0.00015043,             0.00015043
                    133,                0.42322,                0.24695,                0.86169,                0.85406,                0.87063,                0.89038,                 0.6784,                 1.0008,                0.78003,                 1.3855,              0.0001431,              0.0001431,              0.0001431
                    134,                0.41096,                0.23542,                0.85897,                0.85621,                0.85325,                0.88224,                0.67377,                 1.0073,                0.79507,                 1.3886,             0.00013576,             0.00013576,             0.00013576
                    135,                0.40349,                0.23475,                0.85356,                0.85418,                0.85315,                0.88167,                0.67544,                  1.016,                0.80691,                 1.3937,             0.00012843,             0.00012843,             0.00012843
                    136,                 0.4083,                0.22966,                0.85461,                0.88634,                 0.8228,                0.88062,                0.67287,                 1.0375,                0.80622,                 1.4147,              0.0001211,              0.0001211,              0.0001211
                    137,                0.39254,                0.22781,                0.84973,                0.86383,                0.87147,                0.87907,                0.67508,                   1.04,                0.81941,                 1.4258,             0.00011377,             0.00011377,             0.00011377
                    138,                0.39247,                0.22851,                0.85348,                0.86179,                0.86061,                0.87915,                0.67205,                 1.0396,                0.80763,                 1.4308,             0.00010643,             0.00010643,             0.00010643
                    139,                0.40034,                0.23111,                 0.8445,                0.86552,                0.85996,                0.88257,                 0.6757,                 1.0359,                0.80651,                 1.4222,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    140,                0.40031,                0.22929,                0.85486,                0.88243,                0.83072,                0.88316,                0.67699,                 1.0418,                0.81021,                  1.439,             9.1769e-05,             9.1769e-05,             9.1769e-05
                    141,                 0.3391,                0.19209,                0.81805,                0.88524,                 0.8309,                0.88366,                0.67383,                  1.042,                0.81126,                 1.4518,             8.4436e-05,             8.4436e-05,             8.4436e-05
                    142,                 0.3351,                0.19126,                0.82664,                0.88322,                0.82946,                0.88544,                0.68073,                 1.0316,                 0.8184,                 1.4423,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    143,                0.32714,                0.19019,                0.82106,                0.87245,                0.82343,                0.87769,                0.68183,                 1.0253,                0.80823,                 1.4401,             6.9771e-05,             6.9771e-05,             6.9771e-05
                    144,                0.31724,                0.18459,                0.81544,                0.86904,                0.82262,                0.87105,                0.67309,                 1.0263,                0.82109,                 1.4369,             6.2438e-05,             6.2438e-05,             6.2438e-05
                    145,                0.32119,                0.18236,                0.82099,                0.86255,                0.82794,                0.86157,                0.66601,                 1.0334,                0.83389,                 1.4457,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    146,                0.31119,                0.18062,                0.81754,                0.87135,                0.83184,                0.86863,                0.66845,                 1.0289,                0.83826,                 1.4333,             4.7773e-05,             4.7773e-05,             4.7773e-05
                    147,                0.31205,                0.18087,                0.81151,                 0.8727,                0.83028,                0.87172,                0.66875,                 1.0236,                 0.8398,                 1.4249,              4.044e-05,              4.044e-05,              4.044e-05
                    148,                0.31307,                 0.1838,                  0.816,                0.86386,                0.84803,                0.87595,                0.67218,                 1.0188,                0.84723,                 1.4242,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    149,                0.30959,                0.18221,                0.81065,                 0.8587,                0.84914,                 0.8749,                0.67372,                 1.0145,                0.83432,                 1.4168,             2.5775e-05,             2.5775e-05,             2.5775e-05
                    150,                0.30492,                0.18005,                 0.8146,                0.87407,                0.83171,                0.87768,                0.67416,                 1.0166,                0.83218,                 1.4189,             1.8443e-05,             1.8443e-05,             1.8443e-05
