                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                0.90199,                0.65062,                  1.034,                0.78991,                0.91667,                0.85994,                 0.5847,                 1.0876,                0.80809,                 1.1711,              0.0008375,              0.0008375,              0.0008375
                     52,                0.90908,                0.66221,                 1.0299,                0.76379,                0.82993,                0.86558,                 0.5665,                 1.0903,                 0.8422,                 1.1426,             0.00082925,             0.00082925,             0.00082925
                     53,                 0.8714,                0.65396,                 1.0279,                0.75002,                 0.7655,                0.83057,                0.54814,                  1.114,                0.94004,                  1.164,               0.000821,               0.000821,               0.000821
                     54,                0.88466,                0.63007,                 1.0271,                0.77767,                0.88145,                0.90509,                0.57087,                 1.1901,                0.81726,                 1.1917,             0.00081275,             0.00081275,             0.00081275
                     55,                0.84202,                0.61746,                  1.006,                0.82379,                0.93015,                0.91811,                0.58999,                 1.1363,                0.75574,                 1.1744,              0.0008045,              0.0008045,              0.0008045
                     56,                0.85462,                0.60169,                 1.0156,                0.81598,                0.94275,                0.91179,                0.60678,                 1.1683,                 0.7237,                 1.1935,             0.00079625,             0.00079625,             0.00079625
                     57,                0.88962,                0.62269,                 1.0396,                0.84707,                0.96078,                0.93652,                0.61764,                 1.1322,                0.67408,                 1.1943,               0.000788,               0.000788,               0.000788
                     58,                0.83997,                 0.5986,                 1.0022,                0.88437,                0.93056,                 0.9321,                0.61253,                 1.1136,                0.68718,                 1.1932,             0.00077975,             0.00077975,             0.00077975
                     59,                0.86572,                 0.6097,                 1.0256,                0.87335,                0.90224,                0.91365,                0.58924,                 1.1707,                 0.7042,                   1.23,              0.0007715,              0.0007715,              0.0007715
                     60,                0.89277,                 0.6309,                 1.0174,                0.82192,                0.83741,                0.85373,                 0.5749,                  1.131,                 0.7541,                 1.1841,             0.00076325,             0.00076325,             0.00076325
                     61,                0.87244,                0.61575,                 1.0083,                0.83122,                0.84744,                0.86792,                0.59064,                 1.1163,                0.74763,                 1.1655,               0.000755,               0.000755,               0.000755
                     62,                0.85835,                0.62003,                 1.0144,                0.80276,                0.90019,                0.88198,                0.58179,                 1.0864,                0.77476,                 1.1662,             0.00074675,             0.00074675,             0.00074675
                     63,                0.85453,                0.61535,                 1.0205,                0.77975,                0.88005,                0.86419,                0.56277,                 1.1329,                0.79992,                 1.1925,              0.0007385,              0.0007385,              0.0007385
                     64,                0.89998,                0.62645,                 1.0518,                0.74982,                0.90278,                0.86442,                0.57896,                 1.1475,                0.82762,                 1.1957,             0.00073025,             0.00073025,             0.00073025
                     65,                 0.8125,                0.60754,                  1.014,                0.74887,                0.83167,                0.84043,                0.57209,                  1.121,                0.81198,                 1.1684,               0.000722,               0.000722,               0.000722
                     66,                0.82045,                 0.5939,                  1.008,                0.86658,                0.82379,                0.86307,                0.58219,                  1.106,                0.80291,                 1.1744,             0.00071375,             0.00071375,             0.00071375
                     67,                0.80142,                0.57172,                0.99156,                0.78654,                0.84722,                0.84029,                0.56611,                 1.1162,                  0.804,                 1.2051,              0.0007055,              0.0007055,              0.0007055
                     68,                0.78665,                0.56562,                0.99114,                0.79825,                0.83838,                0.84424,                0.54759,                 1.1531,                 0.7907,                 1.2266,             0.00069725,             0.00069725,             0.00069725
                     69,                0.80717,                0.56591,                0.99534,                0.76851,                0.86771,                0.82889,                0.55915,                 1.1304,                0.77268,                 1.1974,               0.000689,               0.000689,               0.000689
                     70,                0.79163,                0.56645,                0.99385,                0.73873,                0.81818,                0.82207,                0.55923,                 1.1231,                0.80094,                 1.1938,             0.00068075,             0.00068075,             0.00068075
                     71,                0.80631,                 0.5701,                  1.005,                0.74108,                0.80682,                0.83953,                0.57341,                 1.1591,                0.85252,                 1.2074,              0.0006725,              0.0006725,              0.0006725
                     72,                0.80774,                0.57787,                0.99196,                0.79095,                0.81566,                0.86104,                0.56411,                 1.1526,                0.88528,                 1.2016,             0.00066425,             0.00066425,             0.00066425
                     73,                 0.7742,                 0.5382,                 0.9601,                 0.7509,                0.89394,                0.89333,                 0.5877,                 1.1275,                0.76298,                 1.1953,               0.000656,               0.000656,               0.000656
                     74,                0.76674,                0.56824,                0.98524,                0.83682,                0.89279,                0.89876,                0.60103,                 1.1012,                0.69833,                 1.1899,             0.00064775,             0.00064775,             0.00064775
                     75,                0.78658,                0.56035,                0.97551,                 0.7747,                0.86525,                0.86459,                0.57982,                 1.1211,                0.76224,                 1.1934,              0.0006395,              0.0006395,              0.0006395
                     76,                0.78429,                 0.5538,                0.98815,                 0.8236,                0.81313,                0.82765,                0.55868,                 1.1262,                0.81472,                 1.2027,             0.00063125,             0.00063125,             0.00063125
                     77,                0.80972,                 0.5626,                 1.0019,                 0.7832,                0.84368,                0.85374,                0.57797,                 1.1314,                0.77058,                  1.184,               0.000623,               0.000623,               0.000623
                     78,                0.75333,                0.52956,                0.96848,                0.76142,                0.93056,                 0.8915,                0.58477,                   1.16,                0.70382,                 1.1854,             0.00061475,             0.00061475,             0.00061475
                     79,                0.74645,                0.53076,                0.96874,                0.74144,                 0.9056,                0.88509,                0.58965,                 1.1406,                0.71056,                 1.1698,              0.0006065,              0.0006065,              0.0006065
                     80,                 0.7689,                0.52501,                0.96132,                 0.7954,                0.88582,                0.91138,                0.58547,                 1.1477,                0.72332,                 1.1933,             0.00059825,             0.00059825,             0.00059825
                     81,                0.78093,                0.53956,                0.98072,                0.80397,                0.82702,                0.89233,                0.60957,                 1.0844,                0.71193,                 1.1769,                0.00059,                0.00059,                0.00059
                     82,                0.77191,                0.53356,                0.97947,                0.86435,                0.78157,                0.87073,                0.58721,                 1.0967,                0.69541,                 1.1977,             0.00058175,             0.00058175,             0.00058175
                     83,                0.72448,                0.52183,                0.96617,                0.79585,                0.91194,                0.88428,                0.59331,                  1.115,                0.66169,                 1.1958,              0.0005735,              0.0005735,              0.0005735
                     84,                0.74724,                0.51313,                0.95817,                0.80477,                0.92657,                0.86791,                0.59733,                  1.076,                0.67713,                 1.1716,             0.00056525,             0.00056525,             0.00056525
                     85,                0.72479,                0.50115,                0.95582,                0.73815,                0.90783,                0.86405,                0.58747,                 1.0882,                0.70347,                 1.1715,               0.000557,               0.000557,               0.000557
                     86,                0.74706,                0.52798,                0.97909,                0.89755,                 0.7843,                0.87713,                0.57253,                 1.1395,                0.74655,                 1.2254,             0.00054875,             0.00054875,             0.00054875
                     87,                0.74193,                0.49819,                0.96702,                0.90321,                0.77503,                0.86509,                0.57062,                 1.1126,                0.75844,                 1.1979,              0.0005405,              0.0005405,              0.0005405
                     88,                0.74384,                 0.5127,                0.97433,                0.77487,                0.83586,                0.87241,                0.56936,                 1.1098,                0.78773,                 1.1847,             0.00053225,             0.00053225,             0.00053225
                     89,                0.76178,                0.52524,                0.97772,                0.79812,                0.83775,                0.88681,                0.58843,                 1.0943,                0.79953,                 1.1735,               0.000524,               0.000524,               0.000524
                     90,                0.71237,                0.50538,                0.97166,                0.86369,                0.79144,                0.86413,                0.57354,                 1.1499,                0.85402,                 1.2342,             0.00051575,             0.00051575,             0.00051575
                     91,                 0.7315,                0.49836,                0.96099,                0.83895,                0.80226,                0.89524,                0.58439,                 1.1509,                0.76486,                  1.223,              0.0005075,              0.0005075,              0.0005075
                     92,                0.77097,                0.50588,                0.98521,                0.84799,                0.81061,                0.87091,                0.57382,                 1.1634,                0.73356,                  1.246,             0.00049925,             0.00049925,             0.00049925
                     93,                0.72692,                0.50098,                 0.9492,                0.83415,                0.82197,                0.86287,                0.56692,                  1.155,                0.73354,                 1.2366,               0.000491,               0.000491,               0.000491
                     94,                0.71627,                0.51299,                0.95298,                0.86852,                0.79709,                0.87726,                0.59703,                 1.0894,                0.69697,                 1.1841,             0.00048275,             0.00048275,             0.00048275
                     95,                0.72327,                0.49914,                0.98516,                0.77989,                0.84634,                0.85209,                0.59869,                 1.0737,                0.68625,                 1.1781,              0.0004745,              0.0004745,              0.0004745
                     96,                0.71515,                0.48599,                 0.9618,                0.81962,                0.86111,                0.88157,                0.60974,                 1.0675,                0.69344,                 1.1681,             0.00046625,             0.00046625,             0.00046625
                     97,                0.69524,                0.48037,                0.93825,                0.82538,                0.81836,                0.88123,                0.60061,                 1.1141,                 0.7026,                 1.1957,               0.000458,               0.000458,               0.000458
                     98,                0.69837,                0.48631,                0.95093,                0.82029,                0.87433,                0.92061,                 0.5939,                 1.1491,                 0.7421,                 1.2215,             0.00044975,             0.00044975,             0.00044975
                     99,                0.67473,                0.47231,                0.93614,                0.78484,                0.90615,                0.92575,                0.59338,                 1.1267,                0.67424,                 1.2034,              0.0004415,              0.0004415,              0.0004415
                    100,                0.70173,                 0.4804,                 0.9596,                0.81665,                0.87217,                0.90308,                0.59901,                 1.1089,                0.65432,                    1.2,             0.00043325,             0.00043325,             0.00043325
                    101,                0.69918,                0.47143,                0.95463,                0.82852,                0.84744,                0.90999,                0.60767,                 1.1197,                0.65035,                  1.212,               0.000425,               0.000425,               0.000425
                    102,                0.68562,                0.48029,                0.95792,                0.86628,                0.86554,                0.91732,                0.62371,                 1.1441,                0.62492,                 1.2221,             0.00041675,             0.00041675,             0.00041675
                    103,                0.68131,                0.47621,                0.94146,                 0.8363,                0.88762,                0.91186,                0.62544,                 1.1421,                0.62263,                 1.2216,              0.0004085,              0.0004085,              0.0004085
                    104,                0.66455,                0.46361,                0.94526,                0.81478,                0.88291,                0.92226,                0.62742,                 1.1107,                0.62729,                  1.193,             0.00040025,             0.00040025,             0.00040025
                    105,                0.65709,                0.45752,                0.93668,                0.79831,                0.87952,                0.91399,                 0.6174,                 1.1043,                0.62883,                 1.1894,               0.000392,               0.000392,               0.000392
                    106,                0.65978,                0.46036,                0.93092,                0.78532,                0.89448,                0.90652,                0.60169,                 1.1225,                0.63374,                 1.2042,             0.00038375,             0.00038375,             0.00038375
                    107,                0.66967,                 0.4637,                0.93386,                0.79493,                0.89186,                0.90333,                0.60907,                 1.0881,                0.63807,                 1.1852,              0.0003755,              0.0003755,              0.0003755
                    108,                0.65793,                 0.4584,                0.92745,                0.79932,                0.93535,                0.92553,                0.61932,                 1.0884,                0.64295,                 1.1829,             0.00036725,             0.00036725,             0.00036725
                    109,                0.66431,                0.46148,                0.94647,                0.80586,                0.92565,                0.91574,                0.61796,                 1.0864,                0.62602,                 1.1863,               0.000359,               0.000359,               0.000359
                    110,                0.66377,                0.47291,                0.95332,                0.82612,                0.91398,                0.91926,                0.62865,                 1.0862,                 0.6405,                 1.1874,             0.00035075,             0.00035075,             0.00035075
                    111,                0.66514,                0.46202,                0.95373,                0.81891,                0.90049,                0.91124,                0.62349,                 1.0917,                0.65623,                  1.181,              0.0003425,              0.0003425,              0.0003425
                    112,                0.66263,                 0.4425,                 0.9142,                0.80675,                0.91854,                0.91275,                0.61633,                 1.0822,                0.67021,                 1.1741,             0.00033425,             0.00033425,             0.00033425
                    113,                0.66398,                0.46586,                0.93422,                0.79661,                0.92323,                0.88533,                 0.6109,                 1.0641,                0.67533,                 1.1677,               0.000326,               0.000326,               0.000326
                    114,                0.66088,                0.45272,                 0.9327,                0.75965,                0.92172,                0.86065,                0.58693,                 1.0792,                0.68677,                 1.1882,             0.00031775,             0.00031775,             0.00031775
                    115,                0.65655,                0.44723,                0.92671,                0.78693,                0.95595,                0.88053,                0.59768,                 1.0599,                0.65815,                 1.1744,              0.0003095,              0.0003095,              0.0003095
                    116,                0.65659,                0.44103,                0.94253,                0.81343,                0.93238,                0.89768,                0.62317,                 1.0715,                0.61179,                 1.1767,             0.00030125,             0.00030125,             0.00030125
                    117,                 0.6858,                0.46459,                0.95076,                0.83023,                0.91783,                0.91254,                0.62567,                 1.0759,                0.61369,                 1.1782,               0.000293,               0.000293,               0.000293
                    118,                0.62151,                0.44581,                0.93505,                0.82453,                0.92977,                0.92281,                 0.6173,                 1.0758,                0.62431,                  1.186,             0.00028475,             0.00028475,             0.00028475
                    119,                0.62929,                0.43534,                0.92427,                0.82231,                0.90981,                0.92292,                 0.6241,                 1.0557,                0.63566,                 1.1687,              0.0002765,              0.0002765,              0.0002765
                    120,                0.61545,                0.43328,                0.91596,                 0.8298,                0.94188,                0.92915,                0.62708,                   1.06,                0.62616,                 1.1674,             0.00026825,             0.00026825,             0.00026825
                    121,                0.65699,                0.44712,                0.93507,                0.83385,                0.94304,                0.93042,                0.63142,                 1.0504,                0.60737,                 1.1556,                0.00026,                0.00026,                0.00026
                    122,                0.63338,                0.42703,                0.93325,                0.84297,                0.93884,                0.92213,                0.62513,                  1.052,                 0.6013,                 1.1579,             0.00025175,             0.00025175,             0.00025175
                    123,                0.63226,                0.43533,                0.91835,                0.82907,                0.92124,                0.90708,                0.62203,                 1.0516,                0.59858,                 1.1602,              0.0002435,              0.0002435,              0.0002435
                    124,                0.64968,                0.44489,                0.93791,                0.80631,                0.92888,                0.90874,                0.61593,                 1.0736,                0.59865,                 1.1847,             0.00023525,             0.00023525,             0.00023525
                    125,                0.59595,                0.42164,                0.92118,                0.79527,                0.93242,                0.90389,                0.60798,                 1.0751,                 0.6183,                 1.1889,               0.000227,               0.000227,               0.000227
                    126,                 0.6235,                0.42762,                0.92476,                0.78091,                0.91946,                0.89367,                0.60742,                 1.0998,                0.63894,                 1.2009,             0.00021875,             0.00021875,             0.00021875
                    127,                0.60901,                0.42401,                0.91835,                0.75161,                0.88627,                 0.8896,                0.60592,                 1.1244,                0.64597,                 1.2113,              0.0002105,              0.0002105,              0.0002105
                    128,                0.60264,                0.42376,                 0.9107,                0.78219,                0.87926,                0.90012,                0.61324,                 1.1184,                0.65692,                 1.1957,             0.00020225,             0.00020225,             0.00020225
                    129,                0.62759,                0.43484,                0.94187,                 0.7758,                0.89646,                0.89563,                0.60921,                 1.0918,                0.65004,                 1.1827,               0.000194,               0.000194,               0.000194
                    130,                0.62624,                0.43972,                0.92437,                0.77793,                0.89954,                0.89059,                0.60415,                 1.0745,                0.65944,                 1.1723,             0.00018575,             0.00018575,             0.00018575
                    131,                0.60024,                0.42729,                0.91634,                0.75129,                0.93308,                0.88715,                 0.5955,                 1.0843,                0.66415,                 1.1789,              0.0001775,              0.0001775,              0.0001775
                    132,                0.61973,                0.42901,                0.92541,                0.78437,                 0.8881,                0.89161,                0.60056,                 1.0914,                 0.6504,                  1.188,             0.00016925,             0.00016925,             0.00016925
                    133,                0.63081,                0.43698,                0.93242,                0.77656,                0.90608,                0.89464,                0.61414,                 1.0906,                0.63632,                 1.1906,               0.000161,               0.000161,               0.000161
                    134,                0.60442,                0.42551,                0.90827,                0.82725,                0.92354,                0.92619,                0.62035,                 1.0913,                0.61524,                 1.1868,             0.00015275,             0.00015275,             0.00015275
                    135,                0.60102,                0.42193,                0.91508,                0.82439,                0.94543,                0.92744,                 0.6265,                 1.0839,                0.60262,                  1.182,              0.0001445,              0.0001445,              0.0001445
                    136,                0.58437,                0.41702,                0.90282,                0.80412,                0.93333,                0.91267,                0.62492,                 1.0914,                0.60047,                 1.1869,             0.00013625,             0.00013625,             0.00013625
                    137,                0.59539,                0.41588,                 0.9074,                0.81218,                0.95833,                0.91441,                0.62113,                  1.094,                0.60368,                 1.1955,               0.000128,               0.000128,               0.000128
                    138,                0.60714,                0.42063,                0.90983,                 0.7978,                0.96444,                0.90859,                0.61759,                 1.0911,                 0.6038,                 1.1949,             0.00011975,             0.00011975,             0.00011975
                    139,                0.56536,                0.40481,                 0.8958,                0.80554,                0.96406,                0.91121,                0.61613,                 1.0907,                0.60275,                 1.1976,              0.0001115,              0.0001115,              0.0001115
                    140,                0.58097,                0.41571,                0.91816,                0.82096,                0.96449,                0.92473,                0.62199,                 1.0852,                 0.5906,                 1.1986,             0.00010325,             0.00010325,             0.00010325
                    141,                0.54193,                0.38005,                0.88164,                0.81373,                0.94888,                0.91129,                0.62375,                 1.0847,                0.59623,                 1.2018,                9.5e-05,                9.5e-05,                9.5e-05
                    142,                0.52906,                0.37894,                 0.8751,                0.81452,                0.95282,                0.91786,                0.63004,                  1.079,                 0.5868,                 1.1956,              8.675e-05,              8.675e-05,              8.675e-05
                    143,                0.51225,                0.36541,                 0.8686,                0.82871,                0.95899,                0.93796,                0.63176,                 1.0801,                0.57672,                 1.1933,               7.85e-05,               7.85e-05,               7.85e-05
                    144,                0.52473,                0.36927,                0.87129,                0.85405,                0.93601,                0.94616,                0.63326,                 1.0853,                0.58173,                 1.1949,              7.025e-05,              7.025e-05,              7.025e-05
                    145,                0.51327,                0.36944,                0.87346,                0.83959,                0.92263,                0.92798,                0.62795,                 1.0875,                0.58224,                 1.1982,                6.2e-05,                6.2e-05,                6.2e-05
                    146,                0.51246,                0.37012,                0.86979,                0.81507,                0.91207,                0.92096,                0.62548,                 1.0836,                0.58591,                 1.1951,              5.375e-05,              5.375e-05,              5.375e-05
                    147,                0.50786,                0.36213,                0.87161,                  0.814,                0.92242,                0.92212,                0.62664,                 1.0821,                0.59458,                 1.1944,               4.55e-05,               4.55e-05,               4.55e-05
                    148,                 0.5218,                0.37399,                0.87514,                0.81344,                0.92456,                0.91793,                  0.624,                  1.078,                0.60018,                  1.192,              3.725e-05,              3.725e-05,              3.725e-05
                    149,                0.50714,                 0.3558,                0.87707,                0.81414,                 0.9267,                0.91765,                0.62447,                 1.0785,                0.60068,                 1.1907,                2.9e-05,                2.9e-05,                2.9e-05
                    150,                0.48524,                0.35345,                0.86103,                0.81121,                0.92809,                0.91402,                 0.6178,                 1.0834,                0.60184,                 1.1926,              2.075e-05,              2.075e-05,              2.075e-05
