                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     41,                0.81174,                0.42915,                 1.0518,                0.80498,                 0.8704,                0.86291,                0.62255,                 1.0467,                0.79331,                 1.3441,              0.0008177,              0.0008177,              0.0008177
                     42,                0.81251,                0.44081,                 1.0573,                0.85747,                0.86679,                0.87534,                0.63971,                  1.029,                0.74109,                 1.3197,             0.00081036,             0.00081036,             0.00081036
                     43,                0.81898,                0.44257,                 1.0416,                  0.883,                0.83341,                 0.8885,                0.66731,                0.98627,                0.71855,                 1.2621,             0.00080303,             0.00080303,             0.00080303
                     44,                0.81338,                0.46073,                 1.0501,                0.87624,                0.82887,                0.86342,                 0.6414,                 1.0058,                0.81272,                 1.3082,              0.0007957,              0.0007957,              0.0007957
                     45,                0.79029,                 0.4395,                  1.043,                0.85681,                0.86053,                0.86798,                0.65019,                0.99605,                 0.7169,                 1.3163,             0.00078837,             0.00078837,             0.00078837
                     46,                0.82319,                0.44786,                  1.069,                0.76179,                0.80076,                 0.8141,                0.58287,                 1.0956,                 0.8852,                 1.3769,             0.00078103,             0.00078103,             0.00078103
                     47,                0.80086,                0.44946,                  1.062,                0.85101,                0.80216,                0.80518,                 0.5688,                  1.137,                0.87933,                  1.417,              0.0007737,              0.0007737,              0.0007737
                     48,                0.80087,                 0.4253,                  1.041,                0.87477,                0.82908,                0.84128,                0.61074,                 1.1082,                0.74763,                 1.3968,             0.00076637,             0.00076637,             0.00076637
                     49,                 0.7816,                0.42757,                 1.0315,                0.82689,                0.76572,                0.84295,                0.63257,                  1.037,                0.86582,                 1.3125,             0.00075904,             0.00075904,             0.00075904
                     50,                0.76415,                0.42275,                 1.0156,                0.87749,                 0.8578,                0.88576,                0.66314,                 1.0022,                0.78403,                 1.2849,              0.0007517,              0.0007517,              0.0007517
                     51,                  0.747,                0.38845,                0.99556,                0.85734,                0.84182,                0.86721,                0.65633,                 1.0319,                0.75399,                 1.3374,             0.00074437,             0.00074437,             0.00074437
                     52,                0.74088,                0.40108,                 1.0189,                0.85863,                0.81333,                0.87573,                0.67623,                0.98302,                 0.7118,                 1.2652,             0.00073704,             0.00073704,             0.00073704
                     53,                0.72763,                0.38796,                0.99047,                0.87198,                0.86605,                0.87515,                0.65404,                 1.0175,                 0.7161,                 1.3139,              0.0007297,              0.0007297,              0.0007297
                     54,                  0.739,                0.39336,                 0.9928,                0.85119,                0.82745,                0.84206,                 0.6165,                  1.032,                 0.7616,                 1.3488,             0.00072237,             0.00072237,             0.00072237
                     55,                0.74144,                0.44091,                 1.0224,                 0.8995,                0.86053,                0.90281,                 0.6831,                0.96463,                0.69147,                 1.2787,             0.00071504,             0.00071504,             0.00071504
                     56,                0.72361,                0.38782,                  1.008,                0.90835,                0.85858,                0.90423,                0.67487,                0.99504,                0.68558,                 1.3143,             0.00070771,             0.00070771,             0.00070771
                     57,                0.73463,                0.39244,                 0.9975,                0.92078,                 0.8483,                 0.9041,                0.67833,                0.98419,                0.64939,                 1.2731,             0.00070037,             0.00070037,             0.00070037
                     58,                0.72146,                0.37907,                0.99117,                0.90038,                0.84751,                0.89823,                0.67347,                 1.0186,                0.68128,                 1.3084,             0.00069304,             0.00069304,             0.00069304
                     59,                0.71626,                0.36936,                0.98445,                0.87094,                 0.8378,                 0.8703,                0.65557,                 1.0117,                0.76325,                 1.3577,             0.00068571,             0.00068571,             0.00068571
                     60,                0.71428,                0.37677,                 1.0063,                0.88372,                0.83385,                0.87368,                0.65203,                 1.0177,                  0.773,                  1.382,             0.00067838,             0.00067838,             0.00067838
                     61,                 0.7192,                0.36886,                 1.0009,                0.88643,                0.84128,                0.89071,                0.66302,                0.97251,                0.70078,                 1.3149,             0.00067104,             0.00067104,             0.00067104
                     62,                0.71789,                0.41331,                 1.0107,                0.87566,                0.84985,                 0.8363,                0.63295,                0.97032,                0.81087,                 1.2884,             0.00066371,             0.00066371,             0.00066371
                     63,                0.70307,                0.36848,                0.98747,                0.89724,                0.83419,                0.86845,                0.64252,                  1.012,                0.77049,                 1.3228,             0.00065638,             0.00065638,             0.00065638
                     64,                0.67949,                0.36097,                0.97728,                0.90545,                0.84645,                  0.901,                0.68084,                 1.0106,                0.74064,                 1.2801,             0.00064905,             0.00064905,             0.00064905
                     65,                0.69236,                0.36129,                0.97133,                0.88879,                0.86434,                0.89835,                0.68111,                0.99681,                0.71166,                 1.2873,             0.00064171,             0.00064171,             0.00064171
                     66,                0.65635,                0.35901,                0.96766,                0.88922,                0.86773,                0.89863,                0.67284,                 1.0078,                0.68308,                 1.3371,             0.00063438,             0.00063438,             0.00063438
                     67,                0.65102,                0.35141,                0.96207,                0.86513,                0.86993,                 0.8857,                0.67276,                  1.011,                0.72389,                 1.3097,             0.00062705,             0.00062705,             0.00062705
                     68,                0.64954,                0.34551,                0.95409,                0.89407,                0.86287,                0.90339,                0.67378,                0.98802,                0.69415,                 1.3101,             0.00061972,             0.00061972,             0.00061972
                     69,                0.66478,                0.34568,                0.97964,                0.89764,                0.85227,                0.88874,                0.66449,                0.98068,                0.73492,                 1.3134,             0.00061238,             0.00061238,             0.00061238
                     70,                0.65484,                0.34029,                0.97057,                0.87026,                0.86684,                0.90253,                0.67969,                0.98608,                0.73163,                 1.2895,             0.00060505,             0.00060505,             0.00060505
                     71,                0.69956,                0.35319,                0.98563,                0.85871,                0.87186,                0.90901,                0.69204,                0.94282,                 0.6829,                  1.237,             0.00059772,             0.00059772,             0.00059772
                     72,                0.61693,                0.33224,                0.94765,                0.88462,                0.85254,                0.88963,                 0.6709,                0.98376,                0.74848,                 1.2911,             0.00059039,             0.00059039,             0.00059039
                     73,                0.63609,                0.34878,                0.94834,                0.90598,                0.83574,                 0.8813,                0.66494,                 1.0025,                0.78428,                 1.2953,             0.00058305,             0.00058305,             0.00058305
                     74,                0.66031,                0.37613,                 0.9807,                0.89305,                0.86595,                0.87792,                 0.6555,                  1.024,                0.72461,                 1.3733,             0.00057572,             0.00057572,             0.00057572
                     75,                0.68205,                0.38144,                0.98299,                0.88187,                0.85446,                0.86367,                0.61965,                 1.1088,                0.73096,                 1.4407,             0.00056839,             0.00056839,             0.00056839
                     76,                0.65294,                0.34073,                0.96582,                0.90942,                0.83989,                0.89255,                0.67642,                0.96883,                0.62894,                 1.3047,             0.00056105,             0.00056105,             0.00056105
                     77,                0.61902,                0.33536,                0.94457,                0.89733,                0.88923,                0.90553,                0.67723,                  1.018,                0.62412,                 1.3459,             0.00055372,             0.00055372,             0.00055372
                     78,                  0.624,                0.33881,                0.95389,                0.89675,                0.85481,                0.89655,                0.66598,                 1.0094,                0.73719,                 1.3457,             0.00054639,             0.00054639,             0.00054639
                     79,                0.60229,                0.32991,                0.94637,                 0.8994,                0.85297,                0.89823,                0.68137,                0.95704,                0.70644,                 1.2917,             0.00053906,             0.00053906,             0.00053906
                     80,                0.60149,                0.33146,                0.92945,                0.87255,                0.87856,                0.90016,                0.67742,                 0.9863,                0.68477,                 1.3093,             0.00053172,             0.00053172,             0.00053172
                     81,                0.59958,                0.32285,                 0.9286,                0.89045,                0.87189,                0.90255,                0.68793,                0.96372,                0.65305,                 1.2929,             0.00052439,             0.00052439,             0.00052439
                     82,                0.59065,                0.31488,                0.93367,                0.86157,                0.88685,                0.90348,                0.67015,                  1.009,                0.69297,                 1.3575,             0.00051706,             0.00051706,             0.00051706
                     83,                0.58268,                0.31289,                0.91447,                0.88627,                 0.8374,                0.89162,                0.65384,                 1.0188,                0.73051,                 1.3473,             0.00050973,             0.00050973,             0.00050973
                     84,                0.63264,                0.33235,                0.94198,                0.91116,                0.81984,                0.88682,                0.67004,                0.99833,                0.69003,                 1.2913,             0.00050239,             0.00050239,             0.00050239
                     85,                0.58339,                0.31288,                0.92905,                0.91689,                 0.8402,                0.87164,                0.65962,                 1.0384,                0.69989,                 1.3423,             0.00049506,             0.00049506,             0.00049506
                     86,                0.59257,                 0.3098,                0.94423,                0.85568,                0.82475,                0.85034,                0.64016,                 1.0018,                0.76205,                   1.32,             0.00048773,             0.00048773,             0.00048773
                     87,                0.57498,                0.30642,                0.91918,                0.86708,                0.83681,                0.87409,                0.66048,                0.99757,                 0.7405,                 1.3152,              0.0004804,              0.0004804,              0.0004804
                     88,                 0.5849,                0.30806,                0.92091,                 0.8767,                0.82374,                0.87372,                0.67148,                 1.0426,                0.71721,                 1.3897,             0.00047306,             0.00047306,             0.00047306
                     89,                0.57526,                 0.3016,                0.93115,                 0.8583,                0.84392,                0.86603,                0.66049,                 1.0358,                0.70239,                 1.4141,             0.00046573,             0.00046573,             0.00046573
                     90,                0.57062,                0.30132,                0.91805,                0.89277,                0.80555,                0.86198,                0.65391,                0.98467,                  0.722,                 1.3357,              0.0004584,              0.0004584,              0.0004584
                     91,                0.57166,                0.30204,                0.92121,                0.88331,                0.79898,                0.85711,                 0.6539,                0.99817,                0.79069,                 1.3647,             0.00045107,             0.00045107,             0.00045107
                     92,                0.56453,                0.30637,                0.92375,                0.86623,                0.83589,                0.87033,                 0.6785,                 0.9961,                0.76507,                 1.3164,             0.00044373,             0.00044373,             0.00044373
                     93,                 0.5729,                0.29813,                 0.9165,                0.89254,                0.83713,                0.87182,                0.66721,                 1.0118,                0.71906,                 1.3601,              0.0004364,              0.0004364,              0.0004364
                     94,                0.56165,                0.30329,                0.92136,                0.85569,                 0.8587,                0.87038,                0.64379,                  1.032,                 0.7529,                 1.3654,             0.00042907,             0.00042907,             0.00042907
                     95,                0.55765,                0.29652,                0.92342,                0.88785,                 0.8509,                0.88496,                0.65811,                 1.0313,                0.72789,                 1.3498,             0.00042174,             0.00042174,             0.00042174
                     96,                0.54477,                0.29696,                0.90622,                0.88109,                0.87933,                0.90556,                0.68557,                0.97638,                0.69666,                 1.3394,              0.0004144,              0.0004144,              0.0004144
                     97,                 0.5393,                0.29446,                0.92433,                0.90388,                0.84195,                0.89891,                0.68426,                0.95776,                0.65862,                    1.3,             0.00040707,             0.00040707,             0.00040707
                     98,                0.54336,                0.29651,                0.92138,                0.88402,                0.83639,                0.88381,                0.69132,                0.92904,                0.71663,                 1.2493,             0.00039974,             0.00039974,             0.00039974
                     99,                0.52861,                0.28628,                0.90122,                0.88761,                0.84875,                0.87268,                0.66998,                0.98694,                0.74908,                 1.3174,             0.00039241,             0.00039241,             0.00039241
                    100,                0.52462,                 0.2862,                0.89709,                0.86606,                0.85237,                0.87798,                0.66987,                0.97606,                0.71183,                 1.3024,             0.00038507,             0.00038507,             0.00038507
                    101,                0.51988,                0.28785,                0.91256,                 0.8977,                0.82795,                0.87474,                0.66258,                 1.0144,                0.72413,                 1.3258,             0.00037774,             0.00037774,             0.00037774
                    102,                 0.5213,                0.29247,                0.90031,                0.87193,                0.83302,                0.86633,                0.65639,                 1.0146,                 0.8067,                 1.3618,             0.00037041,             0.00037041,             0.00037041
                    103,                0.52862,                0.32261,                0.92233,                0.90661,                0.81205,                0.86038,                0.65877,                 1.0017,                0.82316,                 1.3336,             0.00036307,             0.00036307,             0.00036307
                    104,                0.51068,                0.28484,                0.88838,                0.91638,                  0.813,                0.87183,                0.67112,                0.97173,                0.79209,                 1.3325,             0.00035574,             0.00035574,             0.00035574
                    105,                0.54013,                0.29847,                0.92808,                0.89388,                0.83546,                0.87462,                0.67817,                0.97286,                0.76841,                  1.347,             0.00034841,             0.00034841,             0.00034841
                    106,                0.49993,                0.28426,                0.90404,                0.87265,                0.83509,                0.89093,                0.68912,                0.98033,                0.72533,                 1.3705,             0.00034108,             0.00034108,             0.00034108
                    107,                0.48166,                0.27373,                 0.8868,                0.86058,                0.87193,                0.90087,                0.69188,                0.97373,                0.67307,                  1.349,             0.00033374,             0.00033374,             0.00033374
                    108,                0.50498,                0.27479,                0.89483,                0.86123,                0.84772,                0.89033,                0.67929,                0.97382,                 0.7233,                 1.3443,             0.00032641,             0.00032641,             0.00032641
                    109,                0.48671,                0.27343,                0.89269,                0.86281,                 0.8411,                0.88653,                0.67451,                0.99166,                0.77224,                 1.3915,             0.00031908,             0.00031908,             0.00031908
                    110,                0.49248,                0.27527,                0.90822,                0.86507,                0.88882,                0.89854,                0.69091,                 0.9936,                0.71862,                 1.4052,             0.00031175,             0.00031175,             0.00031175
                    111,                0.49733,                0.27722,                0.88263,                0.89682,                 0.8855,                0.90762,                0.69606,                 0.9927,                 0.6946,                 1.3968,             0.00030441,             0.00030441,             0.00030441
                    112,                0.48759,                0.27663,                0.89576,                0.89167,                0.86221,                0.89843,                 0.6843,                 1.0072,                0.70429,                 1.4303,             0.00029708,             0.00029708,             0.00029708
                    113,                0.49128,                0.27999,                0.89973,                0.88989,                0.87385,                0.89671,                 0.6769,                0.99182,                0.71598,                 1.4131,             0.00028975,             0.00028975,             0.00028975
                    114,                0.50605,                0.27449,                0.89153,                0.89756,                0.86716,                0.89209,                0.67926,                0.93917,                 0.7028,                 1.3486,             0.00028242,             0.00028242,             0.00028242
                    115,                0.46544,                0.26185,                0.87286,                0.88339,                0.86155,                0.88742,                0.67232,                0.93594,                 0.7388,                  1.339,             0.00027508,             0.00027508,             0.00027508
                    116,                0.48254,                0.27341,                0.89345,                0.90491,                0.82388,                0.88932,                0.68217,                0.94556,                0.74745,                 1.3295,             0.00026775,             0.00026775,             0.00026775
                    117,                0.48049,                0.27027,                0.88243,                0.89917,                0.84959,                0.88968,                0.67892,                0.94161,                0.70022,                 1.3341,             0.00026042,             0.00026042,             0.00026042
                    118,                0.46342,                0.26141,                0.88123,                0.89113,                0.86495,                0.89154,                0.68227,                0.94778,                0.70114,                 1.3422,             0.00025309,             0.00025309,             0.00025309
                    119,                0.48546,                0.26767,                0.89277,                 0.8925,                0.87625,                0.89208,                0.69116,                0.96635,                0.71072,                 1.3634,             0.00024575,             0.00024575,             0.00024575
                    120,                0.45678,                0.25345,                0.86783,                0.89014,                0.87838,                0.89371,                0.69669,                0.96284,                0.71115,                 1.3558,             0.00023842,             0.00023842,             0.00023842
                    121,                0.46184,                 0.2562,                0.88557,                0.89237,                0.86679,                0.90194,                0.69492,                0.97629,                0.68896,                 1.3681,             0.00023109,             0.00023109,             0.00023109
                    122,                0.46095,                0.26259,                0.87935,                0.86786,                0.87091,                0.90474,                0.70069,                0.96357,                 0.6892,                 1.3339,             0.00022376,             0.00022376,             0.00022376
                    123,                0.45489,                0.25539,                0.87079,                0.83958,                0.88606,                0.89723,                0.68775,                0.97972,                0.70166,                 1.3434,             0.00021642,             0.00021642,             0.00021642
                    124,                0.44562,                0.24721,                0.87524,                   0.91,                0.81667,                0.89334,                0.68409,                0.96841,                0.70667,                 1.3201,             0.00020909,             0.00020909,             0.00020909
                    125,                0.44394,                0.25391,                0.87064,                0.91611,                0.83337,                 0.8917,                0.68535,                0.95165,                 0.7102,                 1.3123,             0.00020176,             0.00020176,             0.00020176
                    126,                0.43085,                0.24929,                0.87147,                0.85658,                0.86086,                0.89069,                0.68936,                0.95569,                0.74991,                 1.3345,             0.00019442,             0.00019442,             0.00019442
                    127,                0.41642,                0.23789,                0.85667,                0.86203,                0.85629,                0.88561,                0.68569,                0.96193,                 0.7535,                 1.3557,             0.00018709,             0.00018709,             0.00018709
                    128,                0.43251,                 0.2437,                0.86282,                0.85532,                0.86869,                0.88713,                0.68855,                0.95165,                0.70041,                 1.3552,             0.00017976,             0.00017976,             0.00017976
                    129,                0.42905,                0.24258,                0.86457,                0.87304,                0.85367,                0.89628,                0.69745,                 0.9448,                0.72734,                 1.3446,             0.00017243,             0.00017243,             0.00017243
                    130,                0.43444,                0.24158,                0.86627,                0.86764,                0.85581,                0.89226,                 0.6872,                0.94953,                0.73974,                 1.3223,             0.00016509,             0.00016509,             0.00016509
                    131,                0.42173,                0.24584,                 0.8585,                0.85862,                0.87078,                0.88969,                 0.6833,                0.95406,                0.73417,                 1.3334,             0.00015776,             0.00015776,             0.00015776
                    132,                0.44396,                0.25038,                0.87989,                0.86842,                0.87081,                 0.8971,                0.69507,                0.95717,                0.73155,                 1.3554,             0.00015043,             0.00015043,             0.00015043
                    133,                0.43747,                 0.2467,                0.86537,                0.87459,                0.88134,                0.90573,                0.70445,                0.94835,                0.74257,                 1.3557,              0.0001431,              0.0001431,              0.0001431
                    134,                  0.457,                0.26256,                 0.8815,                 0.8856,                0.87707,                0.89859,                0.69853,                0.94547,                0.73082,                 1.3495,             0.00013576,             0.00013576,             0.00013576
                    135,                 0.4166,                 0.2388,                0.87341,                0.88866,                0.87984,                0.90022,                0.69838,                 0.9532,                 0.7288,                 1.3494,             0.00012843,             0.00012843,             0.00012843
                    136,                0.43577,                0.24666,                0.86174,                0.89125,                0.87359,                0.89681,                0.69125,                0.97515,                0.73447,                 1.3686,              0.0001211,              0.0001211,              0.0001211
                    137,                0.44556,                 0.2457,                0.87895,                0.87157,                0.88288,                0.89301,                0.68362,                0.98528,                0.72407,                 1.3842,             0.00011377,             0.00011377,             0.00011377
                    138,                0.39925,                0.23609,                  0.854,                0.87335,                0.88348,                0.89415,                0.68217,                0.97758,                0.73282,                 1.3601,             0.00010643,             0.00010643,             0.00010643
                    139,                0.41712,                0.23705,                0.86656,                0.86847,                0.88485,                0.89517,                0.67888,                0.98293,                 0.7459,                  1.371,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    140,                0.40243,                0.22841,                 0.8509,                0.88668,                0.85874,                0.89196,                0.69244,                0.97164,                 0.7306,                  1.369,             9.1769e-05,             9.1769e-05,             9.1769e-05
                    141,                0.35336,                0.20014,                0.82868,                 0.8899,                0.86046,                0.88681,                0.68191,                0.96271,                0.72507,                 1.3635,             8.4436e-05,             8.4436e-05,             8.4436e-05
                    142,                0.34058,                0.19201,                 0.8378,                0.88907,                0.86212,                 0.8886,                0.68492,                 0.9669,                0.74438,                 1.3609,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    143,                0.33994,                0.19318,                0.82709,                0.89438,                0.86271,                 0.8886,                0.68594,                0.96912,                0.74986,                 1.3621,             6.9771e-05,             6.9771e-05,             6.9771e-05
                    144,                0.32498,                0.18652,                0.81574,                0.89302,                  0.864,                0.88897,                0.68587,                 0.9627,                0.74528,                 1.3611,             6.2438e-05,             6.2438e-05,             6.2438e-05
                    145,                0.33066,                0.18907,                0.82601,                0.89264,                0.86786,                0.89353,                0.68952,                0.96387,                0.75396,                 1.3614,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    146,                0.33356,                0.18999,                0.82831,                0.87112,                0.87472,                0.89353,                0.69028,                0.96901,                0.76895,                 1.3651,             4.7773e-05,             4.7773e-05,             4.7773e-05
                    147,                0.33267,                0.18878,                0.81763,                0.86599,                0.87146,                0.88622,                0.68665,                0.96607,                0.77806,                 1.3593,              4.044e-05,              4.044e-05,              4.044e-05
                    148,                0.34748,                0.19303,                 0.8287,                0.86615,                0.87319,                0.88285,                0.68151,                 0.9588,                0.78767,                 1.3515,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    149,                0.31416,                0.18689,                0.81063,                0.86277,                0.87039,                0.88396,                0.68454,                0.96662,                0.78866,                 1.3671,             2.5775e-05,             2.5775e-05,             2.5775e-05
                    150,                0.32256,                0.19365,                0.81989,                0.87608,                0.86251,                0.88431,                0.68281,                0.96282,                0.77521,                 1.3678,             1.8443e-05,             1.8443e-05,             1.8443e-05
