                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.72985,                0.51781,                 1.0969,                0.74399,                 0.8064,                 0.8571,                0.78095,                 0.5027,                0.76045,                0.94299,             0.00086169,             0.00086169,             0.00086169
                     36,                0.73642,                0.52166,                 1.1018,                0.77331,                0.84609,                0.90087,                0.79174,                0.65047,                 1.0201,                 1.1527,             0.00085436,             0.00085436,             0.00085436
                     37,                0.74624,                0.51604,                 1.0996,                0.73339,                0.66433,                0.75516,                0.64143,                0.79442,                 1.2401,                 1.1117,             0.00084703,             0.00084703,             0.00084703
                     38,                 0.8205,                0.51288,                  1.146,                0.74374,                0.72492,                0.83334,                 0.6949,                0.80435,                 1.0768,                 1.1959,             0.00083969,             0.00083969,             0.00083969
                     39,                0.76524,                0.52098,                 1.0984,                0.73275,                0.75447,                0.87409,                0.71509,                0.76644,                 1.0792,                 1.2045,             0.00083236,             0.00083236,             0.00083236
                     40,                0.70394,                0.48771,                 1.0754,                0.74752,                0.78086,                0.80713,                0.69898,                0.66771,                0.93255,                 1.1049,             0.00082503,             0.00082503,             0.00082503
                     41,                 0.6959,                0.47028,                 1.0715,                0.71827,                0.88741,                0.91151,                0.79913,                0.66062,                0.81842,                 1.1258,              0.0008177,              0.0008177,              0.0008177
                     42,                 0.6651,                0.46099,                 1.0455,                0.91299,                0.80068,                0.91433,                0.83048,                0.57665,                0.56431,                0.99184,             0.00081036,             0.00081036,             0.00081036
                     43,                0.69704,                0.47659,                 1.0524,                0.92774,                0.86876,                0.94475,                0.84859,                0.48356,                0.58388,                0.96988,             0.00080303,             0.00080303,             0.00080303
                     44,                0.74444,                0.51736,                 1.1017,                0.95838,                0.92063,                0.95022,                0.84389,                 0.5144,                0.54431,                0.97223,              0.0007957,              0.0007957,              0.0007957
                     45,                0.70475,                0.46858,                 1.0801,                0.92219,                0.89969,                0.96939,                0.90553,                0.50862,                0.47877,                0.95041,             0.00078837,             0.00078837,             0.00078837
                     46,                0.69879,                0.46358,                 1.0877,                0.85947,                0.87701,                 0.9472,                0.83088,                0.48135,                0.57289,                0.94201,             0.00078103,             0.00078103,             0.00078103
                     47,                0.68064,                0.45746,                 1.0566,                0.80609,                0.77726,                0.87389,                0.75617,                0.60806,                0.90479,                 1.0964,              0.0007737,              0.0007737,              0.0007737
                     48,                0.69463,                0.46914,                 1.0526,                0.73507,                0.89986,                0.93162,                0.78361,                0.63115,                0.83334,                 1.0854,             0.00076637,             0.00076637,             0.00076637
                     49,                0.67503,                 0.4568,                 1.0516,                0.93154,                0.88006,                0.94231,                0.83184,                0.50339,                0.52528,                0.93599,             0.00075904,             0.00075904,             0.00075904
                     50,                 0.7348,                0.48802,                 1.0525,                 0.7966,                0.81724,                0.89064,                0.76352,                0.63609,                0.82627,                 1.0254,              0.0007517,              0.0007517,              0.0007517
                     51,                0.76213,                0.48031,                 1.1402,                0.80628,                0.85518,                0.92805,                0.82803,                0.56712,                0.75571,                0.99947,             0.00074437,             0.00074437,             0.00074437
                     52,                 0.7213,                0.47439,                 1.0906,                0.64016,                0.83581,                0.86689,                0.73459,                0.76141,                0.90929,                 1.1825,             0.00073704,             0.00073704,             0.00073704
                     53,                0.67232,                0.46369,                 1.0587,                0.79263,                0.89015,                0.93627,                0.81966,                0.67107,                0.78381,                 1.1274,              0.0007297,              0.0007297,              0.0007297
                     54,                0.63022,                0.42945,                 1.0296,                0.80352,                0.88798,                  0.893,                0.79717,                0.51894,                 0.6232,                0.98399,             0.00072237,             0.00072237,             0.00072237
                     55,                 0.6606,                0.47382,                 1.0387,                0.83155,                0.77447,                0.87654,                0.75367,                0.63512,                0.85261,                 1.0652,             0.00071504,             0.00071504,             0.00071504
                     56,                0.65831,                0.46123,                 1.0546,                  0.789,                0.81025,                0.90904,                0.80936,                0.56205,                0.74044,                0.99732,             0.00070771,             0.00070771,             0.00070771
                     57,                0.68078,                0.46023,                 1.0496,                0.77825,                0.79956,                0.90865,                0.80077,                0.62817,                0.79122,                 1.0745,             0.00070037,             0.00070037,             0.00070037
                     58,                 0.6953,                0.46089,                 1.0646,                0.85536,                0.79296,                0.93274,                0.85152,                0.53105,                0.68209,                0.94479,             0.00069304,             0.00069304,             0.00069304
                     59,                0.66738,                0.44215,                 1.0617,                 0.8166,                0.87819,                0.94107,                0.84677,                0.52816,                0.63623,                0.97773,             0.00068571,             0.00068571,             0.00068571
                     60,                0.66407,                0.43626,                 1.0524,                0.73592,                0.89365,                0.92092,                0.79464,                0.67385,                0.71178,                  1.146,             0.00067838,             0.00067838,             0.00067838
                     61,                0.63131,                0.41599,                 1.0227,                0.75268,                0.89579,                0.80963,                0.69795,                0.63933,                0.84977,                 1.1054,             0.00067104,             0.00067104,             0.00067104
                     62,                0.64233,                0.41793,                 1.0353,                0.92289,                 0.9425,                0.94406,                0.84542,                0.43627,                0.55437,                0.91058,             0.00066371,             0.00066371,             0.00066371
                     63,                0.62386,                0.41724,                 1.0302,                 0.8164,                0.89996,                0.95316,                0.87108,                0.46519,                0.52994,                0.91891,             0.00065638,             0.00065638,             0.00065638
                     64,                 0.6116,                0.43388,                 1.0144,                 0.8545,                0.81106,                0.90059,                0.80903,                0.53316,                0.72109,                0.99108,             0.00064905,             0.00064905,             0.00064905
                     65,                0.62219,                0.41697,                 1.0464,                0.76449,                0.92698,                0.93251,                0.84115,                0.53566,                0.77309,                0.97993,             0.00064171,             0.00064171,             0.00064171
                     66,                0.61294,                0.42747,                 1.0209,                0.77788,                0.77644,                0.81703,                0.69959,                0.55428,                 1.1092,                0.97434,             0.00063438,             0.00063438,             0.00063438
                     67,                0.60761,                 0.4181,                 1.0273,                0.84632,                0.87502,                0.95202,                0.87269,                0.47549,                0.53765,                0.92718,             0.00062705,             0.00062705,             0.00062705
                     68,                0.58733,                0.42122,                   1.01,                0.89015,                0.89989,                0.93072,                0.84926,                0.49986,                0.48799,                0.94536,             0.00061972,             0.00061972,             0.00061972
                     69,                0.60008,                0.40801,                 1.0237,                0.94573,                0.92422,                0.93624,                0.84421,                0.46623,                 0.4843,                0.95022,             0.00061238,             0.00061238,             0.00061238
                     70,                0.57784,                0.39825,                 1.0182,                0.89003,                0.92306,                0.94954,                0.84032,                0.52935,                0.52678,                0.96347,             0.00060505,             0.00060505,             0.00060505
                     71,                0.54358,                0.37587,                0.98869,                0.96246,                0.91436,                 0.9635,                0.87535,                0.47211,                0.42142,                0.93334,             0.00059772,             0.00059772,             0.00059772
                     72,                0.58493,                0.39594,                 1.0163,                0.90962,                0.73699,                0.89467,                 0.8405,                0.36394,                 0.6535,                0.88163,             0.00059039,             0.00059039,             0.00059039
                     73,                0.60961,                0.39886,                 1.0212,                0.79634,                0.78694,                0.91604,                0.83633,                0.39631,                0.80616,                0.90252,             0.00058305,             0.00058305,             0.00058305
                     74,                0.60654,                0.38228,                 1.0142,                0.83796,                0.87001,                0.89813,                0.85004,                0.41411,                0.68786,                0.89793,             0.00057572,             0.00057572,             0.00057572
                     75,                0.62783,                0.39967,                  1.056,                0.90041,                0.86945,                0.94163,                0.85833,                0.42886,                0.52046,                0.90562,             0.00056839,             0.00056839,             0.00056839
                     76,                0.60479,                0.40304,                 1.0198,                0.87221,                0.87315,                0.91714,                0.85846,                 0.4074,                0.53739,                0.88634,             0.00056105,             0.00056105,             0.00056105
                     77,                0.54744,                0.34664,                0.99709,                0.79633,                0.84665,                0.91284,                0.88513,                0.40062,                0.59154,                0.89053,             0.00055372,             0.00055372,             0.00055372
                     78,                0.57276,                0.37071,                 1.0293,                0.90794,                0.89725,                0.95807,                0.89015,                0.43196,                0.42034,                 0.9155,             0.00054639,             0.00054639,             0.00054639
                     79,                0.58346,                 0.3818,                  1.009,                0.82408,                0.94064,                0.96142,                0.91437,                0.37522,                0.49477,                0.87011,             0.00053906,             0.00053906,             0.00053906
                     80,                0.56504,                0.35777,                0.99734,                0.90013,                0.88027,                0.97238,                0.89991,                0.38063,                0.43515,                0.86955,             0.00053172,             0.00053172,             0.00053172
                     81,                0.58419,                0.36759,                 1.0065,                0.94116,                0.96194,                 0.9884,                0.89945,                0.43273,                0.30318,                0.90942,             0.00052439,             0.00052439,             0.00052439
                     82,                0.53747,                0.34562,                0.98089,                0.95525,                0.93428,                0.97311,                0.91493,                0.44234,                0.30037,                0.93423,             0.00051706,             0.00051706,             0.00051706
                     83,                0.51626,                0.33606,                0.96593,                0.93593,                0.90016,                0.96689,                0.90138,                0.44142,                0.38074,                0.92544,             0.00050973,             0.00050973,             0.00050973
                     84,                0.52601,                0.36491,                0.98223,                0.84091,                0.89606,                  0.961,                0.88886,                0.43629,                0.49287,                0.92529,             0.00050239,             0.00050239,             0.00050239
                     85,                 0.5336,                0.34515,                 0.9691,                0.89453,                0.87206,                0.96027,                0.88768,                0.45205,                0.41518,                0.94008,             0.00049506,             0.00049506,             0.00049506
                     86,                0.50973,                0.35186,                0.97237,                0.89197,                0.88178,                0.94736,                0.87136,                0.43924,                0.46518,                0.92858,             0.00048773,             0.00048773,             0.00048773
