                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                  1.095,                 0.7563,                 1.2478,                0.83102,                0.50278,                0.55765,                0.34193,                 1.4011,                 3.0345,                 1.5631,               0.001151,               0.001151,               0.001151
                     14,                 1.1606,                0.80511,                 1.2836,                0.65962,                0.59456,                0.63075,                0.42295,                 1.2602,                  26.67,                 1.4122,              0.0011428,              0.0011428,              0.0011428
                     15,                 1.0616,                0.70914,                 1.2281,                0.50385,                0.56934,                0.54606,                0.36626,                 1.2278,                 10.584,                 1.3827,              0.0011345,              0.0011345,              0.0011345
                     16,                  1.079,                0.68962,                 1.2376,                0.53581,                0.58511,                0.57677,                0.38923,                 1.2074,                  1.601,                 1.4122,              0.0011263,              0.0011263,              0.0011263
                     17,                 1.0706,                0.71445,                 1.2218,                0.58991,                0.38385,                0.55268,                0.36341,                 1.3097,                 2.2867,                 1.4747,               0.001118,               0.001118,               0.001118
                     18,                 1.1134,                0.73513,                 1.2499,                0.67047,                0.66106,                0.70963,                0.45814,                 1.2142,                 1.3492,                 1.3682,              0.0011098,              0.0011098,              0.0011098
                     19,                 1.1105,                0.70901,                 1.2391,                0.72545,                0.75508,                 0.7909,                0.47652,                  1.266,                 1.1871,                 1.3935,              0.0011015,              0.0011015,              0.0011015
                     20,                 1.0813,                0.71121,                 1.2459,                0.81199,                0.66235,                0.78958,                0.52186,                 1.1629,                 1.1515,                 1.3344,              0.0010933,              0.0010933,              0.0010933
                     21,                 1.0416,                0.66059,                 1.2043,                0.78803,                0.79173,                0.84899,                0.58307,                 1.1313,                0.89513,                 1.2915,               0.001085,               0.001085,               0.001085
                     22,                 1.0628,                0.63542,                 1.2199,                0.71907,                0.77707,                0.80057,                0.47472,                 1.2992,                 1.0934,                 1.4516,              0.0010768,              0.0010768,              0.0010768
                     23,                 1.0264,                0.62847,                  1.193,                0.61034,                 0.7715,                0.75752,                0.48812,                 1.2118,                 1.1297,                 1.3698,              0.0010685,              0.0010685,              0.0010685
                     24,                 1.0437,                0.65096,                 1.2289,                0.69157,                0.75884,                0.78759,                 0.5112,                 1.1865,                0.93584,                 1.3978,              0.0010603,              0.0010603,              0.0010603
                     25,                0.99767,                0.60356,                  1.184,                0.74075,                0.74213,                0.78905,                 0.5166,                 1.1978,                0.96149,                 1.4004,               0.001052,               0.001052,               0.001052
                     26,                0.99899,                 0.6105,                 1.1747,                0.73007,                0.76524,                 0.7897,                 0.5026,                 1.1422,                 1.0236,                 1.3338,              0.0010438,              0.0010438,              0.0010438
                     27,                 1.0082,                0.61561,                 1.2045,                0.73093,                0.72098,                0.75854,                0.47814,                 1.2152,                0.99981,                 1.4434,              0.0010355,              0.0010355,              0.0010355
                     28,                0.98078,                0.59012,                 1.1966,                0.76767,                0.77088,                0.81024,                0.54055,                  1.136,                0.94037,                 1.3396,              0.0010273,              0.0010273,              0.0010273
                     29,                0.92559,                0.56751,                 1.1266,                0.69443,                0.80052,                0.77786,                0.48825,                 1.1986,                0.96794,                 1.4065,               0.001019,               0.001019,               0.001019
                     30,                0.99728,                0.57222,                 1.1686,                0.60975,                0.73597,                0.71279,                0.48177,                 1.2139,                 1.1294,                 1.3745,              0.0010107,              0.0010107,              0.0010107
                     31,                 0.9892,                0.59606,                 1.1694,                0.64647,                0.86871,                0.78187,                0.52645,                 1.1426,                0.95596,                 1.3024,              0.0010025,              0.0010025,              0.0010025
                     32,                0.93986,                0.55982,                 1.1352,                 0.7321,                0.89749,                0.81987,                0.51374,                 1.2559,                  0.999,                 1.3822,             0.00099425,             0.00099425,             0.00099425
                     33,                 0.9553,                0.56056,                 1.1694,                0.74962,                0.84852,                0.83144,                0.54518,                 1.2085,                0.88629,                 1.3646,               0.000986,               0.000986,               0.000986
                     34,                 0.9864,                0.55375,                 1.1781,                0.82346,                0.84165,                0.89363,                0.58084,                 1.1808,                 0.8909,                 1.3663,             0.00097775,             0.00097775,             0.00097775
                     35,                0.96303,                0.53179,                 1.1652,                0.82677,                0.91214,                0.90209,                 0.5332,                 1.3246,                0.87003,                 1.5235,              0.0009695,              0.0009695,              0.0009695
                     36,                0.92035,                0.51993,                 1.1346,                 0.8308,                0.91206,                 0.8927,                0.54108,                 1.3026,                0.79669,                 1.5309,             0.00096125,             0.00096125,             0.00096125
                     37,                0.93593,                0.53697,                 1.1498,                 0.8645,                0.91746,                0.92361,                0.61457,                 1.1364,                 0.7108,                 1.3423,               0.000953,               0.000953,               0.000953
                     38,                0.88716,                0.50843,                  1.121,                0.83332,                0.92268,                0.90674,                0.58048,                 1.1616,                0.68203,                 1.3576,             0.00094475,             0.00094475,             0.00094475
                     39,                 0.8859,                0.54234,                 1.1295,                0.77843,                0.91244,                0.85371,                0.58433,                 1.1465,                0.69425,                 1.3611,              0.0009365,              0.0009365,              0.0009365
                     40,                0.91027,                0.51955,                 1.1373,                0.82054,                0.85294,                0.86851,                0.55804,                 1.2094,                0.80095,                 1.4305,             0.00092825,             0.00092825,             0.00092825
                     41,                0.95677,                0.51843,                 1.1644,                0.76455,                0.87285,                0.80177,                 0.5238,                 1.1818,                0.93711,                 1.3804,                0.00092,                0.00092,                0.00092
                     42,                0.86756,                0.50064,                 1.0924,                0.72897,                0.87303,                0.84901,                0.55445,                  1.166,                0.81103,                 1.3549,             0.00091175,             0.00091175,             0.00091175
                     43,                 0.9067,                 0.5266,                 1.1576,                0.71781,                0.82516,                0.81862,                0.56179,                 1.2204,                 0.8235,                 1.4217,              0.0009035,              0.0009035,              0.0009035
                     44,                 0.9412,                0.52219,                  1.156,                0.79955,                0.74723,                0.76817,                0.52178,                 1.1203,                0.83571,                 1.3657,             0.00089525,             0.00089525,             0.00089525
                     45,                0.92274,                0.53709,                 1.1684,                0.70499,                0.82334,                0.78498,                0.52088,                  1.141,                0.79667,                 1.3395,               0.000887,               0.000887,               0.000887
                     46,                0.97374,                0.55549,                 1.1832,                0.86594,                0.83142,                0.90103,                0.58456,                 1.1559,                0.73205,                 1.3566,             0.00087875,             0.00087875,             0.00087875
                     47,                0.91577,                0.50059,                 1.1286,                 0.8017,                0.84344,                 0.9009,                0.59052,                   1.17,                0.72593,                 1.3437,              0.0008705,              0.0008705,              0.0008705
                     48,                0.87836,                0.51433,                 1.1403,                0.87644,                0.82364,                0.88881,                0.60017,                 1.1504,                0.71295,                 1.3105,             0.00086225,             0.00086225,             0.00086225
                     49,                0.85885,                0.49197,                  1.111,                0.84332,                0.83724,                0.89492,                0.58433,                 1.1444,                0.75416,                  1.314,               0.000854,               0.000854,               0.000854
                     50,                0.87484,                0.49666,                 1.1061,                0.90654,                0.81979,                0.93042,                0.61743,                 1.1176,                 0.7314,                 1.3146,             0.00084575,             0.00084575,             0.00084575
                     51,                0.84974,                0.45852,                 1.0995,                0.93311,                0.84602,                0.95376,                0.60772,                  1.123,                0.65988,                 1.3187,              0.0008375,              0.0008375,              0.0008375
                     52,                0.84099,                0.49094,                 1.0817,                0.83503,                0.94977,                0.94764,                0.61049,                 1.1013,                0.64547,                 1.2974,             0.00082925,             0.00082925,             0.00082925
                     53,                0.81633,                0.47852,                 1.0879,                0.81142,                0.94444,                0.90482,                0.59567,                 1.1049,                0.67804,                 1.3084,               0.000821,               0.000821,               0.000821
                     54,                0.82243,                0.45729,                 1.0815,                0.78565,                0.91884,                 0.8854,                0.57425,                 1.1775,                0.72105,                  1.368,             0.00081275,             0.00081275,             0.00081275
                     55,                0.79269,                0.43944,                 1.0657,                0.80199,                0.89422,                0.88826,                0.57006,                 1.1585,                 0.7608,                 1.3529,              0.0008045,              0.0008045,              0.0008045
                     56,                0.78741,                 0.4351,                 1.0545,                0.76252,                0.86097,                0.83907,                0.55704,                 1.1193,                0.78989,                 1.3469,             0.00079625,             0.00079625,             0.00079625
                     57,                0.81304,                0.46629,                 1.0915,                0.79204,                0.77772,                0.84754,                0.55889,                 1.0967,                0.79726,                 1.3263,               0.000788,               0.000788,               0.000788
                     58,                0.78542,                0.42704,                 1.0634,                0.69985,                0.90097,                0.85218,                0.56512,                 1.1079,                 0.7697,                 1.3734,             0.00077975,             0.00077975,             0.00077975
                     59,                0.81996,                0.45112,                 1.0832,                0.72526,                0.84982,                0.80982,                0.54979,                 1.1524,                 0.7809,                 1.3871,              0.0007715,              0.0007715,              0.0007715
                     60,                0.80684,                0.45431,                 1.0704,                0.80745,                0.81477,                0.86576,                 0.6025,                 1.0603,                0.79929,                 1.3245,             0.00076325,             0.00076325,             0.00076325
                     61,                0.77892,                0.43519,                 1.0451,                 0.7824,                0.86624,                0.86601,                0.60784,                 1.1042,                0.76268,                 1.3107,               0.000755,               0.000755,               0.000755
                     62,                0.80621,                0.45983,                 1.0663,                0.86292,                0.89089,                0.91311,                0.63249,                 1.0487,                0.59706,                 1.2865,             0.00074675,             0.00074675,             0.00074675
                     63,                0.78069,                0.45391,                 1.0668,                0.83678,                0.93836,                0.91555,                0.60717,                  1.063,                 0.6297,                 1.2979,              0.0007385,              0.0007385,              0.0007385
                     64,                0.82187,                0.46162,                 1.0948,                0.86172,                0.83628,                0.88508,                0.58878,                 1.1394,                0.69949,                 1.3655,             0.00073025,             0.00073025,             0.00073025
                     65,                0.76693,                 0.4405,                 1.0742,                0.90163,                0.82128,                0.86657,                0.59172,                 1.0671,                0.72772,                 1.3415,               0.000722,               0.000722,               0.000722
                     66,                0.76971,                0.41818,                 1.0597,                0.80222,                0.88005,                0.86599,                0.59568,                 1.0584,                0.73812,                 1.3315,             0.00071375,             0.00071375,             0.00071375
                     67,                0.74292,                0.41292,                 1.0507,                 0.8342,                0.83586,                 0.8401,                0.58567,                 1.0631,                0.78197,                 1.3214,              0.0007055,              0.0007055,              0.0007055
                     68,                0.70586,                0.41662,                 1.0273,                 0.8256,                0.85663,                0.84097,                 0.5561,                 1.1109,                 0.7485,                 1.3388,             0.00069725,             0.00069725,             0.00069725
                     69,                0.73555,                0.41161,                 1.0444,                0.80923,                0.82449,                0.84168,                0.55094,                 1.1303,                0.76856,                 1.3659,               0.000689,               0.000689,               0.000689
                     70,                0.73353,                0.41769,                 1.0521,                0.84761,                0.81908,                0.87295,                0.57727,                 1.1114,                0.78227,                 1.3743,             0.00068075,             0.00068075,             0.00068075
                     71,                0.73399,                0.42284,                 1.0498,                0.80538,                0.85219,                0.87178,                0.58026,                 1.1447,                0.75667,                 1.3952,              0.0006725,              0.0006725,              0.0006725
                     72,                0.74902,                0.41164,                 1.0376,                0.81525,                0.87769,                0.84229,                0.54851,                 1.1239,                0.78415,                  1.382,             0.00066425,             0.00066425,             0.00066425
                     73,                0.72107,                 0.4002,                 1.0062,                0.88741,                0.82663,                0.82802,                0.53989,                 1.1491,                0.72988,                 1.4051,               0.000656,               0.000656,               0.000656
                     74,                0.70816,                0.41607,                 1.0372,                0.84452,                 0.9303,                0.89191,                0.56543,                 1.0795,                 0.6822,                 1.3529,             0.00064775,             0.00064775,             0.00064775
                     75,                0.69341,                0.40262,                 1.0121,                0.87414,                0.88889,                  0.873,                0.57435,                  1.104,                0.68084,                 1.3767,              0.0006395,              0.0006395,              0.0006395
                     76,                0.70852,                0.39894,                 1.0238,                0.84924,                0.89254,                0.89865,                0.59831,                 1.1164,                0.64967,                 1.3842,             0.00063125,             0.00063125,             0.00063125
                     77,                0.70995,                0.41256,                 1.0287,                0.78663,                0.91768,                0.89291,                0.60907,                 1.1149,                0.63747,                 1.3815,               0.000623,               0.000623,               0.000623
                     78,                0.67573,                0.39306,                0.99968,                0.82072,                0.86798,                0.89564,                0.60226,                 1.1179,                0.67132,                  1.389,             0.00061475,             0.00061475,             0.00061475
                     79,                0.65022,                0.36994,                0.99659,                 0.8233,                0.89649,                0.87928,                0.57079,                 1.1364,                0.68706,                 1.3963,              0.0006065,              0.0006065,              0.0006065
                     80,                0.68526,                0.38318,                0.99333,                0.79258,                0.88108,                0.87217,                0.59632,                 1.1334,                 0.6416,                 1.4325,             0.00059825,             0.00059825,             0.00059825
                     81,                0.68169,                0.38584,                0.99931,                 0.8276,                0.87388,                0.87688,                0.60136,                 1.1406,                0.68855,                 1.4318,                0.00059,                0.00059,                0.00059
                     82,                0.69385,                 0.3868,                  1.011,                 0.8003,                 0.8751,                0.87218,                0.58966,                 1.1975,                0.72763,                 1.4649,             0.00058175,             0.00058175,             0.00058175
                     83,                0.65974,                0.37467,                0.99499,                0.84827,                0.83909,                0.87011,                0.58629,                 1.1667,                0.69572,                 1.4268,              0.0005735,              0.0005735,              0.0005735
                     84,                   0.68,                0.37848,                0.99014,                0.78785,                0.87913,                0.91223,                0.62374,                 1.1194,                0.64205,                  1.377,             0.00056525,             0.00056525,             0.00056525
                     85,                0.65297,                0.36632,                0.98554,                0.78064,                0.88521,                0.90257,                0.61652,                 1.0973,                0.64653,                 1.3552,               0.000557,               0.000557,               0.000557
                     86,                0.65281,                0.37852,                0.98816,                0.81392,                0.87293,                0.90318,                0.61891,                 1.1188,                0.65902,                 1.3543,             0.00054875,             0.00054875,             0.00054875
                     87,                0.64531,                0.36239,                0.98315,                0.79604,                0.88889,                0.90749,                0.62993,                 1.1352,                0.66079,                 1.3741,              0.0005405,              0.0005405,              0.0005405
                     88,                0.66982,                0.37961,                0.99774,                0.75978,                0.90278,                0.86787,                0.59327,                 1.1204,                0.68544,                 1.3787,             0.00053225,             0.00053225,             0.00053225
                     89,                0.65189,                0.37042,                0.99181,                0.78321,                0.91667,                 0.8934,                0.60939,                 1.1091,                0.67737,                 1.3667,               0.000524,               0.000524,               0.000524
                     90,                0.63687,                 0.3685,                0.99262,                0.76853,                0.93056,                0.89641,                0.59434,                 1.1155,                0.68831,                 1.3641,             0.00051575,             0.00051575,             0.00051575
                     91,                0.63978,                0.36368,                0.98113,                0.78057,                0.87086,                0.85438,                0.56424,                 1.1117,                0.74673,                 1.3728,              0.0005075,              0.0005075,              0.0005075
                     92,                 0.6821,                0.37754,                 1.0105,                0.78876,                0.80592,                0.83925,                0.55657,                 1.1867,                0.80688,                 1.4361,             0.00049925,             0.00049925,             0.00049925
                     93,                0.62483,                0.34776,                0.95331,                0.80412,                0.83442,                0.86953,                0.59028,                 1.1433,                0.78646,                 1.3979,               0.000491,               0.000491,               0.000491
                     94,                0.61981,                0.35168,                0.96353,                0.92323,                0.84788,                0.90883,                0.61692,                 1.1227,                 0.6764,                 1.3903,             0.00048275,             0.00048275,             0.00048275
                     95,                0.61439,                0.35867,                0.99479,                0.86225,                0.87383,                0.91232,                0.60607,                 1.1324,                0.65598,                 1.3946,              0.0004745,              0.0004745,              0.0004745
                     96,                0.63378,                0.35644,                0.99083,                0.81567,                 0.9438,                0.91643,                0.62356,                 1.1124,                 0.6438,                 1.3815,             0.00046625,             0.00046625,             0.00046625
                     97,                0.61128,                  0.344,                0.96468,                0.84031,                 0.8968,                0.91344,                0.60675,                 1.1312,                0.65329,                 1.3897,               0.000458,               0.000458,               0.000458
                     98,                0.61064,                0.35602,                0.98031,                0.83133,                0.90083,                0.90319,                 0.5924,                 1.1371,                0.67127,                 1.4004,             0.00044975,             0.00044975,             0.00044975
                     99,                0.60092,                0.33923,                0.95654,                0.82723,                0.91667,                0.90943,                0.60188,                 1.1219,                0.65162,                 1.3987,              0.0004415,              0.0004415,              0.0004415
                    100,                0.60457,                0.34296,                0.97632,                0.88502,                0.90008,                0.91492,                0.61296,                 1.0977,                0.60408,                 1.3928,             0.00043325,             0.00043325,             0.00043325
                    101,                0.59886,                 0.3404,                0.96611,                0.87622,                0.95125,                0.94142,                0.62902,                 1.0838,                0.60476,                 1.3677,               0.000425,               0.000425,               0.000425
                    102,                0.58619,                0.34501,                0.96651,                0.81724,                0.95258,                0.94885,                0.64783,                 1.0893,                0.66613,                 1.3606,             0.00041675,             0.00041675,             0.00041675
                    103,                0.58482,                0.33485,                0.94984,                0.80195,                0.93971,                0.94057,                0.63699,                 1.0799,                0.69072,                 1.3645,              0.0004085,              0.0004085,              0.0004085
                    104,                0.57201,                0.32391,                0.95638,                0.79386,                 0.9359,                0.93754,                0.64745,                  1.086,                0.66659,                 1.3549,             0.00040025,             0.00040025,             0.00040025
                    105,                0.57049,                0.32573,                0.95116,                0.90233,                0.90531,                0.96232,                0.64599,                 1.1026,                0.63314,                 1.3632,               0.000392,               0.000392,               0.000392
                    106,                0.57307,                0.32551,                0.94308,                 0.8723,                0.88794,                0.94109,                0.62224,                 1.1279,                0.65144,                 1.4008,             0.00038375,             0.00038375,             0.00038375
                    107,                0.57827,                0.32641,                0.94335,                0.89563,                0.89209,                0.93707,                0.62218,                 1.1004,                0.61575,                  1.381,              0.0003755,              0.0003755,              0.0003755
                    108,                 0.5596,                0.31791,                0.93271,                0.88672,                0.92029,                0.94273,                0.63944,                 1.0822,                0.59346,                 1.3649,             0.00036725,             0.00036725,             0.00036725
                    109,                0.57289,                0.33713,                0.96466,                0.90578,                0.93482,                0.96753,                0.63487,                 1.1056,                0.59659,                 1.3683,               0.000359,               0.000359,               0.000359
                    110,                0.55762,                0.32996,                0.96075,                0.85854,                0.95795,                0.96227,                 0.6171,                 1.1115,                0.60198,                 1.3867,             0.00035075,             0.00035075,             0.00035075
                    111,                0.55334,                 0.3178,                0.96093,                 0.9037,                0.91221,                0.95901,                0.62637,                 1.0991,                0.61214,                 1.3857,              0.0003425,              0.0003425,              0.0003425
                    112,                0.53815,                0.30604,                0.92141,                0.88655,                0.91282,                0.95939,                  0.639,                 1.1036,                0.60675,                   1.37,             0.00033425,             0.00033425,             0.00033425
                    113,                0.55262,                0.32384,                0.95142,                0.88396,                0.91496,                0.95427,                0.63587,                 1.0934,                0.61696,                 1.3586,               0.000326,               0.000326,               0.000326
                    114,                0.54258,                0.31647,                0.93944,                 0.8635,                0.93709,                0.93685,                0.62251,                 1.1085,                0.63411,                 1.3749,             0.00031775,             0.00031775,             0.00031775
                    115,                0.54701,                0.30933,                0.93378,                0.86879,                0.93257,                0.94747,                0.64092,                 1.1058,                0.63076,                 1.3743,              0.0003095,              0.0003095,              0.0003095
                    116,                 0.5352,                0.30728,                0.93841,                0.88317,                 0.9321,                0.95444,                0.62826,                 1.1151,                 0.6257,                 1.3843,             0.00030125,             0.00030125,             0.00030125
                    117,                 0.5525,                0.31897,                0.95279,                0.88326,                0.93593,                0.96086,                0.63037,                 1.1197,                0.61701,                 1.3937,               0.000293,               0.000293,               0.000293
                    118,                0.49675,                 0.3092,                0.93312,                 0.8438,                0.98032,                0.96091,                 0.6352,                 1.1005,                0.59049,                 1.3896,             0.00028475,             0.00028475,             0.00028475
                    119,                0.52112,                0.30712,                0.92667,                0.87329,                0.95789,                0.96311,                0.64006,                 1.1004,                0.57418,                 1.3885,              0.0002765,              0.0002765,              0.0002765
                    120,                0.50652,                0.29784,                0.92784,                0.86578,                0.97104,                0.97333,                0.64625,                 1.1006,                0.58069,                 1.3896,             0.00026825,             0.00026825,             0.00026825
                    121,                0.52471,                0.31606,                0.93688,                0.91056,                0.92703,                0.97464,                0.65012,                 1.0985,                0.58377,                 1.3869,                0.00026,                0.00026,                0.00026
                    122,                 0.5229,                0.29723,                0.93131,                0.88523,                0.96691,                0.97948,                0.64723,                 1.1111,                 0.5585,                 1.3978,             0.00025175,             0.00025175,             0.00025175
                    123,                 0.5064,                0.29347,                 0.9135,                0.91016,                0.97134,                0.98102,                0.65126,                 1.1242,                0.55431,                 1.4144,              0.0002435,              0.0002435,              0.0002435
                    124,                0.52652,                0.30739,                0.93517,                0.91784,                0.97683,                0.98663,                0.65281,                  1.111,                0.54164,                 1.4079,             0.00023525,             0.00023525,             0.00023525
                    125,                0.48089,                0.28672,                  0.919,                0.89478,                0.99293,                0.98895,                0.65272,                 1.1032,                0.53142,                 1.3908,               0.000227,               0.000227,               0.000227
                    126,                0.50699,                0.30488,                 0.9257,                0.89316,                0.99626,                0.99202,                0.66212,                 1.1172,                0.53368,                 1.4104,             0.00021875,             0.00021875,             0.00021875
                    127,                0.48307,                0.28946,                0.91129,                0.89324,                0.99577,                0.99259,                0.64744,                 1.1202,                0.54197,                 1.4145,              0.0002105,              0.0002105,              0.0002105
                    128,                0.49969,                0.29234,                0.91986,                0.90237,                0.99308,                0.98794,                0.64748,                 1.1313,                0.54749,                 1.4309,             0.00020225,             0.00020225,             0.00020225
                    129,                0.51871,                 0.3015,                0.94181,                0.90021,                      1,                0.98416,                0.64284,                 1.1251,                0.53847,                  1.431,               0.000194,               0.000194,               0.000194
                    130,                0.50235,                0.29346,                0.91993,                0.88836,                      1,                0.98322,                0.64603,                 1.1187,                0.53784,                 1.4307,             0.00018575,             0.00018575,             0.00018575
                    131,                0.47812,                0.29398,                 0.9264,                 0.8859,                0.99029,                 0.9863,                0.65045,                 1.1267,                 0.5444,                 1.4382,              0.0001775,              0.0001775,              0.0001775
                    132,                 0.5063,                0.29353,                0.92757,                0.87839,                0.95018,                0.96333,                0.63949,                 1.1231,                0.55801,                 1.4309,             0.00016925,             0.00016925,             0.00016925
                    133,                0.49097,                0.29222,                0.91727,                0.88115,                0.94146,                0.95824,                0.64033,                 1.1253,                0.56862,                 1.4326,               0.000161,               0.000161,               0.000161
                    134,                0.47636,                0.28814,                0.91103,                0.87228,                0.94668,                0.94737,                0.63202,                 1.1244,                0.58367,                 1.4405,             0.00015275,             0.00015275,             0.00015275
                    135,                0.47707,                0.28476,                0.91224,                0.88676,                0.95561,                0.96309,                0.63406,                 1.1171,                 0.5857,                 1.4288,              0.0001445,              0.0001445,              0.0001445
                    136,                0.46563,                0.28004,                0.89806,                0.84747,                0.96713,                0.95041,                0.64054,                 1.1057,                0.57825,                 1.4152,             0.00013625,             0.00013625,             0.00013625
                    137,                0.47548,                0.28104,                 0.9043,                 0.8497,                0.96781,                0.95758,                0.64259,                 1.1032,                0.56991,                 1.4146,               0.000128,               0.000128,               0.000128
                    138,                 0.4722,                0.28107,                0.89899,                0.86582,                0.97897,                0.98313,                0.64549,                 1.1167,                0.56891,                 1.4286,             0.00011975,             0.00011975,             0.00011975
                    139,                0.44316,                0.27577,                0.88617,                0.86892,                0.97982,                0.98237,                0.64569,                 1.1244,                0.56821,                 1.4355,              0.0001115,              0.0001115,              0.0001115
                    140,                0.46069,                0.27701,                 0.9264,                0.87473,                 0.9652,                0.97961,                0.64485,                 1.1335,                 0.5552,                 1.4499,             0.00010325,             0.00010325,             0.00010325
                    141,                 0.4051,                0.24068,                0.86522,                 0.8897,                0.96345,                0.97492,                0.63828,                  1.137,                0.55404,                 1.4588,                9.5e-05,                9.5e-05,                9.5e-05
                    142,                0.41318,                0.24314,                0.87095,                0.88409,                0.96299,                0.96601,                 0.6366,                 1.1348,                 0.5466,                 1.4529,              8.675e-05,              8.675e-05,              8.675e-05
                    143,                0.39848,                0.23807,                0.85945,                0.89473,                0.95598,                0.96533,                0.64235,                 1.1308,                0.54863,                 1.4482,               7.85e-05,               7.85e-05,               7.85e-05
                    144,                 0.3945,                0.23307,                0.86428,                0.87683,                0.96976,                0.96812,                0.63338,                  1.112,                0.55247,                 1.4371,              7.025e-05,              7.025e-05,              7.025e-05
                    145,                0.40433,                0.23894,                 0.8694,                0.87765,                0.97143,                0.96661,                0.63384,                 1.1071,                0.55714,                 1.4424,                6.2e-05,                6.2e-05,                6.2e-05
                    146,                  0.387,                0.23765,                0.86619,                0.87925,                  0.971,                0.96767,                0.63515,                  1.109,                0.55095,                 1.4506,              5.375e-05,              5.375e-05,              5.375e-05
                    147,                0.38108,                0.23233,                0.85884,                0.87895,                0.97093,                0.96936,                0.63469,                   1.11,                0.55161,                 1.4507,               4.55e-05,               4.55e-05,               4.55e-05
                    148,                0.39804,                0.24682,                0.86607,                0.87942,                0.96979,                0.97145,                0.63872,                 1.1054,                0.54636,                 1.4476,              3.725e-05,              3.725e-05,              3.725e-05
                    149,                0.37846,                0.22853,                0.86716,                  0.882,                0.96774,                0.97245,                0.63946,                 1.1044,                0.54215,                 1.4454,                2.9e-05,                2.9e-05,                2.9e-05
                    150,                0.37106,                0.22476,                0.85023,                0.86901,                0.97182,                0.97296,                0.64169,                 1.1005,                0.53931,                 1.4393,              2.075e-05,              2.075e-05,              2.075e-05
