                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.2965,                0.94382,                 1.4714,                0.25256,                0.59026,                0.26695,                0.15884,                 1.4926,                 6.0515,                  1.775,              0.0011675,              0.0011675,              0.0011675
                     12,                 1.2227,                0.84704,                  1.398,                0.38716,                0.60635,                0.41727,                0.24821,                 1.4136,                 4.2327,                 1.8275,              0.0011593,              0.0011593,              0.0011593
                     13,                 1.1535,                0.81349,                 1.3621,                0.44931,                0.38087,                0.32972,                0.19793,                 1.4914,                 3.8243,                 1.8785,               0.001151,               0.001151,               0.001151
                     14,                 1.2241,                0.80921,                 1.4242,                0.50841,                0.54116,                0.45841,                0.24687,                 1.5066,                  3.115,                 1.8974,              0.0011428,              0.0011428,              0.0011428
                     15,                  1.144,                0.73982,                 1.3776,                0.31288,                0.67852,                 0.3534,                0.16535,                 1.4516,                 7.8273,                 1.9243,              0.0011345,              0.0011345,              0.0011345
                     16,                  1.193,                0.77243,                 1.4038,                0.20249,                0.50049,                0.17434,                0.09002,                 1.8115,                 12.996,                 2.1627,              0.0011263,              0.0011263,              0.0011263
                     17,                 1.1373,                0.74592,                  1.353,                0.60144,                0.63884,                0.59158,                0.35894,                 1.3711,                 2.0032,                 1.7389,               0.001118,               0.001118,               0.001118
                     18,                  1.162,                0.70475,                 1.3616,                0.08779,                0.34141,                 0.0998,                0.07011,                  1.561,                 12.412,                 1.8356,              0.0011098,              0.0011098,              0.0011098
                     19,                 1.1638,                0.69863,                 1.3801,                0.13965,                0.26977,                0.09309,                0.06891,                 1.9503,                 28.235,                 2.1628,              0.0011015,              0.0011015,              0.0011015
                     20,                 1.1224,                0.71544,                 1.3753,                0.50993,                 0.5659,                0.49108,                0.30937,                 1.3574,                 3.3969,                 1.7211,              0.0010933,              0.0010933,              0.0010933
                     21,                 1.1065,                0.66606,                 1.3219,                0.76006,                0.71147,                0.74582,                0.44612,                 1.2893,                  1.213,                  1.666,               0.001085,               0.001085,               0.001085
                     22,                 1.1458,                0.67246,                 1.3424,                0.63396,                0.63564,                 0.6323,                0.39455,                 1.2452,                 1.5948,                 1.5696,              0.0010768,              0.0010768,              0.0010768
                     23,                 1.0715,                 0.6166,                 1.2781,                0.60614,                 0.6566,                0.63989,                0.39758,                 1.3213,                 1.7824,                 1.6761,              0.0010685,              0.0010685,              0.0010685
                     24,                 1.1077,                0.67039,                 1.3535,                0.60668,                0.71173,                0.67922,                0.44466,                 1.2425,                 1.2278,                  1.592,              0.0010603,              0.0010603,              0.0010603
                     25,                 1.0387,                0.61309,                 1.2824,                0.73783,                0.61101,                0.71376,                0.47994,                 1.1933,                 1.3625,                 1.5499,               0.001052,               0.001052,               0.001052
                     26,                  1.034,                0.60101,                 1.2631,                0.64758,                0.72563,                0.75353,                0.49688,                 1.1993,                 1.2005,                 1.5833,              0.0010438,              0.0010438,              0.0010438
                     27,                 1.0369,                0.61563,                 1.3152,                0.68412,                0.79065,                0.76843,                0.48155,                  1.259,                 1.1731,                  1.651,              0.0010355,              0.0010355,              0.0010355
                     28,                0.99934,                0.58373,                  1.291,                0.73788,                0.66575,                0.71412,                0.44558,                 1.3237,                 1.2222,                 1.6764,              0.0010273,              0.0010273,              0.0010273
                     29,                 0.9834,                0.58504,                 1.2193,                0.72602,                0.64095,                0.67693,                0.43503,                  1.274,                   1.25,                 1.6281,               0.001019,               0.001019,               0.001019
                     30,                 1.0091,                0.56953,                 1.2381,                0.70863,                0.79246,                0.75801,                0.48972,                 1.2004,                 1.0925,                    1.6,              0.0010107,              0.0010107,              0.0010107
                     31,                 1.0183,                0.60447,                 1.2951,                0.76763,                0.81283,                0.79756,                0.48654,                  1.277,                 1.0355,                 1.6554,              0.0010025,              0.0010025,              0.0010025
                     32,                0.97774,                0.57097,                 1.2395,                0.69312,                0.62407,                0.66189,                0.41813,                 1.2161,                 1.5721,                 1.5841,             0.00099425,             0.00099425,             0.00099425
                     33,                 1.0283,                0.60851,                 1.2935,                0.69224,                0.82807,                0.77313,                0.49349,                 1.2604,                  1.072,                 1.5957,               0.000986,               0.000986,               0.000986
                     34,                 1.0272,                0.57884,                 1.2825,                0.62848,                0.75334,                0.71307,                0.43157,                 1.2871,                 1.2117,                 1.5825,             0.00097775,             0.00097775,             0.00097775
                     35,                 1.0194,                0.55646,                 1.2637,                 0.7111,                0.87465,                0.82341,                0.51031,                 1.2193,                0.86084,                  1.553,              0.0009695,              0.0009695,              0.0009695
                     36,                0.98669,                 0.5354,                 1.2387,                0.82349,                0.85872,                0.86668,                0.53367,                 1.2359,                0.77568,                  1.596,             0.00096125,             0.00096125,             0.00096125
                     37,                 1.0133,                 0.5736,                  1.257,                0.81746,                 0.8495,                0.85354,                0.53605,                 1.1971,                0.85809,                 1.5621,               0.000953,               0.000953,               0.000953
                     38,                0.96983,                0.54991,                 1.2226,                0.81512,                0.87586,                0.84694,                0.54293,                 1.2203,                0.78862,                 1.6396,             0.00094475,             0.00094475,             0.00094475
                     39,                0.97294,                0.58533,                 1.2722,                0.79847,                 0.8126,                 0.8345,                0.54216,                 1.2214,                0.79487,                 1.5941,              0.0009365,              0.0009365,              0.0009365
                     40,                 1.0025,                0.58005,                 1.2586,                0.84164,                 0.7307,                0.81739,                0.52682,                 1.1981,                0.82605,                 1.6054,             0.00092825,             0.00092825,             0.00092825
                     41,                0.98126,                0.54483,                 1.2551,                 0.7482,                0.73864,                0.77147,                0.49324,                 1.2089,                0.91055,                 1.6117,                0.00092,                0.00092,                0.00092
                     42,                0.92139,                0.52062,                  1.176,                0.80976,                0.70991,                0.78304,                0.49802,                 1.1713,                 0.9209,                 1.5406,             0.00091175,             0.00091175,             0.00091175
                     43,                0.97733,                0.54825,                 1.2814,                0.76101,                 0.8316,                0.80839,                0.53509,                 1.2242,                0.86354,                 1.6176,              0.0009035,              0.0009035,              0.0009035
                     44,                0.97771,                0.55123,                 1.2425,                0.80668,                0.83389,                0.83946,                0.55026,                  1.172,                0.80409,                 1.5273,             0.00089525,             0.00089525,             0.00089525
                     45,                0.94531,                0.53014,                 1.2256,                0.77136,                0.79441,                0.79262,                0.51776,                  1.168,                0.83027,                 1.5018,               0.000887,               0.000887,               0.000887
                     46,                  1.025,                0.56433,                 1.2754,                0.80527,                0.83172,                0.82263,                0.53044,                   1.21,                0.77086,                 1.5356,             0.00087875,             0.00087875,             0.00087875
                     47,                0.91928,                0.49598,                 1.1835,                0.80657,                0.89141,                0.87981,                0.55912,                  1.258,                0.77299,                 1.5841,              0.0008705,              0.0008705,              0.0008705
                     48,                0.93027,                0.53219,                 1.2486,                0.71318,                0.83818,                 0.8306,                0.51485,                 1.2775,                0.83012,                 1.6444,             0.00086225,             0.00086225,             0.00086225
                     49,                0.90157,                0.50921,                 1.2108,                0.72296,                0.79971,                0.80104,                0.52147,                 1.2283,                0.86817,                 1.6062,               0.000854,               0.000854,               0.000854
                     50,                0.92671,                0.50491,                 1.2032,                0.59884,                0.70072,                0.74292,                0.48242,                 1.2368,                 1.2902,                 1.5741,             0.00084575,             0.00084575,             0.00084575
                     51,                0.91733,                0.49308,                  1.202,                0.75184,                0.73308,                0.76034,                0.50889,                 1.2531,                0.91953,                 1.6014,              0.0008375,              0.0008375,              0.0008375
                     52,                0.91834,                 0.5069,                 1.2075,                0.76883,                0.77904,                0.77463,                0.51764,                  1.276,                0.79796,                 1.6151,             0.00082925,             0.00082925,             0.00082925
                     53,                0.87376,                0.49145,                 1.1947,                0.80259,                0.85837,                0.81312,                0.52625,                 1.2798,                0.69082,                 1.6116,               0.000821,               0.000821,               0.000821
                     54,                0.86677,                0.46453,                 1.1814,                0.77205,                 0.8649,                0.87386,                0.57148,                 1.1688,                 0.6644,                 1.5251,             0.00081275,             0.00081275,             0.00081275
                     55,                0.86169,                0.46186,                  1.163,                0.86144,                0.75393,                0.87605,                0.55421,                 1.2317,                0.76695,                 1.5775,              0.0008045,              0.0008045,              0.0008045
                     56,                0.84047,                0.44391,                 1.1408,                0.94831,                0.82901,                0.95522,                  0.574,                 1.2075,                0.63667,                 1.5496,             0.00079625,             0.00079625,             0.00079625
                     57,                0.88267,                0.47838,                 1.2072,                0.85783,                0.92884,                0.94892,                0.58495,                 1.1756,                0.66272,                 1.5215,               0.000788,               0.000788,               0.000788
                     58,                0.84014,                0.44147,                 1.1621,                0.88585,                0.94365,                0.93029,                0.57259,                 1.2092,                0.65762,                 1.5638,             0.00077975,             0.00077975,             0.00077975
                     59,                 0.8794,                0.47916,                 1.1943,                0.86166,                0.88426,                0.90451,                0.54017,                 1.2652,                0.69918,                  1.625,              0.0007715,              0.0007715,              0.0007715
                     60,                0.88589,                0.45878,                 1.1716,                 0.8228,                0.77138,                0.84386,                0.52216,                 1.2227,                 0.7947,                 1.5744,             0.00076325,             0.00076325,             0.00076325
                     61,                0.82201,                0.43998,                 1.1272,                0.77368,                 0.8238,                0.84505,                 0.5303,                 1.1982,                0.80219,                 1.5427,               0.000755,               0.000755,               0.000755
                     62,                0.86071,                0.47861,                 1.1571,                0.77059,                0.79236,                0.84629,                0.53643,                 1.2173,                0.88491,                 1.5523,             0.00074675,             0.00074675,             0.00074675
                     63,                0.85213,                0.45808,                 1.1785,                0.79486,                0.87738,                0.90661,                0.56752,                 1.2049,                0.78114,                 1.5646,              0.0007385,              0.0007385,              0.0007385
                     64,                0.86199,                0.46781,                 1.1854,                0.73637,                0.86869,                0.86119,                0.53705,                 1.2567,                0.73336,                 1.5898,             0.00073025,             0.00073025,             0.00073025
                     65,                0.80911,                0.44409,                 1.1621,                0.82383,                0.83814,                0.91309,                0.56619,                 1.1931,                0.67454,                 1.5282,               0.000722,               0.000722,               0.000722
                     66,                0.83309,                0.42906,                 1.1582,                0.75791,                0.88801,                0.83529,                0.54129,                 1.2234,                0.72287,                 1.5561,             0.00071375,             0.00071375,             0.00071375
                     67,                0.79269,                0.42634,                 1.1247,                0.77541,                0.92695,                0.84623,                0.55944,                 1.1681,                0.72328,                 1.5054,              0.0007055,              0.0007055,              0.0007055
                     68,                0.76353,                0.41575,                 1.0996,                0.81665,                0.90663,                0.87988,                0.57338,                  1.184,                0.64898,                 1.5327,             0.00069725,             0.00069725,             0.00069725
                     69,                0.78349,                0.41768,                 1.1283,                 0.8257,                0.92105,                0.88747,                0.57826,                 1.1712,                0.61897,                 1.5521,               0.000689,               0.000689,               0.000689
                     70,                0.76785,                 0.4123,                 1.1224,                0.71133,                0.87437,                0.84099,                0.56534,                 1.2161,                0.67956,                 1.6128,             0.00068075,             0.00068075,             0.00068075
                     71,                  0.806,                0.43634,                 1.1465,                0.73701,                0.80656,                0.81839,                0.54345,                 1.2418,                0.71801,                 1.6369,              0.0006725,              0.0006725,              0.0006725
                     72,                0.78296,                0.43538,                 1.1079,                0.75633,                0.75626,                0.79875,                0.53902,                 1.1953,                0.74426,                 1.6172,             0.00066425,             0.00066425,             0.00066425
                     73,                0.75632,                0.39872,                 1.0582,                 0.7796,                0.83032,                0.81808,                0.55749,                 1.1813,                0.69832,                 1.5715,               0.000656,               0.000656,               0.000656
                     74,                0.76399,                0.42531,                 1.1055,                0.81903,                0.90104,                0.86544,                0.58219,                 1.1534,                0.65091,                 1.5302,             0.00064775,             0.00064775,             0.00064775
                     75,                0.75464,                0.41399,                 1.0802,                0.81487,                0.86526,                0.86887,                0.58226,                 1.1328,                 0.6624,                 1.5223,              0.0006395,              0.0006395,              0.0006395
                     76,                0.76171,                 0.4208,                 1.1046,                0.80575,                0.93383,                0.89889,                0.58934,                 1.1254,                0.63177,                  1.466,             0.00063125,             0.00063125,             0.00063125
                     77,                0.75595,                 0.4082,                 1.1084,                0.90624,                0.93869,                 0.9338,                0.62633,                 1.1564,                0.58421,                 1.4776,               0.000623,               0.000623,               0.000623
                     78,                0.71233,                0.37952,                 1.0643,                0.88614,                0.86167,                0.89886,                0.58408,                 1.1887,                0.61249,                 1.5333,             0.00061475,             0.00061475,             0.00061475
                     79,                0.71709,                0.39433,                 1.0732,                0.82807,                0.87259,                0.87683,                0.55283,                  1.203,                0.69519,                 1.5555,              0.0006065,              0.0006065,              0.0006065
                     80,                0.72287,                0.39734,                 1.0528,                0.82056,                0.87619,                0.86519,                0.54612,                  1.233,                0.78483,                 1.5945,             0.00059825,             0.00059825,             0.00059825
                     81,                0.73309,                0.38877,                 1.0648,                0.78973,                0.95655,                0.93724,                 0.6033,                 1.1677,                0.64241,                 1.5262,                0.00059,                0.00059,                0.00059
                     82,                0.74251,                0.39979,                 1.0791,                 0.8332,                0.90248,                0.89758,                0.59477,                 1.1718,                0.58019,                 1.5366,             0.00058175,             0.00058175,             0.00058175
                     83,                0.69011,                0.38471,                 1.0519,                0.85346,                0.91667,                0.91021,                0.59942,                 1.1606,                0.62087,                 1.5334,              0.0005735,              0.0005735,              0.0005735
                     84,                0.74244,                0.38746,                 1.0572,                0.78266,                0.88889,                0.85913,                0.58079,                 1.1053,                0.66733,                 1.4921,             0.00056525,             0.00056525,             0.00056525
                     85,                0.69284,                0.38116,                  1.058,                0.90114,                0.88589,                0.92889,                0.58573,                 1.1022,                0.64721,                 1.4955,               0.000557,               0.000557,               0.000557
                     86,                0.69755,                0.38459,                 1.0624,                0.82283,                0.82493,                0.86696,                0.57268,                 1.1529,                0.74093,                 1.5308,             0.00054875,             0.00054875,             0.00054875
                     87,                0.68654,                0.36869,                 1.0498,                0.83012,                0.86681,                0.87773,                0.57214,                 1.1572,                0.67636,                 1.5296,              0.0005405,              0.0005405,              0.0005405
                     88,                0.69009,                 0.3829,                 1.0465,                0.81231,                0.88634,                0.85501,                0.53956,                 1.1297,                0.68401,                 1.5282,             0.00053225,             0.00053225,             0.00053225
                     89,                0.68677,                0.36971,                 1.0442,                0.78296,                 0.8993,                 0.8483,                0.55138,                 1.0976,                0.70306,                 1.5144,               0.000524,               0.000524,               0.000524
                     90,                0.67647,                0.37691,                 1.0687,                0.76213,                0.86564,                0.84957,                 0.5665,                 1.0713,                 0.8158,                 1.4794,             0.00051575,             0.00051575,             0.00051575
                     91,                0.68375,                0.36775,                 1.0444,                0.75172,                 0.9053,                0.85531,                0.58061,                 1.0784,                0.74313,                 1.4884,              0.0005075,              0.0005075,              0.0005075
                     92,                0.71895,                0.38631,                 1.0791,                0.78966,                0.86269,                0.85603,                 0.5615,                 1.1518,                0.73198,                  1.565,             0.00049925,             0.00049925,             0.00049925
                     93,                0.66948,                0.37042,                 1.0231,                0.80851,                0.91077,                0.87973,                0.57755,                 1.1396,                0.63904,                  1.539,               0.000491,               0.000491,               0.000491
                     94,                0.65468,                0.36719,                 1.0323,                0.80695,                0.93614,                0.91547,                0.60542,                 1.1154,                0.64378,                 1.4909,             0.00048275,             0.00048275,             0.00048275
                     95,                0.66468,                0.37778,                 1.0657,                0.82979,                0.93308,                0.92157,                0.59816,                   1.13,                0.62097,                 1.5137,              0.0004745,              0.0004745,              0.0004745
                     96,                0.68028,                0.36249,                 1.0567,                0.81384,                0.94931,                0.92058,                0.61106,                 1.1015,                0.63245,                 1.4909,             0.00046625,             0.00046625,             0.00046625
                     97,                0.64636,                0.34415,                 1.0114,                0.79555,                0.92138,                0.90644,                0.59906,                 1.1292,                0.69458,                 1.4993,               0.000458,               0.000458,               0.000458
                     98,                0.66192,                0.36341,                  1.039,                0.83015,                0.88889,                0.90517,                0.60284,                 1.1084,                0.68495,                  1.491,             0.00044975,             0.00044975,             0.00044975
                     99,                0.64384,                 0.3483,                 1.0172,                0.84409,                0.92583,                0.91767,                0.60207,                 1.1371,                0.64076,                 1.5102,              0.0004415,              0.0004415,              0.0004415
                    100,                0.64194,                0.35098,                 1.0289,                0.85888,                0.91667,                0.93332,                0.61471,                 1.1225,                0.60036,                 1.5163,             0.00043325,             0.00043325,             0.00043325
                    101,                0.63652,                0.35236,                 1.0354,                0.89414,                0.91135,                0.93458,                0.61905,                  1.126,                0.59455,                 1.5145,               0.000425,               0.000425,               0.000425
                    102,                0.63035,                0.35752,                 1.0344,                0.85848,                0.94475,                0.94152,                0.61768,                 1.1139,                0.60355,                 1.4835,             0.00041675,             0.00041675,             0.00041675
                    103,                 0.6123,                0.34517,                0.99473,                0.84573,                0.90978,                0.93179,                0.61338,                 1.1018,                0.62391,                  1.481,              0.0004085,              0.0004085,              0.0004085
                    104,                0.60703,                0.33553,                 1.0044,                0.85155,                0.91224,                0.94489,                0.61142,                 1.1228,                 0.6072,                 1.4963,             0.00040025,             0.00040025,             0.00040025
                    105,                0.57892,                0.33685,                0.99047,                0.86282,                0.94444,                0.94362,                0.60816,                 1.1401,                0.56382,                 1.5103,               0.000392,               0.000392,               0.000392
                    106,                0.59676,                0.33339,                0.99095,                 0.9047,                0.93122,                0.95048,                0.61161,                 1.1329,                0.55135,                 1.5244,             0.00038375,             0.00038375,             0.00038375
                    107,                0.59728,                0.32962,                0.98314,                0.89202,                0.86442,                0.91153,                0.60439,                 1.1403,                0.56251,                 1.5462,              0.0003755,              0.0003755,              0.0003755
                    108,                0.59748,                0.32099,                0.97637,                0.87482,                 0.9248,                0.93471,                0.61152,                 1.1074,                0.60421,                 1.5274,             0.00036725,             0.00036725,             0.00036725
                    109,                 0.6028,                0.33608,                 1.0205,                0.84633,                 0.9127,                0.92314,                0.59147,                 1.1315,                0.63873,                 1.5575,               0.000359,               0.000359,               0.000359
                    110,                0.59047,                0.33543,                   1.02,                0.87611,                0.93056,                0.91881,                0.59169,                 1.1339,                0.64477,                 1.5759,             0.00035075,             0.00035075,             0.00035075
                    111,                0.59932,                0.33053,                  1.017,                0.85701,                 0.9145,                0.91415,                0.60144,                 1.1256,                0.63986,                 1.5565,              0.0003425,              0.0003425,              0.0003425
                    112,                0.56747,                0.31488,                0.96105,                0.86765,                0.91667,                0.90805,                0.60145,                 1.1197,                0.62611,                 1.5272,             0.00033425,             0.00033425,             0.00033425
                    113,                0.58181,                0.33522,                 0.9951,                 0.8668,                0.91312,                0.90296,                  0.608,                 1.0983,                0.60723,                  1.515,               0.000326,               0.000326,               0.000326
                    114,                0.56357,                0.32251,                0.98581,                0.81269,                0.92645,                0.91248,                0.60892,                 1.0871,                0.59857,                 1.5149,             0.00031775,             0.00031775,             0.00031775
                    115,                0.57493,                0.31093,                0.97112,                0.85912,                0.92791,                0.92698,                0.62308,                  1.093,                0.59006,                 1.5243,              0.0003095,              0.0003095,              0.0003095
                    116,                0.56877,                0.31428,                0.99211,                0.84959,                0.94161,                0.93565,                0.63783,                 1.0999,                 0.5698,                 1.5385,             0.00030125,             0.00030125,             0.00030125
                    117,                0.57435,                0.32786,                0.99752,                0.83387,                0.96429,                0.93533,                0.63207,                 1.1188,                0.54807,                 1.5557,               0.000293,               0.000293,               0.000293
                    118,                0.53669,                 0.3217,                0.98721,                 0.8828,                0.88116,                0.92054,                0.63728,                 1.0923,                0.55857,                 1.5385,             0.00028475,             0.00028475,             0.00028475
                    119,                0.55745,                0.30827,                0.97771,                0.90013,                0.89682,                0.91725,                0.63179,                  1.086,                0.56127,                  1.537,              0.0002765,              0.0002765,              0.0002765
                    120,                0.53099,                0.29912,                0.96629,                0.91144,                0.92802,                0.94371,                0.63979,                 1.0774,                0.54394,                 1.5582,             0.00026825,             0.00026825,             0.00026825
                    121,                0.55099,                 0.3162,                0.98792,                0.91371,                0.92852,                0.93589,                0.62571,                 1.0753,                0.55697,                 1.5681,                0.00026,                0.00026,                0.00026
                    122,                 0.5408,                0.30103,                0.97929,                0.91187,                0.90459,                0.90766,                0.61281,                 1.1047,                0.61468,                 1.5767,             0.00025175,             0.00025175,             0.00025175
                    123,                0.52973,                0.29615,                0.95397,                0.86904,                0.89881,                0.90543,                0.60815,                 1.1114,                0.61196,                 1.5745,              0.0002435,              0.0002435,              0.0002435
                    124,                0.53674,                0.30738,                0.96814,                0.89619,                0.89306,                0.92714,                0.62663,                 1.0924,                0.58923,                 1.5471,             0.00023525,             0.00023525,             0.00023525
                    125,                0.50246,                0.29063,                0.95559,                0.86193,                0.90319,                0.91284,                 0.6247,                 1.1007,                0.57193,                 1.5534,               0.000227,               0.000227,               0.000227
                    126,                0.53421,                0.30708,                0.96495,                0.79962,                0.94703,                 0.9151,                0.62144,                 1.1248,                0.58074,                 1.5958,             0.00021875,             0.00021875,             0.00021875
                    127,                 0.5103,                0.29186,                0.94693,                0.83874,                0.92934,                0.92116,                0.62424,                 1.1187,                0.58574,                 1.5892,              0.0002105,              0.0002105,              0.0002105
                    128,                0.51399,                0.29272,                0.94886,                0.80824,                0.94104,                0.91776,                0.62306,                 1.1134,                0.58345,                 1.5752,             0.00020225,             0.00020225,             0.00020225
                    129,                0.53813,                0.30568,                0.97796,                0.81654,                0.91485,                0.90921,                0.62019,                 1.1074,                0.59081,                 1.5694,               0.000194,               0.000194,               0.000194
                    130,                0.51915,                0.29682,                0.95067,                 0.8685,                0.85754,                0.90479,                0.61601,                 1.1262,                0.59627,                 1.5835,             0.00018575,             0.00018575,             0.00018575
                    131,                    0.5,                0.29834,                0.95905,                0.81525,                0.93045,                0.91186,                0.61175,                 1.1368,                0.60526,                 1.5977,              0.0001775,              0.0001775,              0.0001775
                    132,                0.51912,                0.30195,                0.96423,                0.82891,                0.91445,                0.90248,                0.60101,                 1.1238,                0.62793,                 1.5868,             0.00016925,             0.00016925,             0.00016925
                    133,                0.51392,                0.29697,                0.95743,                0.83224,                0.89889,                0.89802,                0.59529,                 1.1183,                0.64189,                 1.5926,               0.000161,               0.000161,               0.000161
                    134,                0.48802,                0.28729,                0.94218,                0.85115,                0.87608,                0.89744,                0.60433,                 1.1337,                0.63068,                  1.611,             0.00015275,             0.00015275,             0.00015275
                    135,                0.48508,                 0.2863,                0.94919,                0.84411,                0.89881,                0.90191,                0.60374,                 1.1502,                0.61723,                 1.6241,              0.0001445,              0.0001445,              0.0001445
                    136,                0.48122,                  0.281,                0.93163,                0.86039,                0.89881,                0.90266,                0.59788,                 1.1558,                0.62502,                  1.636,             0.00013625,             0.00013625,             0.00013625
                    137,                0.48231,                0.27906,                 0.9298,                0.87968,                0.90185,                0.90353,                0.59916,                 1.1504,                0.62363,                 1.6335,               0.000128,               0.000128,               0.000128
                    138,                0.48324,                0.27895,                0.92516,                0.88029,                0.90859,                0.90546,                0.60105,                 1.1327,                0.62474,                 1.6174,             0.00011975,             0.00011975,             0.00011975
                    139,                0.45667,                0.27241,                0.91698,                0.86989,                0.89356,                0.89798,                 0.5986,                 1.1149,                 0.6107,                  1.594,              0.0001115,              0.0001115,              0.0001115
                    140,                0.46248,                0.28183,                0.95451,                0.86209,                 0.9053,                0.89444,                 0.6016,                 1.0913,                0.60283,                 1.5623,             0.00010325,             0.00010325,             0.00010325
                    141,                0.41185,                0.24454,                0.90269,                0.87214,                0.91248,                0.90524,                0.61336,                  1.084,                 0.5907,                 1.5598,                9.5e-05,                9.5e-05,                9.5e-05
                    142,                0.41204,                0.24563,                0.90008,                0.89199,                0.91339,                0.91362,                0.62611,                 1.0803,                0.58759,                 1.5499,              8.675e-05,              8.675e-05,              8.675e-05
                    143,                0.41065,                0.23776,                0.89941,                 0.8905,                 0.9116,                0.92007,                 0.6279,                  1.082,                0.58974,                 1.5554,               7.85e-05,               7.85e-05,               7.85e-05
                    144,                0.40968,                0.23606,                0.90179,                0.89117,                0.91053,                0.92398,                0.62468,                 1.0882,                0.59032,                 1.5736,              7.025e-05,              7.025e-05,              7.025e-05
                    145,                0.40752,                0.23765,                 0.8994,                0.89194,                0.90924,                0.92622,                0.62583,                 1.0894,                0.60046,                 1.5822,                6.2e-05,                6.2e-05,                6.2e-05
                    146,                0.39367,                 0.2406,                 0.9104,                0.89284,                0.91128,                0.92683,                0.62474,                 1.0911,                 0.6059,                  1.586,              5.375e-05,              5.375e-05,              5.375e-05
                    147,                0.38914,                0.23103,                0.88353,                0.89183,                0.91464,                0.92954,                0.62745,                 1.0934,                0.59931,                 1.5857,               4.55e-05,               4.55e-05,               4.55e-05
                    148,                0.40606,                0.24208,                0.89822,                0.89254,                0.91419,                  0.932,                0.62618,                 1.0943,                0.59513,                 1.5863,              3.725e-05,              3.725e-05,              3.725e-05
                    149,                0.39175,                0.23693,                0.90249,                0.88064,                 0.8956,                0.91729,                0.62606,                 1.0963,                0.58423,                 1.5857,                2.9e-05,                2.9e-05,                2.9e-05
                    150,                0.37218,                0.22517,                0.87534,                0.87919,                0.90566,                0.92506,                0.62703,                 1.0987,                 0.5853,                 1.5883,              2.075e-05,              2.075e-05,              2.075e-05
