                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     38,                 0.8089,                0.45279,                0.96529,                0.90387,                0.80947,                0.90039,                0.62194,                 1.1346,                0.74014,                 1.1831,             0.00083969,             0.00083969,             0.00083969
                     39,                0.81194,                0.46025,                0.96747,                0.88182,                0.85374,                0.89698,                0.65061,                 1.0031,                0.76089,                 1.1088,             0.00083236,             0.00083236,             0.00083236
                     40,                0.81885,                0.46704,                0.98294,                0.87458,                0.85199,                0.88644,                0.63807,                 1.0337,                0.74996,                 1.1071,             0.00082503,             0.00082503,             0.00082503
                     41,                0.75122,                 0.4401,                0.93748,                0.85141,                0.81467,                 0.8714,                0.62685,                 1.0544,                0.76543,                 1.1185,              0.0008177,              0.0008177,              0.0008177
                     42,                0.77126,                0.45306,                0.95458,                0.87415,                0.84426,                0.88745,                  0.651,                 1.0207,                0.71372,                 1.1086,             0.00081036,             0.00081036,             0.00081036
                     43,                0.79054,                 0.4607,                0.95205,                0.92572,                0.81769,                0.88709,                0.64985,                 1.0018,                0.74387,                 1.1075,             0.00080303,             0.00080303,             0.00080303
                     44,                0.79759,                0.48601,                0.95685,                 0.8417,                0.80762,                0.87775,                0.64956,                 1.0018,                0.78698,                 1.1345,              0.0007957,              0.0007957,              0.0007957
                     45,                0.75411,                0.44854,                0.94367,                0.81144,                0.87435,                0.91177,                0.68409,                 0.9498,                0.70764,                 1.0832,             0.00078837,             0.00078837,             0.00078837
                     46,                0.78596,                0.45306,                0.96182,                0.87154,                0.85386,                0.89084,                0.65207,                 1.0166,                0.65655,                 1.1261,             0.00078103,             0.00078103,             0.00078103
                     47,                0.77124,                 0.4558,                0.96144,                0.88862,                0.82413,                0.89061,                0.65459,                 1.0059,                0.65434,                 1.1188,              0.0007737,              0.0007737,              0.0007737
                     48,                0.78044,                0.44467,                0.95163,                0.89257,                0.82659,                0.89727,                0.66807,                0.99842,                0.64807,                  1.109,             0.00076637,             0.00076637,             0.00076637
                     49,                0.78161,                0.44398,                 0.9514,                0.86712,                0.79659,                0.87481,                0.65062,                 0.9991,                0.75101,                 1.1021,             0.00075904,             0.00075904,             0.00075904
                     50,                0.75017,                0.43219,                0.93237,                0.90595,                0.79704,                0.83814,                0.62746,                0.96112,                0.80411,                 1.0842,              0.0007517,              0.0007517,              0.0007517
                     51,                0.73637,                0.41423,                0.92192,                0.88856,                0.82024,                0.87631,                 0.6634,                 0.9816,                0.76132,                 1.0919,             0.00074437,             0.00074437,             0.00074437
                     52,                0.73924,                0.42706,                0.93198,                0.91104,                0.78045,                0.87457,                0.66427,                0.98837,                0.74852,                 1.0892,             0.00073704,             0.00073704,             0.00073704
                     53,                 0.7223,                0.40277,                0.91805,                0.86165,                0.84454,                0.87193,                0.65293,                  1.001,                  0.773,                 1.0984,              0.0007297,              0.0007297,              0.0007297
                     54,                0.73437,                0.41414,                0.91895,                0.88906,                0.82086,                0.87297,                0.65427,                  1.027,                0.77371,                 1.1259,             0.00072237,             0.00072237,             0.00072237
                     55,                0.70189,                0.41377,                0.92622,                0.87953,                0.81261,                0.85958,                0.64929,                0.98844,                0.76436,                  1.111,             0.00071504,             0.00071504,             0.00071504
                     56,                0.70746,                0.40984,                0.92954,                0.89432,                0.78837,                0.84174,                0.63762,                 0.9961,                0.82303,                 1.1066,             0.00070771,             0.00070771,             0.00070771
                     57,                 0.6792,                  0.405,                0.90625,                0.92883,                0.77021,                0.87515,                0.65114,                 1.0277,                0.82505,                 1.1297,             0.00070037,             0.00070037,             0.00070037
                     58,                0.69851,                0.39957,                0.91687,                0.88003,                0.82841,                0.89841,                0.66891,                 1.0136,                0.68683,                 1.1189,             0.00069304,             0.00069304,             0.00069304
                     59,                0.66746,                  0.387,                0.89646,                0.89476,                0.82536,                0.91376,                0.68639,                0.98308,                0.65651,                 1.0991,             0.00068571,             0.00068571,             0.00068571
                     60,                0.68225,                0.39031,                0.91277,                0.89837,                0.85331,                0.88309,                0.65648,                0.96973,                0.67057,                 1.1068,             0.00067838,             0.00067838,             0.00067838
                     61,                0.68034,                0.38555,                0.91284,                0.88115,                0.82704,                0.86087,                0.65468,                0.97066,                0.68552,                 1.0992,             0.00067104,             0.00067104,             0.00067104
                     62,                0.68173,                0.39036,                0.91406,                0.88812,                0.77931,                0.82511,                 0.6297,                0.97564,                0.78491,                 1.1069,             0.00066371,             0.00066371,             0.00066371
                     63,                0.68228,                0.38969,                0.92097,                0.87434,                0.78403,                0.84185,                0.63582,                 1.0025,                0.79927,                  1.125,             0.00065638,             0.00065638,             0.00065638
                     64,                0.66913,                0.39132,                0.91542,                0.90351,                0.78937,                0.88121,                0.66049,                 1.0203,                 0.7527,                 1.1323,             0.00064905,             0.00064905,             0.00064905
                     65,                 0.6705,                0.38298,                0.91081,                0.91233,                0.84444,                0.88289,                 0.6508,                 1.0165,                0.69898,                 1.1235,             0.00064171,             0.00064171,             0.00064171
                     66,                0.63826,                0.37906,                 0.9008,                0.89495,                0.82073,                0.87072,                0.64788,                 1.0304,                0.71752,                 1.1409,             0.00063438,             0.00063438,             0.00063438
                     67,                0.65022,                 0.3823,                0.89879,                0.90493,                0.80998,                 0.8638,                0.64259,                0.99815,                0.73542,                 1.1198,             0.00062705,             0.00062705,             0.00062705
                     68,                0.62694,                0.36895,                0.89541,                0.86859,                0.83845,                0.86433,                0.64971,                0.99273,                 0.7341,                  1.116,             0.00061972,             0.00061972,             0.00061972
                     69,                0.65179,                0.38324,                 0.9095,                0.90923,                0.84197,                0.87217,                0.65412,                0.98252,                0.73462,                 1.1018,             0.00061238,             0.00061238,             0.00061238
                     70,                0.62182,                0.36334,                0.89515,                 0.9071,                0.84925,                 0.8797,                0.65842,                0.96942,                0.70654,                 1.1116,             0.00060505,             0.00060505,             0.00060505
                     71,                0.67491,                0.38093,                0.91408,                0.87904,                0.83258,                0.85902,                0.65239,                0.98301,                0.73516,                 1.1302,             0.00059772,             0.00059772,             0.00059772
                     72,                0.59313,                0.35117,                0.88168,                0.87549,                0.83331,                0.87284,                0.66623,                0.97736,                0.74679,                 1.1135,             0.00059039,             0.00059039,             0.00059039
                     73,                0.63401,                0.37677,                0.88903,                 0.8593,                 0.8316,                0.87434,                0.67109,                0.97538,                0.77084,                 1.1112,             0.00058305,             0.00058305,             0.00058305
                     74,                 0.6333,                0.37157,                0.91068,                0.85803,                0.85198,                0.87598,                0.66646,                0.97684,                0.73588,                 1.1143,             0.00057572,             0.00057572,             0.00057572
                     75,                0.64241,                0.38411,                0.90729,                  0.871,                0.87047,                0.88893,                0.65946,                0.99952,                0.69379,                 1.1309,             0.00056839,             0.00056839,             0.00056839
                     76,                 0.6138,                0.35656,                 0.8923,                0.88529,                0.87893,                0.89978,                0.67744,                0.96848,                0.63836,                  1.103,             0.00056105,             0.00056105,             0.00056105
                     77,                 0.6091,                0.35701,                 0.8897,                0.88977,                0.84884,                 0.8939,                 0.6654,                 1.0195,                0.67108,                 1.1385,             0.00055372,             0.00055372,             0.00055372
                     78,                  0.609,                0.36189,                 0.8861,                0.92634,                 0.8149,                0.87558,                0.66671,                 1.0196,                0.67122,                 1.1368,             0.00054639,             0.00054639,             0.00054639
                     79,                0.58677,                 0.3492,                0.87998,                0.88181,                0.83278,                0.86773,                0.66239,                 1.0001,                 0.6954,                 1.1247,             0.00053906,             0.00053906,             0.00053906
                     80,                0.60024,                0.35455,                0.88353,                 0.8756,                0.83643,                  0.888,                0.66463,                0.99318,                0.73587,                  1.116,             0.00053172,             0.00053172,             0.00053172
                     81,                0.60402,                0.35667,                0.88238,                0.91445,                0.79323,                0.88246,                0.65843,                 1.0039,                0.73826,                 1.1279,             0.00052439,             0.00052439,             0.00052439
                     82,                0.60555,                0.34901,                0.88751,                0.90217,                0.81471,                0.88666,                0.66321,                0.99327,                0.71001,                 1.1222,             0.00051706,             0.00051706,             0.00051706
                     83,                0.59445,                0.34857,                0.87489,                0.90808,                0.82428,                0.88786,                0.66019,                 1.0098,                 0.7307,                 1.1215,             0.00050973,             0.00050973,             0.00050973
                     84,                0.61652,                0.35862,                0.88885,                0.85395,                0.84716,                0.89827,                0.67579,                0.98157,                0.72938,                 1.1015,             0.00050239,             0.00050239,             0.00050239
                     85,                0.57818,                 0.3406,                0.88002,                0.88896,                0.84043,                0.90335,                 0.6718,                0.99381,                0.73572,                  1.106,             0.00049506,             0.00049506,             0.00049506
                     86,                0.58077,                 0.3415,                0.88179,                0.90301,                0.84194,                0.90021,                0.66681,                0.98147,                0.69459,                 1.0906,             0.00048773,             0.00048773,             0.00048773
                     87,                0.58643,                0.35238,                0.87484,                0.87791,                0.84846,                0.90602,                0.67446,                 1.0072,                0.68946,                 1.1169,              0.0004804,              0.0004804,              0.0004804
                     88,                0.58651,                0.34294,                0.87518,                0.87014,                0.82034,                0.88555,                0.66321,                0.99275,                0.71341,                 1.1171,             0.00047306,             0.00047306,             0.00047306
                     89,                 0.5738,                0.33245,                0.87394,                0.91724,                0.77721,                0.86689,                0.64874,                 1.0143,                0.77764,                 1.1433,             0.00046573,             0.00046573,             0.00046573
                     90,                0.56788,                0.33465,                0.87172,                0.88947,                0.77751,                 0.8759,                0.65778,                 1.0129,                0.79359,                 1.1461,              0.0004584,              0.0004584,              0.0004584
                     91,                0.55633,                0.32853,                0.87002,                0.88679,                0.83443,                0.88122,                0.66523,                0.98543,                 0.7356,                 1.1197,             0.00045107,             0.00045107,             0.00045107
                     92,                0.54087,                0.33263,                0.87137,                0.87432,                0.85463,                0.89449,                0.68384,                0.99207,                 0.7018,                 1.1141,             0.00044373,             0.00044373,             0.00044373
                     93,                0.56343,                0.33039,                 0.8643,                 0.8537,                0.85117,                0.89153,                0.67806,                0.98649,                0.70014,                 1.1104,              0.0004364,              0.0004364,              0.0004364
                     94,                0.54523,                 0.3283,                 0.8704,                0.90104,                0.80423,                0.86719,                0.65108,                0.99386,                0.74138,                 1.1036,             0.00042907,             0.00042907,             0.00042907
                     95,                0.55252,                0.32672,                0.87902,                0.91495,                0.79162,                0.85832,                0.64761,                0.99763,                0.75377,                 1.1104,             0.00042174,             0.00042174,             0.00042174
                     96,                0.55517,                0.32324,                0.86879,                0.90481,                0.80364,                 0.8661,                0.65852,                0.98472,                0.75166,                 1.1194,              0.0004144,              0.0004144,              0.0004144
                     97,                0.55253,                 0.3289,                0.88237,                0.90199,                0.80813,                0.86148,                0.65302,                 0.9887,                0.75381,                 1.1329,             0.00040707,             0.00040707,             0.00040707
                     98,                0.54523,                0.32512,                 0.8765,                0.88009,                0.79157,                0.87015,                0.67319,                0.96876,                0.74373,                 1.1167,             0.00039974,             0.00039974,             0.00039974
                     99,                0.52509,                0.31614,                0.86388,                0.84832,                0.85138,                0.88808,                0.67531,                0.96704,                0.73895,                 1.1071,             0.00039241,             0.00039241,             0.00039241
                    100,                0.52744,                0.31742,                0.85775,                0.92229,                0.79889,                0.87587,                0.66022,                 0.9645,                0.74564,                 1.1047,             0.00038507,             0.00038507,             0.00038507
                    101,                0.53688,                0.32123,                0.87007,                0.87345,                0.84324,                0.87226,                0.65318,                0.98272,                0.76268,                 1.1097,             0.00037774,             0.00037774,             0.00037774
                    102,                0.52584,                0.31916,                0.86866,                 0.8682,                0.85478,                0.88574,                0.66096,                0.97463,                0.71774,                 1.1004,             0.00037041,             0.00037041,             0.00037041
                    103,                0.54752,                0.33869,                0.88291,                0.86436,                0.84944,                0.88439,                 0.6582,                0.97978,                0.70382,                 1.1025,             0.00036307,             0.00036307,             0.00036307
                    104,                0.53064,                 0.3194,                0.85742,                0.88312,                 0.8717,                0.89739,                 0.6718,                0.97808,                0.67306,                 1.1077,             0.00035574,             0.00035574,             0.00035574
                    105,                0.55308,                0.33485,                0.88424,                0.89788,                0.84487,                0.89405,                0.66622,                0.98109,                0.67606,                 1.1117,             0.00034841,             0.00034841,             0.00034841
                    106,                0.51346,                0.32511,                0.86425,                0.89219,                0.87554,                0.89171,                0.67687,                0.98095,                0.72177,                  1.103,             0.00034108,             0.00034108,             0.00034108
                    107,                0.50427,                0.31543,                0.85632,                0.89406,                0.87022,                 0.8936,                0.67744,                0.96132,                0.72418,                  1.088,             0.00033374,             0.00033374,             0.00033374
                    108,                 0.5216,                0.30632,                0.85843,                0.87934,                0.87617,                0.89408,                0.67922,                0.98534,                0.73452,                 1.1052,             0.00032641,             0.00032641,             0.00032641
                    109,                 0.5017,                0.31033,                0.85552,                0.87842,                0.87725,                0.89325,                0.67322,                0.99775,                0.73181,                 1.1204,             0.00031908,             0.00031908,             0.00031908
                    110,                0.50504,                0.30475,                0.86151,                0.89591,                0.81907,                0.86137,                0.65704,                0.98562,                0.76295,                 1.1207,             0.00031175,             0.00031175,             0.00031175
                    111,                0.51143,                0.30781,                 0.8538,                0.88087,                0.82705,                0.86343,                0.65823,                 0.9833,                0.77875,                 1.1201,             0.00030441,             0.00030441,             0.00030441
                    112,                0.49175,                0.30181,                0.85431,                0.84363,                0.83712,                0.87156,                 0.6622,                 1.0056,                0.75258,                 1.1332,             0.00029708,             0.00029708,             0.00029708
                    113,                0.49968,                0.31385,                0.85939,                0.87015,                0.83153,                 0.8838,                0.65982,                 1.0271,                0.76631,                 1.1459,             0.00028975,             0.00028975,             0.00028975
                    114,                0.50351,                0.30801,                 0.8577,                0.86848,                0.86755,                0.87998,                0.66478,                0.99716,                0.74116,                 1.1346,             0.00028242,             0.00028242,             0.00028242
                    115,                0.47624,                0.30899,                0.84387,                 0.8675,                0.87263,                0.88081,                0.66814,                0.99402,                0.74156,                  1.134,             0.00027508,             0.00027508,             0.00027508
                    116,                0.49582,                0.30216,                 0.8572,                0.83904,                 0.8545,                0.87159,                0.66563,                0.99808,                0.75219,                  1.135,             0.00026775,             0.00026775,             0.00026775
                    117,                 0.5047,                0.30345,                0.85603,                0.85692,                0.84085,                0.87435,                0.66835,                0.98343,                0.76492,                 1.1244,             0.00026042,             0.00026042,             0.00026042
                    118,                0.47617,                 0.2934,                0.85092,                0.86601,                0.85907,                0.87915,                0.67299,                0.97606,                0.75225,                 1.1171,             0.00025309,             0.00025309,             0.00025309
                    119,                0.50413,                0.30109,                0.86205,                0.88972,                0.85525,                0.88216,                0.67303,                0.98064,                0.75141,                  1.117,             0.00024575,             0.00024575,             0.00024575
                    120,                0.47029,                0.29048,                0.83917,                0.88212,                0.84244,                0.88545,                0.67734,                 1.0157,                 0.7552,                 1.1377,             0.00023842,             0.00023842,             0.00023842
                    121,                0.49168,                0.29279,                0.85602,                0.87834,                0.84842,                0.88273,                 0.6743,                 1.0087,                0.73864,                 1.1316,             0.00023109,             0.00023109,             0.00023109
                    122,                0.48208,                0.29366,                0.85459,                0.86796,                0.85618,                0.88259,                 0.6726,                 1.0047,                0.72884,                  1.123,             0.00022376,             0.00022376,             0.00022376
                    123,                0.48101,                0.29366,                0.84682,                0.86635,                0.85311,                0.88515,                0.68012,                 1.0107,                0.72976,                 1.1335,             0.00021642,             0.00021642,             0.00021642
                    124,                0.46124,                0.28183,                0.84241,                0.86122,                0.85458,                0.88443,                0.67854,                  1.004,                0.71374,                 1.1327,             0.00020909,             0.00020909,             0.00020909
                    125,                0.45794,                0.28534,                0.84269,                 0.8809,                0.84008,                0.87998,                0.67394,                0.98915,                0.72959,                 1.1238,             0.00020176,             0.00020176,             0.00020176
                    126,                0.45345,                0.28134,                0.84322,                 0.8754,                0.81213,                0.86958,                0.66286,                0.99585,                0.77519,                 1.1228,             0.00019442,             0.00019442,             0.00019442
                    127,                0.44774,                0.27595,                0.83691,                0.86734,                0.81117,                0.86739,                0.65778,                 1.0097,                0.82416,                 1.1339,             0.00018709,             0.00018709,             0.00018709
                    128,                0.46464,                0.28437,                0.84258,                0.87034,                0.82467,                0.86923,                0.65974,                   1.01,                 0.8267,                 1.1427,             0.00017976,             0.00017976,             0.00017976
                    129,                0.44685,                0.27931,                0.83814,                0.87569,                0.82318,                 0.8666,                0.65916,                 1.0132,                0.81252,                 1.1514,             0.00017243,             0.00017243,             0.00017243
                    130,                 0.4493,                0.27523,                0.84369,                0.86265,                0.83578,                   0.87,                 0.6618,                 1.0015,                0.78704,                 1.1412,             0.00016509,             0.00016509,             0.00016509
                    131,                0.45033,                0.28105,                0.83641,                0.86464,                0.82944,                0.87589,                0.66304,                 1.0001,                0.77161,                 1.1412,             0.00015776,             0.00015776,             0.00015776
                    132,                0.47674,                0.28545,                0.85953,                0.87245,                 0.8254,                0.87711,                0.66825,                0.99492,                0.77942,                 1.1456,             0.00015043,             0.00015043,             0.00015043
                    133,                0.45858,                0.28279,                0.83985,                0.86746,                0.83431,                0.87828,                0.66984,                0.98489,                0.77744,                 1.1396,              0.0001431,              0.0001431,              0.0001431
                    134,                0.46792,                0.30139,                0.85691,                   0.87,                0.85444,                0.88097,                0.67345,                0.98421,                0.78654,                 1.1411,             0.00013576,             0.00013576,             0.00013576
                    135,                0.44035,                 0.2746,                0.84949,                0.86566,                0.86072,                0.87822,                0.67006,                0.98575,                0.78718,                 1.1394,             0.00012843,             0.00012843,             0.00012843
                    136,                 0.4603,                0.28345,                0.84065,                0.85517,                0.84353,                0.87381,                0.66385,                0.99652,                0.77677,                 1.1441,              0.0001211,              0.0001211,              0.0001211
                    137,                 0.4735,                0.28563,                0.85435,                0.87061,                0.84164,                 0.8756,                0.66408,                  1.002,                 0.7849,                  1.143,             0.00011377,             0.00011377,             0.00011377
                    138,                0.43223,                0.27497,                0.83755,                0.87466,                 0.8498,                0.87294,                0.66777,                0.98452,                0.79595,                 1.1253,             0.00010643,             0.00010643,             0.00010643
                    139,                0.44443,                0.27614,                0.84613,                0.87292,                0.85714,                0.88159,                0.67583,                0.98571,                0.78996,                  1.126,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    140,                0.43202,                0.26883,                 0.8325,                0.87351,                0.86042,                0.87899,                0.67118,                0.99486,                0.79194,                 1.1333,             9.1769e-05,             9.1769e-05,             9.1769e-05
                    141,                0.39429,                 0.2392,                0.81465,                 0.8667,                0.85393,                0.88056,                0.67556,                0.99664,                0.79431,                 1.1385,             8.4436e-05,             8.4436e-05,             8.4436e-05
                    142,                 0.3738,                0.23109,                0.81741,                 0.8652,                0.85743,                0.88048,                0.67471,                 1.0008,                0.80267,                 1.1424,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    143,                0.37625,                0.23186,                0.81401,                0.86466,                 0.8534,                 0.8768,                0.67228,                0.99834,                0.81683,                 1.1441,             6.9771e-05,             6.9771e-05,             6.9771e-05
                    144,                0.36897,                0.23459,                0.80737,                0.87533,                0.85591,                0.87968,                0.67715,                0.99005,                0.81254,                 1.1436,             6.2438e-05,             6.2438e-05,             6.2438e-05
                    145,                0.36226,                0.22573,                 0.8142,                0.87612,                0.85567,                0.87855,                0.68011,                0.98696,                0.81352,                 1.1396,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    146,                0.37547,                0.22806,                0.81239,                0.87497,                 0.8529,                0.87648,                0.68046,                0.98484,                0.80824,                 1.1367,             4.7773e-05,             4.7773e-05,             4.7773e-05
                    147,                 0.3652,                0.22871,                0.80778,                0.86968,                0.86005,                0.87729,                0.68081,                0.98227,                0.80508,                 1.1351,              4.044e-05,              4.044e-05,              4.044e-05
                    148,                0.37932,                0.23001,                0.81285,                0.86969,                0.86124,                0.87788,                0.68108,                0.97531,                0.80419,                 1.1317,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    149,                0.34324,                0.22139,                0.79786,                0.86985,                0.86192,                0.87952,                0.68088,                0.97473,                0.80582,                 1.1325,             2.5775e-05,             2.5775e-05,             2.5775e-05
                    150,                0.34771,                  0.229,                0.80319,                0.87457,                0.85318,                0.87607,                0.67929,                0.97536,                0.81041,                 1.1332,             1.8443e-05,             1.8443e-05,             1.8443e-05
