                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                0.67561,                0.36658,                0.94567,                 0.8666,                0.83355,                 0.8645,                 0.6489,                 1.0042,                0.81462,                 1.2328,             0.00066371,             0.00066371,             0.00066371
                     63,                0.66554,                0.35903,                0.94395,                0.90432,                0.83331,                 0.8718,                 0.6567,                 1.0097,                0.78688,                 1.2244,             0.00065638,             0.00065638,             0.00065638
                     64,                0.64124,                0.35828,                0.93672,                0.89455,                0.84083,                0.86516,                0.64336,                   1.06,                0.80836,                 1.2422,             0.00064905,             0.00064905,             0.00064905
                     65,                0.64724,                0.35711,                   0.93,                0.88798,                0.83884,                0.88641,                0.65847,                 1.0407,                0.74898,                  1.228,             0.00064171,             0.00064171,             0.00064171
                     66,                0.64046,                0.38191,                 0.9303,                0.88047,                0.85253,                 0.8874,                0.64325,                 1.0336,                0.73423,                 1.2572,             0.00063438,             0.00063438,             0.00063438
                     67,                0.62744,                0.35509,                 0.9189,                 0.8828,                 0.8667,                0.88153,                 0.6395,                 1.0474,                0.73496,                  1.269,             0.00062705,             0.00062705,             0.00062705
                     68,                 0.6138,                0.34458,                 0.9154,                0.90617,                0.86138,                0.89771,                 0.6529,                  1.065,                0.72414,                 1.2763,             0.00061972,             0.00061972,             0.00061972
                     69,                0.64455,                0.35313,                0.93687,                0.89807,                0.85372,                0.88849,                0.64529,                 1.0537,                0.72282,                 1.2682,             0.00061238,             0.00061238,             0.00061238
                     70,                0.62683,                0.34117,                0.92572,                0.87695,                0.87401,                0.90777,                0.66642,                 1.0403,                0.66571,                 1.2837,             0.00060505,             0.00060505,             0.00060505
                     71,                0.65016,                 0.3491,                0.93608,                0.87337,                0.86207,                0.89956,                0.66065,                 1.0295,                0.66161,                 1.2875,             0.00059772,             0.00059772,             0.00059772
                     72,                0.58863,                0.33185,                0.90797,                 0.8462,                0.90212,                0.90125,                0.67934,                 1.0081,                0.68805,                 1.2553,             0.00059039,             0.00059039,             0.00059039
                     73,                0.60411,                0.35071,                0.90817,                0.85994,                0.86518,                0.87972,                0.66393,                0.98488,                0.73818,                 1.2292,             0.00058305,             0.00058305,             0.00058305
                     74,                0.59525,                0.33688,                0.92037,                0.86516,                0.85389,                0.85931,                0.63574,                 1.0329,                0.78348,                 1.2624,             0.00057572,             0.00057572,             0.00057572
                     75,                0.64127,                0.37401,                0.93526,                0.87144,                0.84764,                0.86246,                0.63439,                 1.0388,                0.77941,                 1.2782,             0.00056839,             0.00056839,             0.00056839
                     76,                0.60931,                0.33478,                0.91384,                0.89646,                0.81249,                0.86854,                0.65848,                0.99601,                0.75507,                 1.2402,             0.00056105,             0.00056105,             0.00056105
                     77,                 0.6114,                0.33808,                 0.9169,                0.89683,                0.82085,                0.87577,                0.64678,                 1.0327,                0.75429,                 1.2772,             0.00055372,             0.00055372,             0.00055372
                     78,                0.58921,                0.33171,                0.91136,                0.89908,                0.80384,                0.87214,                0.65307,                 1.0301,                0.73761,                 1.2662,             0.00054639,             0.00054639,             0.00054639
                     79,                0.57847,                 0.3202,                 0.9054,                0.91048,                0.80231,                0.87792,                0.66063,                0.97086,                0.75598,                 1.1935,             0.00053906,             0.00053906,             0.00053906
                     80,                0.58627,                0.32517,                0.89981,                 0.8967,                0.80986,                0.86765,                0.64714,                0.98665,                0.73883,                 1.2147,             0.00053172,             0.00053172,             0.00053172
                     81,                0.59936,                0.32182,                0.89961,                0.89858,                0.80384,                0.88984,                0.66304,                0.99273,                 0.6989,                 1.2415,             0.00052439,             0.00052439,             0.00052439
                     82,                0.59937,                0.32126,                0.90896,                0.89648,                0.80996,                0.88255,                0.66284,                0.99119,                0.69808,                 1.2487,             0.00051706,             0.00051706,             0.00051706
                     83,                0.58358,                0.31929,                0.89892,                  0.885,                0.79265,                 0.8694,                0.65313,                 1.0032,                0.75591,                 1.2469,             0.00050973,             0.00050973,             0.00050973
                     84,                0.59658,                0.32775,                0.90403,                 0.8948,                0.79324,                0.86552,                0.66023,                 1.0083,                0.77216,                 1.2535,             0.00050239,             0.00050239,             0.00050239
                     85,                0.55782,                0.31031,                0.89485,                   0.84,                0.84836,                  0.891,                0.67941,                0.96655,                0.74644,                 1.1862,             0.00049506,             0.00049506,             0.00049506
                     86,                0.57363,                0.31722,                0.90406,                0.88589,                0.84335,                0.88926,                0.67023,                 1.0204,                0.73212,                 1.2353,             0.00048773,             0.00048773,             0.00048773
                     87,                0.55865,                0.32234,                0.88837,                0.90559,                0.82705,                0.87373,                0.66542,                0.99611,                0.76115,                 1.2461,              0.0004804,              0.0004804,              0.0004804
                     88,                0.56775,                0.31631,                0.89111,                0.89557,                0.83859,                0.88659,                0.66645,                 1.0364,                0.79464,                 1.2686,             0.00047306,             0.00047306,             0.00047306
                     89,                 0.5599,                0.31085,                0.89431,                0.87491,                0.86082,                0.88407,                0.65425,                 1.0677,                0.78148,                 1.2795,             0.00046573,             0.00046573,             0.00046573
                     90,                0.56361,                0.30957,                 0.8898,                0.86946,                0.85727,                 0.8973,                0.66091,                 1.0328,                0.67917,                 1.2814,              0.0004584,              0.0004584,              0.0004584
                     91,                0.55047,                0.30606,                0.89034,                0.85913,                0.85217,                0.88685,                0.66489,                  1.017,                0.70143,                 1.2638,             0.00045107,             0.00045107,             0.00045107
                     92,                0.52933,                0.30453,                0.88911,                0.86088,                0.86084,                0.86546,                0.64571,                 1.0423,                0.77595,                 1.2769,             0.00044373,             0.00044373,             0.00044373
                     93,                 0.5433,                 0.3023,                0.88011,                0.86682,                0.82062,                0.85559,                0.64683,                 1.0424,                 0.8106,                 1.2742,              0.0004364,              0.0004364,              0.0004364
                     94,                0.53948,                0.30881,                0.89222,                0.87233,                0.83699,                0.85577,                0.63011,                 1.0103,                 0.8235,                 1.2463,             0.00042907,             0.00042907,             0.00042907
                     95,                0.53945,                0.30354,                0.89479,                0.87999,                 0.8171,                0.86025,                0.63238,                 1.0422,                0.84415,                 1.2666,             0.00042174,             0.00042174,             0.00042174
                     96,                0.52659,                 0.3002,                0.88082,                0.84198,                0.85903,                0.86927,                0.65475,                 1.0071,                0.77776,                 1.2593,              0.0004144,              0.0004144,              0.0004144
                     97,                0.52759,                0.30097,                0.89952,                0.87244,                0.82039,                0.88117,                0.67569,                  1.001,                0.74842,                 1.2541,             0.00040707,             0.00040707,             0.00040707
                     98,                0.51897,                0.29568,                0.89411,                0.84022,                0.85453,                0.87214,                0.66465,                 0.9914,                0.81558,                 1.2428,             0.00039974,             0.00039974,             0.00039974
                     99,                0.51906,                0.29267,                0.88214,                 0.8865,                0.79881,                0.86141,                0.65169,                 1.0075,                0.83586,                  1.249,             0.00039241,             0.00039241,             0.00039241
                    100,                0.52061,                0.29423,                0.87654,                0.86728,                 0.8512,                0.86708,                0.66073,                 1.0047,                0.75796,                 1.2521,             0.00038507,             0.00038507,             0.00038507
                    101,                0.52091,                0.29643,                0.88927,                0.87404,                0.85225,                0.87495,                 0.6638,                 1.0119,                0.73147,                  1.257,             0.00037774,             0.00037774,             0.00037774
                    102,                0.51453,                  0.292,                0.88358,                0.87738,                0.84221,                0.87059,                0.65784,                 1.0227,                0.75688,                 1.2769,             0.00037041,             0.00037041,             0.00037041
                    103,                0.52075,                0.32936,                0.89902,                0.86264,                 0.8509,                0.86404,                0.65423,                 1.0068,                0.76351,                  1.263,             0.00036307,             0.00036307,             0.00036307
                    104,                 0.5089,                 0.2903,                0.87044,                0.84006,                0.86037,                0.87288,                0.64602,                 1.0281,                0.78851,                 1.2997,             0.00035574,             0.00035574,             0.00035574
                    105,                0.52328,                0.30361,                0.89282,                0.84928,                0.85875,                0.87588,                0.65203,                 1.0201,                 0.7439,                 1.2937,             0.00034841,             0.00034841,             0.00034841
                    106,                0.50003,                0.29594,                0.87958,                0.85386,                0.84435,                0.87294,                0.66346,                 1.0064,                0.76233,                 1.2652,             0.00034108,             0.00034108,             0.00034108
                    107,                0.48512,                0.27971,                0.86687,                0.85294,                0.85181,                0.87199,                0.66634,                0.97597,                0.77982,                 1.2108,             0.00033374,             0.00033374,             0.00033374
                    108,                0.50074,                0.28037,                0.87056,                0.86284,                0.86434,                0.88598,                0.67702,                0.97238,                0.78255,                 1.2143,             0.00032641,             0.00032641,             0.00032641
                    109,                0.47848,                0.27788,                0.87292,                0.89554,                0.86022,                0.89033,                0.67884,                0.98644,                0.75994,                 1.2406,             0.00031908,             0.00031908,             0.00031908
                    110,                0.47797,                0.27812,                0.87515,                0.87827,                0.87195,                0.88767,                0.66709,                 1.0051,                0.76275,                  1.245,             0.00031175,             0.00031175,             0.00031175
                    111,                0.48319,                0.28129,                0.86154,                 0.8809,                0.87905,                 0.8874,                0.65977,                 1.0259,                0.76538,                 1.2619,             0.00030441,             0.00030441,             0.00030441
                    112,                0.47173,                0.27605,                0.86526,                0.88251,                0.86051,                0.88276,                0.65582,                  1.024,                0.78485,                 1.2958,             0.00029708,             0.00029708,             0.00029708
                    113,                0.48026,                0.28308,                 0.8728,                0.87138,                0.87228,                0.86878,                0.64924,                 1.0199,                 0.8151,                  1.297,             0.00028975,             0.00028975,             0.00028975
                    114,                0.48866,                0.27486,                0.87258,                0.85953,                0.86846,                0.87656,                0.66653,                0.97832,                0.77377,                 1.2588,             0.00028242,             0.00028242,             0.00028242
                    115,                0.45041,                0.27502,                0.85346,                0.91067,                0.79818,                0.87442,                0.66113,                0.97876,                0.79251,                  1.257,             0.00027508,             0.00027508,             0.00027508
                    116,                0.47214,                0.27477,                0.87228,                0.86258,                0.87316,                0.88997,                0.66033,                0.99342,                0.80877,                 1.2623,             0.00026775,             0.00026775,             0.00026775
                    117,                0.47341,                0.27687,                0.86436,                0.87612,                 0.8624,                0.88532,                0.67496,                0.99856,                0.78345,                 1.2689,             0.00026042,             0.00026042,             0.00026042
                    118,                0.45343,                0.26791,                0.86222,                0.89076,                0.82348,                0.88535,                0.67334,                 1.0004,                 0.7875,                 1.2711,             0.00025309,             0.00025309,             0.00025309
                    119,                0.48952,                0.27864,                0.87615,                0.86709,                0.84544,                0.88513,                0.66428,                 1.0155,                0.80182,                 1.2816,             0.00024575,             0.00024575,             0.00024575
                    120,                0.44781,                0.25998,                0.84822,                 0.8648,                0.83546,                0.88976,                 0.6705,                 1.0099,                0.79861,                 1.2786,             0.00023842,             0.00023842,             0.00023842
                    121,                0.46435,                0.27213,                0.86123,                0.86507,                0.84422,                0.88816,                0.66476,                 1.0102,                0.78759,                 1.2969,             0.00023109,             0.00023109,             0.00023109
                    122,                0.44588,                0.26642,                0.85607,                0.88017,                0.83197,                0.87085,                0.65747,                 1.0253,                0.78457,                  1.308,             0.00022376,             0.00022376,             0.00022376
                    123,                0.45026,                0.26183,                0.85459,                0.88522,                0.81552,                  0.867,                0.65855,                 1.0174,                 0.8076,                 1.2928,             0.00021642,             0.00021642,             0.00021642
                    124,                0.43569,                0.25534,                0.85557,                0.89188,                0.81767,                0.87166,                0.65427,                 1.0262,                0.81125,                 1.2879,             0.00020909,             0.00020909,             0.00020909
                    125,                0.43219,                0.26043,                0.85318,                0.85869,                0.84457,                0.87319,                0.65397,                 1.0054,                0.80777,                 1.2687,             0.00020176,             0.00020176,             0.00020176
                    126,                0.42455,                0.26027,                0.85211,                0.85861,                 0.8492,                0.86817,                0.64623,                 1.0223,                0.79766,                 1.2895,             0.00019442,             0.00019442,             0.00019442
                    127,                0.41752,                0.24802,                 0.8447,                0.84626,                0.87169,                0.86518,                0.65546,                 1.0034,                0.78573,                 1.2818,             0.00018709,             0.00018709,             0.00018709
                    128,                0.42806,                0.25418,                0.84705,                0.87241,                0.85403,                0.88163,                0.66835,                 1.0077,                0.76283,                 1.2914,             0.00017976,             0.00017976,             0.00017976
                    129,                0.42203,                0.25069,                0.84744,                0.85493,                0.85835,                0.88384,                0.66523,                 1.0143,                0.77359,                 1.3059,             0.00017243,             0.00017243,             0.00017243
                    130,                0.42076,                0.24373,                0.84601,                0.86482,                0.85956,                0.88622,                0.66939,                 1.0209,                0.78813,                 1.3072,             0.00016509,             0.00016509,             0.00016509
                    131,                0.41276,                0.25023,                0.83678,                0.87045,                0.85689,                0.88449,                0.66378,                 1.0343,                0.79138,                 1.3254,             0.00015776,             0.00015776,             0.00015776
                    132,                0.44844,                0.25562,                0.86777,                0.86384,                 0.8692,                0.89061,                0.67045,                 1.0274,                0.78112,                 1.3246,             0.00015043,             0.00015043,             0.00015043
                    133,                0.42534,                 0.2507,                0.84769,                0.87869,                0.83781,                0.88978,                0.67464,                 1.0235,                0.77902,                 1.3193,              0.0001431,              0.0001431,              0.0001431
                    134,                0.43503,                0.27315,                0.85754,                0.90499,                0.81672,                0.88463,                0.66906,                 1.0245,                0.78836,                 1.3188,             0.00013576,             0.00013576,             0.00013576
                    135,                0.40971,                0.24512,                0.85456,                0.90714,                0.81533,                0.88023,                 0.6628,                 1.0209,                0.79344,                 1.3159,             0.00012843,             0.00012843,             0.00012843
                    136,                0.42391,                0.25203,                 0.8438,                0.86222,                0.84187,                0.87677,                0.65989,                 1.0164,                0.79473,                 1.3198,              0.0001211,              0.0001211,              0.0001211
                    137,                0.43327,                0.25151,                0.85678,                0.89371,                0.80549,                0.87423,                0.65877,                 1.0214,                0.78284,                 1.3292,             0.00011377,             0.00011377,             0.00011377
                    138,                0.39507,                0.24141,                0.83929,                0.89839,                0.80617,                0.87268,                0.65985,                  1.007,                0.79327,                 1.3048,             0.00010643,             0.00010643,             0.00010643
                    139,                0.40757,                 0.2436,                0.85088,                 0.9079,                  0.817,                 0.8783,                0.65555,                 1.0163,                0.79006,                 1.3141,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    140,                0.40036,                0.23926,                0.83603,                0.85218,                0.86083,                0.87353,                0.65685,                 1.0211,                0.78637,                 1.3158,             9.1769e-05,             9.1769e-05,             9.1769e-05
                    141,                0.34308,                0.20627,                0.81235,                0.86127,                0.85761,                0.87217,                0.65792,                 1.0133,                0.78255,                 1.3138,             8.4436e-05,             8.4436e-05,             8.4436e-05
                    142,                0.33049,                0.19985,                0.81972,                0.86883,                0.86472,                0.87922,                0.66066,                 1.0239,                  0.779,                 1.3259,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    143,                0.32836,                0.19583,                0.81153,                0.87117,                0.86011,                 0.8778,                0.66675,                 1.0209,                0.78859,                 1.3246,             6.9771e-05,             6.9771e-05,             6.9771e-05
                    144,                0.32271,                0.19397,                0.80496,                0.88163,                0.85917,                0.88013,                 0.6662,                 1.0084,                0.80725,                 1.3172,             6.2438e-05,             6.2438e-05,             6.2438e-05
                    145,                0.31651,                0.19269,                0.81211,                0.87128,                0.87552,                0.87817,                0.66674,                 1.0151,                0.80497,                 1.3284,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    146,                  0.334,                0.19776,                0.81325,                0.87878,                0.86692,                0.87884,                0.66754,                 1.0135,                0.79932,                 1.3297,             4.7773e-05,             4.7773e-05,             4.7773e-05
                    147,                0.32461,                0.19445,                0.80636,                0.87479,                0.86883,                0.87793,                0.66815,                  1.009,                0.79769,                 1.3277,              4.044e-05,              4.044e-05,              4.044e-05
                    148,                0.33189,                0.19603,                0.80799,                  0.873,                0.86717,                0.87752,                0.67028,                 1.0073,                0.80659,                 1.3273,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    149,                0.30871,                0.19207,                0.80035,                0.87146,                0.86273,                 0.8801,                0.67451,                 1.0062,                0.80469,                 1.3281,             2.5775e-05,             2.5775e-05,             2.5775e-05
                    150,                0.31995,                 0.2093,                0.80605,                0.85797,                0.86578,                0.87827,                0.67631,                 1.0048,                0.80696,                 1.3265,             1.8443e-05,             1.8443e-05,             1.8443e-05
