epoch	train_loss	train_acc	train_mae_loss	train_round_mae	val_loss	val_acc	val_mae_loss	val_round_mae
45	0.21859389374201948	0.7535511363636364	0.39246265996586194	0.3039772727272727	0.04653252847492695	0.9409375	0.21374869346618652	0.059062500000000004
46	0.07649059523828328	0.8256392045454546	0.31191763264889066	0.1768465909090909	0.09939215332269669	0.8574999999999999	0.3484664261341095	0.15812500000000002
47	0.06693788918412545	0.8299005681818182	0.2891178645870902	0.17009943181818182	0.08147061988711357	0.7715624999999999	0.31964802742004395	0.22843750000000002
48	0.08499610721429979	0.8142755681818182	0.32319604740901425	0.1885653409090909	0.16695483773946762	0.5065625	0.49051716923713684	0.4934375
49	0.1342528467066586	0.80078125	0.34879578853195364	0.22798295454545456	0.06381995603442192	0.8775	0.2804454416036606	0.1225
50	0.0890479150058871	0.8139204545454546	0.3147490906783126	0.19211647727272727	0.12713540345430374	0.688125	0.37331555783748627	0.33187500000000003
51	0.08248013655909082	0.8338068181818182	0.3016753301701762	0.17223011363636365	0.04877392761409283	0.96875	0.1854168400168419	0.046875
52	0.06617932580411434	0.8473011363636364	0.28165858272801747	0.15411931818181818	0.0803128331899643	0.8574999999999999	0.31997159123420715	0.14250000000000002
53	0.12790540538050912	0.7961647727272727	0.34186343543908815	0.22088068181818182	0.0428623016923666	0.913125	0.19528235495090485	0.08687500000000001
54	0.06115460485770283	0.85546875	0.2682348493994637	0.14488636363636365	0.07519358769059181	0.781875	0.3398100286722183	0.218125
55	0.12540221715938638	0.8508522727272727	0.31679316847161815	0.1786221590909091	0.08352570980787277	0.8975	0.23905862122774124	0.1259375
56	0.07784296454205601	0.8359375	0.2927183160050349	0.17045454545454544	0.08153926953673363	0.8496874999999999	0.29930682480335236	0.15812500000000002
57	0.06706582046833566	0.8387784090909091	0.29061801985583524	0.1612215909090909	0.042073098942637444	0.9043749999999999	0.23568978905677795	0.095625
58	0.05175886129621755	0.8984375	0.2568801502612504	0.1015625	0.13110195845365524	0.576875	0.4479658752679825	0.423125
59	0.06952989466530694	0.8334517045454546	0.2840740406377749	0.1669034090909091	0.06631136685609818	0.8853125	0.30826376378536224	0.1146875
60	0.06423556377095255	0.8529829545454546	0.2850350348109549	0.14701704545454544	0.04607265628874302	0.9009375	0.22327644377946854	0.0990625
61	0.12084815277591009	0.8366477272727273	0.3164713086391037	0.18607954545454544	0.039121207781136036	0.9453125	0.18592248111963272	0.0546875
62	0.05226793353953822	0.8938210227272727	0.25932661308483645	0.10795454545454546	0.07393030822277069	0.8731249999999999	0.24669966846704483	0.12687500000000002
63	0.05612999801418151	0.8778409090909091	0.2648645326156508	0.12215909090909091	0.0740731880068779	0.9365625	0.24021417647600174	0.07125000000000001
64	0.05690035031346435	0.8682528409090909	0.26875240609727125	0.1317471590909091	0.03539306577295065	0.9565625	0.1912844181060791	0.043437500000000004
65	0.07232418628832833	0.8192471590909091	0.30272126892073586	0.1807528409090909	0.12791305780410767	0.7428125	0.4195374697446823	0.27718750000000003
66	0.16387906939383934	0.8519176136363636	0.3158676400780678	0.18892045454545456	0.06894935294985771	0.7984375	0.29972808063030243	0.2015625
67	0.1640685273292051	0.8309659090909091	0.3389019849286838	0.21448863636363635	0.045698787085711956	0.944375	0.21095166355371475	0.055625
68	0.062192785257304255	0.8835227272727273	0.28099723160266876	0.11647727272727272	0.05823056027293205	0.9053125	0.24295997619628906	0.10250000000000001
69	0.1510241107740016	0.8874289772727273	0.31028462844816124	0.15234375	0.09143852815032005	0.901875	0.3220180422067642	0.1259375
70	0.05256021526557478	0.8824573863636364	0.2457799186760729	0.11754261363636363	0.07486807927489281	0.8175	0.35051609575748444	0.1825
71	0.06461599956541746	0.8899147727272727	0.2720124139027162	0.11044034090909091	0.0951169952750206	0.8140625	0.2919454276561737	0.2015625
72	0.07060435667782175	0.8540482954545454	0.2773875335062092	0.14666193181818182	0.0296394107863307	0.913125	0.17497142404317856	0.08687500000000001
73	0.06723918147723783	0.8448153409090909	0.28721416453746235	0.15553977272727273	0.17668582499027252	0.3275	0.5639061033725739	0.6725
74	0.06684792709579183	0.8458806818181818	0.2778776819733056	0.15447443181818182	0.1030576229095459	0.6637500000000001	0.385296568274498	0.33625
75	0.2869092168455774	0.8490767045454546	0.3911426876756278	0.23828125	0.03586587589234114	0.9765625	0.15673712641000748	0.0390625
76	0.05327708533414724	0.9115767045454546	0.2641497554088181	0.08984375	0.08853896334767342	0.8296875	0.35423481464385986	0.1703125
77	0.06669508729828522	0.8977272727272727	0.26702202517877927	0.10795454545454546	0.04364599846303463	0.944375	0.1809237077832222	0.06343750000000001
78	0.042050289889712905	0.9108664772727273	0.22914590754292227	0.08913352272727272	0.07661480456590652	0.9175	0.25402792543172836	0.11031250000000001
79	0.18540676869452	0.9115767045454546	0.3070795619013635	0.1395596590909091	0.07633014023303986	0.8853125	0.3380926251411438	0.1146875
80	0.05647922107759355	0.8693181818181818	0.2577992687848481	0.13068181818181818	0.029780820943415165	0.9365625	0.18303652107715607	0.06343750000000001
81	0.048348026159642774	0.9140625	0.26312338103624905	0.0859375	0.10584035888314247	0.7115625	0.4151094853878021	0.2884375
82	0.0899292582180351	0.8774857954545454	0.28609927506609395	0.1395596590909091	0.03416691813617945	0.964375	0.1778031289577484	0.043437500000000004
83	0.07204892241861671	0.9019886363636364	0.257257128642364	0.109375	0.0999552346765995	0.7715624999999999	0.36470359563827515	0.22843750000000002
84	0.063556799845008	0.8813920454545454	0.28390181521800434	0.11860795454545454	0.04148984979838133	0.933125	0.1886133998632431	0.066875
85	0.08691746656867591	0.8817471590909091	0.27726798910986294	0.13529829545454544	0.09405625611543655	0.8453125	0.37496523559093475	0.1625
86	0.13187241810373962	0.8924005681818182	0.3074750343168324	0.1473721590909091	0.03380501992069185	0.9609375	0.14172642305493355	0.046875
87	0.04820817704735832	0.9236505681818182	0.2576568358662454	0.07634943181818182	0.06189354509115219	0.913125	0.2587204873561859	0.10250000000000001
88	0.12846843783997677	0.9137073863636364	0.2966590097004717	0.11470170454545454	0.15051399171352386	0.5603125	0.4870627522468567	0.4475
89	0.044266254514117136	0.9321732954545454	0.24799121137369762	0.06782670454545454	0.09251068904995918	0.7046875	0.313008688390255	0.2953125
90	0.06390209464271637	0.9172585227272727	0.2672004952010783	0.09410511363636363	0.07596120238304138	0.9409375	0.22974133491516113	0.08687500000000001
91	0.04983490947845646	0.9051846590909091	0.24748705750839275	0.09481534090909091	0.08951997011899948	0.8418749999999999	0.36655770242214203	0.16593750000000002
92	0.044557690821503376	0.9122869318181818	0.2273137274790894	0.08771306818181818	0.04447784088551998	0.9365625	0.18634702265262604	0.06343750000000001
93	0.04368000351876782	0.9190340909090909	0.23876724536107344	0.08096590909090909	0.05809573270380497	0.8896875	0.27526548504829407	0.11031250000000001
94	0.05298487224023451	0.9517045454545454	0.2288433536887169	0.05965909090909091	0.1284283772110939	0.7940625	0.45090973377227783	0.2259375
95	0.13056299798402257	0.8987926136363636	0.2957556982609359	0.13529829545454544	0.10963604599237442	0.74375	0.3940873295068741	0.27625
96	0.046096695798703215	0.91796875	0.23261445557529276	0.08203125	0.06364008784294128	0.8975	0.2289421334862709	0.10250000000000001
97	0.058722334024919706	0.8856534090909091	0.25958509963344445	0.12002840909090909	0.12374375760555267	0.8053125	0.4236239194869995	0.2225
98	0.047711491330780766	0.8987926136363636	0.25109023905613204	0.10120738636363637	0.09474825114011765	0.86625	0.36548660695552826	0.149375
99	0.043556573313914916	0.9122869318181818	0.23729981532828373	0.08771306818181818	0.15183798223733902	0.64125	0.49685391783714294	0.3665625
100	0.04824656411074102	0.8934659090909091	0.23923637040636755	0.10653409090909091	0.11965063959360123	0.8262499999999999	0.3896191418170929	0.2015625
101	0.04461062714108266	0.9066051136363636	0.2429332679814913	0.09339488636363637	0.05243503116071224	0.9321875	0.22979114949703217	0.0678125
102	0.05531606236896054	0.9037642045454546	0.26548701812597836	0.09623579545454546	0.024864734150469303	0.9521875	0.14576100558042526	0.0478125
103	0.043250292603095826	0.9286221590909091	0.24733825502070514	0.07137784090909091	0.09202861785888672	0.7696875000000001	0.3349331021308899	0.238125
104	0.20372771978674625	0.8742897727272727	0.32474555176767433	0.1825284090909091	0.018916643224656582	0.984375	0.14949596673250198	0.015625
105	0.04925252688223158	0.9002130681818182	0.24256095865910704	0.09978693181818182	0.08333555981516838	0.8418749999999999	0.35648491978645325	0.15812500000000002
106	0.047222844695418396	0.9158380681818182	0.23297551265833052	0.08487215909090909	0.12561601772904396	0.8140625	0.3890358656644821	0.2259375
107	0.05283197456314652	0.9165482954545454	0.22675415992059492	0.08913352272727272	0.06419843062758446	0.8765625	0.22148346900939941	0.1434375
108	0.1629958518526771	0.8927556818181818	0.31551123766059225	0.15269886363636365	0.03550596348941326	0.944375	0.16843926161527634	0.055625
109	0.03808353692081503	0.9438920454545454	0.22517766092311253	0.056107954545454544	0.06611211411654949	0.9565625	0.27524852752685547	0.06343750000000001
110	0.035856280782767994	0.9520596590909091	0.22048971547999166	0.04794034090909091	0.03888534847646952	0.96875	0.19129595160484314	0.0390625
111	0.10562455116517165	0.8799715909090909	0.2860389431430535	0.14311079545454544	0.10491636395454407	0.6481250000000001	0.3870309442281723	0.351875
112	0.10487954434938729	0.9254261363636364	0.2666790167039091	0.10298295454545454	0.07731536403298378	0.8418749999999999	0.3169715851545334	0.15812500000000002
113	0.22026738605398516	0.9147727272727273	0.30915333720093424	0.14772727272727273	0.09073257073760033	0.815	0.31498830020427704	0.20500000000000002
114	0.04121154524512927	0.9346590909090909	0.2304115459661592	0.06534090909090909	0.06612527742981911	0.913125	0.28834858536720276	0.09468750000000001
115	0.045909750846807255	0.9385653409090909	0.24293273077769714	0.06143465909090909	0.03721925802528858	0.893125	0.2035217359662056	0.106875
116	0.17613354480338536	0.89453125	0.31798276626928285	0.15660511363636365	0.05734105221927166	0.964375	0.20758027583360672	0.06343750000000001
117	0.043883422601290724	0.9112215909090909	0.24072918549857356	0.08877840909090909	0.07185538485646248	0.7262500000000001	0.3110622316598892	0.27375
118	0.05625907876740464	0.9339488636363636	0.24043003283441067	0.07741477272727272	0.09305592812597752	0.7046875	0.34213435649871826	0.2953125
119	0.03790656470862979	0.96484375	0.23543477143076333	0.03515625	0.05823013745248318	0.913125	0.24255377799272537	0.08687500000000001
120	0.03542420163284987	0.9485085227272727	0.22040003318000922	0.05149147727272727	0.09359439834952354	0.76625	0.3398110270500183	0.23375
121	0.047098921463740145	0.9090909090909091	0.2508980354971506	0.09090909090909091	0.10599789023399353	0.735	0.41348081827163696	0.265
122	0.037039126063146716	0.94921875	0.22601322897455908	0.05078125	0.03926715813577175	0.944375	0.22964636236429214	0.055625
123	0.03425398335622793	0.9712357954545454	0.22727769460867753	0.028764204545454544	0.03162962291389704	0.96875	0.20172882080078125	0.03125
124	0.04916116764599627	0.9286221590909091	0.24044578149914742	0.07137784090909091	0.04475086368620396	0.893125	0.21509382128715515	0.106875
125	0.041436782249630516	0.9396306818181818	0.23339183323762633	0.06178977272727273	0.17357530444860458	0.4953125	0.5166472494602203	0.5046875
126	0.05396106487817385	0.9545454545454546	0.22748711425811052	0.056818181818181816	0.14680633693933487	0.5134375	0.4961480498313904	0.4865625
127	0.03477006495549259	0.9541903409090909	0.2183770395138047	0.04580965909090909	0.10108726844191551	0.6359375	0.3751676678657532	0.3640625
128	0.04880969757637517	0.9016335227272727	0.2541961350732229	0.09836647727272728	0.04213770944625139	0.944375	0.2278410792350769	0.055625
129	0.06121728070799939	0.9371448863636364	0.26559004035185685	0.07990056818181818	0.1446472369134426	0.525625	0.47120659053325653	0.49
130	0.09171506026971409	0.9250710227272727	0.26590289564972575	0.09765625	0.03999706171452999	0.9409375	0.23939849436283112	0.059062500000000004
131	0.2033099769614637	0.9517045454545454	0.3009553423828699	0.11079545454545454	0.03204440325498581	0.9409375	0.1764756217598915	0.059062500000000004
132	0.07817076283126054	0.9477982954545454	0.24654793739318848	0.07492897727272728	0.03128180466592312	0.94875	0.17063897848129272	0.051250000000000004
133	0.051555556234564974	0.9385653409090909	0.23745227283374828	0.06711647727272728	0.031154445372521877	0.94875	0.1406995989382267	0.051250000000000004
134	0.03375457593409175	0.9577414772727273	0.22020996599034828	0.04225852272727273	0.07683789543807507	0.9009375	0.30304017663002014	0.0990625
135	0.034368930723179474	0.9762073863636364	0.22663962468504906	0.023792613636363636	0.06731051579117775	0.853125	0.28863199055194855	0.146875
136	0.03517775424353948	0.9573863636363636	0.21513367207212883	0.04261363636363636	0.0423585157841444	0.94875	0.22154195606708527	0.051250000000000004
137	0.10091845319733363	0.9311079545454546	0.24331911450082605	0.09730113636363637	0.04097223840653896	0.92875	0.21632452309131622	0.07125000000000001
138	0.03484961850864982	0.9598721590909091	0.21940564025532117	0.04012784090909091	0.07190771400928497	0.8453125	0.2538299262523651	0.1546875
139	0.03625012151050297	0.9552556818181818	0.2259155068207871	0.044744318181818184	0.05666242726147175	0.9375	0.27988503128290176	0.0625
140	0.03150775025344708	0.9627130681818182	0.20920811339535497	0.037286931818181816	0.04650588892400265	0.92875	0.1853172481060028	0.07125000000000001
141	0.03407868600069461	0.9584517045454546	0.21846372346309098	0.041548295454545456	0.06610381603240967	0.8853125	0.28829360008239746	0.1146875
142	0.03212899721058255	0.9616477272727273	0.21333343196998944	0.03835227272727273	0.043797826394438744	0.913125	0.19645335525274277	0.08687500000000001
143	0.19015511429064313	0.9382102272727273	0.2782821614633907	0.1299715909090909	0.16885825246572495	0.750625	0.45065686106681824	0.309375
144	0.049575206876563076	0.9545454545454546	0.23291136527603323	0.05113636363636364	0.12103326246142387	0.7784375	0.4180583655834198	0.229375
145	0.03910158179827373	0.9247159090909091	0.2227575137195262	0.07528409090909091	0.04257882758975029	0.9365625	0.19243121892213821	0.06343750000000001
146	0.03534683902663263	0.9573863636363636	0.2264972600069913	0.04261363636363636	0.08849985897541046	0.676875	0.3674786537885666	0.323125
147	0.030258443688084793	0.9676846590909091	0.19975291912189938	0.03231534090909091	0.030854415148496628	0.9721875	0.15829451382160187	0.0278125
148	0.029396321878514507	0.9797585227272727	0.20847077007320794	0.020241477272727272	0.0633167177438736	0.92875	0.293636754155159	0.07125000000000001
149	0.03417572832073678	0.9552556818181818	0.21452036466110835	0.044744318181818184	0.06022345460951328	0.893125	0.24023450165987015	0.106875
150	0.033758383392441	0.953125	0.21110574850304561	0.046875	0.038385532796382904	0.9365625	0.20248548686504364	0.06343750000000001
151	0.02964292052572339	0.9673295454545454	0.19703193322162738	0.032670454545454544	0.10095636546611786	0.8887499999999999	0.3227626383304596	0.11125
152	0.047273225733079016	0.9133522727272727	0.2295900233597918	0.08664772727272728	0.06939246878027916	0.8253125	0.28298571705818176	0.1746875
153	0.034914579591713846	0.9389204545454546	0.20894531727853147	0.061079545454545456	0.050332749262452126	0.9565625	0.262942373752594	0.043437500000000004
154	0.038587781447197565	0.953125	0.22053744525394656	0.046875	0.03929110988974571	0.94875	0.2188468649983406	0.051250000000000004
155	0.04202209178104319	0.9346590909090909	0.23142324227162384	0.06534090909090909	0.024313646834343672	0.96875	0.12283874675631523	0.03125
156	0.030465047668919644	0.9691051136363636	0.20195836827836253	0.030894886363636364	0.07075526565313339	0.9175	0.3209472894668579	0.0825
157	0.04199341874019327	0.9552556818181818	0.2222463461485776	0.05042613636363636	0.032382420264184475	0.9765625	0.1997004598379135	0.0234375
158	0.030090013635344803	0.96484375	0.2003445615145293	0.03515625	0.18373921513557434	0.3953125	0.5528630316257477	0.6046875
159	0.041856388222764836	0.9286221590909091	0.21875802673060785	0.07137784090909091	0.0608514454215765	0.94875	0.18007206916809082	0.07906250000000001
160	0.025270150651604952	0.9868607954545454	0.18771680622276934	0.013139204545454546	0.05131736397743225	0.90875	0.19482959061861038	0.09125
161	0.03096012119203806	0.96484375	0.20335600262677128	0.03515625	0.030410513281822205	0.944375	0.17320308089256287	0.055625
162	0.03270807267505337	0.9566761363636364	0.2031583504073999	0.04332386363636364	0.029262319207191467	0.953125	0.15584760159254074	0.046875
163	0.027655928787267345	0.9701704545454546	0.19069807485423304	0.029829545454545456	0.0638488344848156	0.90875	0.2569418326020241	0.09125
164	0.026795638465872882	0.9801136363636364	0.1958730131049048	0.019886363636363636	0.06675192154943943	0.9009375	0.25953494012355804	0.0990625
165	0.031857865301638165	0.9559659090909091	0.20607587390325285	0.04403409090909091	0.035365572199225426	0.913125	0.16432780027389526	0.08687500000000001
166	0.02879204118454998	0.9573863636363636	0.18877433079548858	0.04261363636363636	0.06952464208006859	0.90875	0.3058058023452759	0.09125
167	0.027299674254291775	0.9818892045454546	0.19447931698100132	0.018110795454545456	0.03511194884777069	0.944375	0.16562659293413162	0.055625
168	0.0598906390898099	0.9485085227272727	0.23027528703890063	0.06285511363636363	0.03849485982209444	0.9409375	0.20327997207641602	0.059062500000000004
169	0.02357005433772098	0.9893465909090909	0.1854880419983105	0.01065340909090909	0.035362014546990395	0.9609375	0.1608925461769104	0.0390625
170	0.028498318236829204	0.9754971590909091	0.1969063403931531	0.024502840909090908	0.06254458427429199	0.8940625	0.30814002454280853	0.1059375
171	0.03171811841258949	0.9453125	0.19644293629310347	0.0546875	0.02713875286281109	0.964375	0.15895334631204605	0.035625000000000004
172	0.07045690395170823	0.9549005681818182	0.21617414565248924	0.06214488636363636	0.11668790131807327	0.6090625000000001	0.40314385294914246	0.4065625
173	0.09022314057008109	0.9719460227272727	0.22129087793556126	0.056463068181818184	0.08525016158819199	0.8384375	0.36991095542907715	0.1615625
174	0.029718554245350373	0.96484375	0.19702454952692444	0.03515625	0.07345994003117085	0.9043749999999999	0.20997269451618195	0.095625
175	0.06825853580481965	0.9740767045454546	0.22177113270895046	0.04296875	0.17680319398641586	0.4934375	0.5172004997730255	0.5221875
176	0.02863086251785386	0.9747869318181818	0.20405983230607075	0.02521306818181818	0.06755723059177399	0.9521875	0.27754953503608704	0.0478125
177	0.031901282745159486	0.9584517045454546	0.20758947543799877	0.041548295454545456	0.04966027848422527	0.94875	0.16672027111053467	0.07125000000000001
178	0.21742105842779644	0.9620028409090909	0.26253014159473503	0.11754261363636363	0.06045597605407238	0.8184374999999999	0.2273019328713417	0.18156250000000002
179	0.028661774069240146	0.9680397727272727	0.1987759047611193	0.03196022727272727	0.05056988634169102	0.94875	0.26172295212745667	0.051250000000000004
180	0.035815074129707435	0.9598721590909091	0.21377288016744636	0.04012784090909091	0.03787793591618538	0.9365625	0.1504879966378212	0.06343750000000001
181	0.03384555896363137	0.9673295454545454	0.21318473412909292	0.032670454545454544	0.02928566001355648	0.924375	0.157814159989357	0.075625
182	0.0354136085793884	0.9662642045454546	0.2080638532272794	0.033735795454545456	0.024254598654806614	0.9409375	0.13606537133455276	0.059062500000000004
183	0.03763510286808014	0.9549005681818182	0.21366441825574095	0.045099431818181816	0.054652461782097816	0.913125	0.29842430353164673	0.08687500000000001
184	0.12284326185048981	0.9698153409090909	0.23222765512764454	0.06427556818181818	0.06908919103443623	0.8809374999999999	0.30088505148887634	0.1190625
185	0.20602162221488965	0.9659090909090909	0.26676002178679814	0.10227272727272728	0.06500403396785259	0.801875	0.3016240894794464	0.198125
186	0.05672117943388664	0.9509943181818182	0.21488614913753487	0.060369318181818184	0.05492257699370384	0.953125	0.2829500511288643	0.046875
187	0.03114054695999419	0.9683948863636364	0.1964325180107897	0.03160511363636364	0.03156440798193216	0.94875	0.15989966690540314	0.051250000000000004
188	0.14878556055059147	0.9669744318181818	0.25361069765957917	0.08416193181818182	0.03702489659190178	0.9565625	0.19096392393112183	0.043437500000000004
189	0.1181573755483524	0.9371448863636364	0.2468528405509212	0.09694602272727272	0.07590582966804504	0.8028124999999999	0.33419564366340637	0.19718750000000002
190	0.024327992027710108	0.9829545454545454	0.18499535550786692	0.017045454545454544	0.14175236970186234	0.6246875000000001	0.43648797273635864	0.403125
191	0.03230481277304617	0.9701704545454546	0.20451111668212849	0.029829545454545456	0.050490064546465874	0.9409375	0.24195806682109833	0.059062500000000004
192	0.02583872917669148	0.9744318181818182	0.18302070451053706	0.02556818181818182	0.08968507125973701	0.7384375000000001	0.34933167695999146	0.26156250000000003
193	0.207205203499391	0.9595170454545454	0.26997735181992705	0.10298295454545454	0.04402492195367813	0.9365625	0.16236307471990585	0.0834375
194	0.02140620188914578	0.9889914772727273	0.17250140095976266	0.011008522727272728	0.04060796927660704	0.9721875	0.2305535450577736	0.0278125
195	0.021848070895595647	0.9797585227272727	0.16957244937392799	0.020241477272727272	0.02654594276100397	0.984375	0.18388161808252335	0.015625
196	0.026626318037001925	0.9747869318181818	0.1919245169582692	0.02521306818181818	0.039466723799705505	0.9565625	0.20950628072023392	0.043437500000000004
197	0.0345008446813815	0.9591619318181818	0.20571261339566924	0.040838068181818184	0.03738386835902929	0.9521875	0.20088918507099152	0.0478125
198	0.021327972824854605	0.9950284090909091	0.17631082558496433	0.004971590909090909	0.03133025113493204	0.9565625	0.20026937127113342	0.043437500000000004
199	0.022263689114796845	0.98828125	0.1809435071931644	0.01171875	0.05249536782503128	0.9253125	0.2543865665793419	0.0746875
200	0.20355586144565183	0.96875	0.270928948440335	0.09943181818181818	0.0436544818803668	0.96875	0.19270984828472137	0.046875
201	0.13017986045980995	0.9747869318181818	0.24235524321821603	0.06498579545454546	0.055126987397670746	0.94875	0.2562329173088074	0.066875
202	0.026357762605502186	0.9698153409090909	0.19077693230726503	0.030184659090909092	0.07487461343407631	0.78625	0.26967521011829376	0.2215625
203	0.2057159391485832	0.9460227272727273	0.2764669241045009	0.12251420454545454	0.025974626652896404	0.9365625	0.13672053068876266	0.06343750000000001
